Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,A.J. Green(ARI),7,11,135,19.3,57,2,2,0,0,0,0,1,25.5,25.5,51.8%
2,Dez Bryant(FA),13,15,95,7.3,18,0,2,0,0,0,0,1,21.5,21.5,2.6%
3,Josh Gordon(KC),3,4,99,33.0,71,1,1,0,0,0,0,1,15.9,15.9,1.8%
4,Larry Fitzgerald(FA),6,12,93,15.5,28,1,1,0,0,0,0,1,15.3,15.3,0.3%
5,Randall Cobb(GB),7,10,102,14.6,24,2,0,0,0,0,0,1,10.2,10.2,7.6%
6,Julio Jones(TEN),4,8,63,15.8,25,1,0,0,0,0,0,1,6.3,6.3,60.7%
7,DeSean Jackson(LV),5,8,74,14.8,30,1,0,1,-14,0,0,1,6.0,6.0,4.4%
8,Golden Tate(FA),3,6,47,15.7,51,1,0,0,0,0,0,1,4.7,4.7,0.1%
9,Emmanuel Sanders(BUF),4,6,43,10.8,22,1,0,0,0,0,0,1,4.3,4.3,46.6%
10,T.Y. Hilton(IND),3,4,31,10.3,16,0,0,0,0,0,0,1,3.1,3.1,16.8%
11,Marvin Jones Jr.(JAC),2,2,21,10.5,16,0,0,0,0,0,0,1,2.1,2.1,55.4%
12,Antonio Brown(FA),4,10,20,5.0,7,0,0,0,0,0,0,1,2.0,2.0,84.1%
13,Andre Roberts(LAC),2,6,18,9.0,16,0,0,0,0,0,0,1,1.8,1.8,0.1%
14,Tee Higgins(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2%
15,CeeDee Lamb(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7%
16,Jerry Jeudy(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4%
17,Gunner Olszewski(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
18,Jauan Jennings(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%
