Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Dez Bryant(FA),9,12,224,24.9,58,4,2,0,0,0,0,1,34.4,34.4,2.6%
2,Antonio Brown(FA),5,6,97,19.4,60,1,1,0,0,0,0,1,15.7,15.7,84.1%
3,Julio Jones(TEN),7,11,71,10.1,16,0,1,1,-7,0,0,1,12.4,12.4,60.7%
4,Randall Cobb(GB),3,5,62,20.7,31,2,1,0,0,0,0,1,12.2,12.2,7.6%
5,Larry Fitzgerald(FA),8,12,111,13.9,24,1,0,0,0,0,0,1,11.1,11.1,0.3%
6,A.J. Green(ARI),10,18,116,11.6,21,2,0,0,0,0,1,1,9.6,9.6,51.8%
7,Dwayne Harris(FA),1,3,16,16.0,16,0,1,0,0,0,0,1,7.6,7.6,0.0%
8,Marvin Jones Jr.(JAC),5,7,65,13.0,23,1,0,1,0,0,0,1,6.5,6.5,55.4%
9,Travis Benjamin(SF),3,5,46,15.3,21,1,0,0,0,0,0,1,4.6,4.6,0.0%
10,Andre Roberts(LAC),5,12,44,8.8,15,0,0,0,0,0,0,1,4.4,4.4,0.1%
11,Alshon Jeffery(FA),1,4,35,35.0,35,1,0,0,0,0,0,1,3.5,3.5,0.1%
12,T.Y. Hilton(IND),2,4,34,17.0,23,1,0,0,0,0,0,1,3.4,3.4,16.8%
13,Golden Tate(FA),2,3,27,13.5,21,1,0,0,0,0,0,1,2.7,2.7,0.1%
14,Emmanuel Sanders(BUF),1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,46.6%
15,Josh Gordon(KC),1,3,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,1.8%
16,Marquez Callaway(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6%
17,CeeDee Lamb(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7%
18,Jerry Jeudy(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4%
19,Quartney Davis(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
20,Gunner Olszewski(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
21,Juwan Johnson(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9%
22,Tee Higgins(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2%
23,Tom Kennedy(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
24,Lynn Bowden Jr.(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
25,Jauan Jennings(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%
26,Jalen Reagor(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3%
27,Easop Winston Jr.(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
28,James Proche II(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
29,Van Jefferson(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.1%
30,Joe Reed(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
31,Kalija Lipscomb(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
32,Tyler Vaughns(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
33,Gabriel Davis(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3%
34,Quintez Cephus(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
35,Isaiah Hodgins(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
36,Denzel Mims(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
37,Laviska Shenault Jr.(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3%
38,Antonio Gandy-Golden(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
39,John Hightower(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
40,Aaron Fuller(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
41,Donovan Peoples-Jones(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3%
