Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,Duke Johnson Jr.(MIA),22,107,4.9,12,0,2,1,1,20,20.0,0,0,1,24.7,24.7,7.4%
2,Jonathan Taylor(IND),29,170,5.9,67,0,1,0,0,0,0,0,0,1,23.0,23.0,100.0%
3,Jeff Wilson Jr.(SF),21,110,5.2,17,0,1,2,2,9,4.5,0,0,1,17.9,17.9,56.1%
4,Devin Singletary(BUF),22,86,3.9,16,0,1,1,1,10,10.0,0,0,1,15.6,15.6,89.1%
5,Nick Chubb(CLE),23,91,4.0,24,0,1,1,1,2,2.0,0,0,1,15.3,15.3,99.8%
6,James Robinson(JAC),18,75,4.2,16,0,1,3,6,13,4.3,0,0,1,14.8,14.8,76.3%
7,Miles Sanders(PHI),18,131,7.3,38,0,0,2,2,15,7.5,0,0,1,14.6,14.6,77.0%
8,Austin Ekeler(LAC),12,59,4.9,15,0,1,4,4,23,5.8,0,0,1,14.2,14.2,99.9%
9,D'Onta Foreman(TEN),22,108,4.9,20,0,0,2,3,27,13.5,0,0,1,13.5,13.5,66.5%
10,Ezekiel Elliott(DAL),16,52,3.3,13,0,1,3,4,20,6.7,0,0,1,13.2,13.2,99.7%
11,Aaron Jones(GB),13,58,4.5,11,0,0,2,2,12,6.0,1,0,1,13.0,13.0,98.9%
12,Antonio Gibson(WAS),15,26,1.7,8,0,1,6,7,39,6.5,0,0,1,12.5,12.5,95.9%
13,Craig Reynolds(DET),26,112,4.3,27,0,0,1,1,5,5.0,0,0,1,11.7,11.7,12.7%
14,Sony Michel(LAR),18,92,5.1,39,0,0,2,2,23,11.5,0,0,1,11.5,11.5,89.4%
15,Ameer Abdullah(CAR),4,7,1.8,7,0,0,4,4,48,12.0,1,0,1,11.5,11.5,10.4%
16,DeeJay Dallas(SEA),8,41,5.1,8,0,1,3,4,11,3.7,0,0,1,11.2,11.2,2.3%
17,Justin Jackson(LAC),13,86,6.6,22,0,0,1,1,13,13.0,0,0,1,9.9,9.9,42.5%
18,AJ Dillon(GB),7,22,3.1,6,0,1,1,1,13,13.0,0,0,1,9.5,9.5,87.4%
