player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Chris Moore,1.0,4.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,WR,4,2016,BAL,LV,True,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Devin Hester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,4,2016,BAL,LV,True,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Tyrell Williams,5.0,6.0,117.0,23.4,50.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,17.7,WR,5,2016,LAC,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Travis Benjamin,7.0,11.0,117.0,16.7,54.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.7,WR,5,2016,LAC,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Dontrelle Inman,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,WR,5,2016,LAC,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Jeremy Maclin,3.0,3.0,49.0,16.3,38.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9,WR,6,2016,KC,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Albert Wilson,1.0,1.0,26.0,26.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,WR,6,2016,KC,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Chris Conley,3.0,4.0,26.0,8.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,WR,6,2016,KC,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Tyreek Hill,2.0,2.0,20.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,WR,6,2016,KC,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
De'Anthony Thomas,2.0,2.0,14.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,6,2016,KC,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Marqise Lee,7.0,8.0,107.0,15.3,38.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.7,WR,7,2016,JAC,LV,True,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Allen Hurns,4.0,7.0,45.0,11.3,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,WR,7,2016,JAC,LV,True,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Arrelious Benn,1.0,2.0,39.0,39.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,WR,7,2016,JAC,LV,True,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Rashad Greene,2.0,2.0,8.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.2,WR,7,2016,JAC,LV,True,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Russell Shepard,2.0,3.0,24.0,12.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.4,WR,8,2016,TB,LV,True,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Mike Evans,4.0,11.0,50.0,12.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,WR,8,2016,TB,LV,True,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Adam Humphries,3.0,4.0,58.0,19.3,42.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.8,WR,8,2016,TB,LV,True,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Jordan Norwood,2.0,4.0,56.0,28.0,36.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,11.6,WR,9,2016,DEN,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Demaryius Thomas,5.0,10.0,56.0,11.2,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.6,WR,9,2016,DEN,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Emmanuel Sanders,5.0,11.0,47.0,9.4,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.7,WR,9,2016,DEN,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Jordan Taylor,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,WR,9,2016,DEN,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Braxton Miller,5.0,7.0,25.0,5.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,8.6,WR,11,2016,HOU,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
DeAndre Hopkins,5.0,6.0,58.0,11.6,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.8,WR,11,2016,HOU,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Keith Mumphery,2.0,2.0,12.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,WR,11,2016,HOU,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Kelvin Benjamin,2.0,6.0,53.0,26.5,44.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.3,WR,12,2016,CAR,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Devin Funchess,2.0,2.0,19.0,9.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,WR,12,2016,CAR,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Sammy Watkins,3.0,9.0,38.0,12.7,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,WR,13,2016,BUF,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Marquise Goodwin,4.0,8.0,35.0,8.8,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,WR,13,2016,BUF,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Justin Hunter,1.0,4.0,22.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,WR,13,2016,BUF,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Brandon Tate,1.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,WR,13,2016,BUF,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Tyreek Hill,6.0,6.0,66.0,11.0,36.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,10.8,WR,14,2016,KC,LV,True,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Chris Conley,2.0,3.0,70.0,35.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,WR,14,2016,KC,LV,True,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Jeremy Maclin,1.0,3.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,WR,14,2016,KC,LV,True,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
De'Anthony Thomas,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,14,2016,KC,LV,True,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Travis Benjamin,2.0,3.0,56.0,28.0,47.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.6,WR,15,2016,LAC,LV,True,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Dontrelle Inman,5.0,8.0,68.0,13.6,26.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,WR,15,2016,LAC,LV,True,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Tyrell Williams,4.0,9.0,20.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,WR,15,2016,LAC,LV,True,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
T.Y. Hilton,4.0,9.0,105.0,26.3,39.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,WR,16,2016,IND,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Donte Moncrief,2.0,3.0,30.0,15.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,WR,16,2016,IND,LV,False,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
Demaryius Thomas,4.0,6.0,47.0,11.8,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.7,WR,17,2016,DEN,LV,True,328.0,541.0,60.6,4120.0,7.9,257.5,98.0,27.0,16.0,25.0,147.0,89.8,421.0,1881.0,4.5,117.6,64.0,18.0,11.0,4.0,328.0,4267.0,13.0,266.7,98.0,27.0,5.0,1.0,318.0,94.0,188.0,36.0,78.0,198.0,39.4,4.0,15.0,26.7,115.0,1051.0
