player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Jimmy Graham,1.0,4.0,21.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,TE,8,2018,GB,LAR,False,347.0,533.0,65.1,3780.0,7.7,236.3,73.0,31.0,18.0,41.0,326.0,93.8,386.0,1957.0,5.1,122.3,51.0,12.0,4.0,3.0,347.0,4106.0,11.8,256.6,73.0,31.0,2.0,2.0,322.0,101.0,185.0,36.0,70.0,188.0,37.2,9.0,15.0,60.0,99.0,852.0
Josh Hill,2.0,4.0,10.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,TE,9,2018,NO,LAR,True,347.0,533.0,65.1,3780.0,7.7,236.3,73.0,31.0,18.0,41.0,326.0,93.8,386.0,1957.0,5.1,122.3,51.0,12.0,4.0,3.0,347.0,4106.0,11.8,256.6,73.0,31.0,2.0,2.0,322.0,101.0,185.0,36.0,70.0,188.0,37.2,9.0,15.0,60.0,99.0,852.0
Nick Vannett,1.0,2.0,8.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.8,TE,10,2018,SEA,LAR,False,347.0,533.0,65.1,3780.0,7.7,236.3,73.0,31.0,18.0,41.0,326.0,93.8,386.0,1957.0,5.1,122.3,51.0,12.0,4.0,3.0,347.0,4106.0,11.8,256.6,73.0,31.0,2.0,2.0,322.0,101.0,185.0,36.0,70.0,188.0,37.2,9.0,15.0,60.0,99.0,852.0
Ed Dickson,1.0,1.0,24.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,TE,10,2018,SEA,LAR,False,347.0,533.0,65.1,3780.0,7.7,236.3,73.0,31.0,18.0,41.0,326.0,93.8,386.0,1957.0,5.1,122.3,51.0,12.0,4.0,3.0,347.0,4106.0,11.8,256.6,73.0,31.0,2.0,2.0,322.0,101.0,185.0,36.0,70.0,188.0,37.2,9.0,15.0,60.0,99.0,852.0
Travis Kelce,10.0,15.0,127.0,12.7,37.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,18.7,TE,11,2018,KC,LAR,False,347.0,533.0,65.1,3780.0,7.7,236.3,73.0,31.0,18.0,41.0,326.0,93.8,386.0,1957.0,5.1,122.3,51.0,12.0,4.0,3.0,347.0,4106.0,11.8,256.6,73.0,31.0,2.0,2.0,322.0,101.0,185.0,36.0,70.0,188.0,37.2,9.0,15.0,60.0,99.0,852.0
Demetrius Harris,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,TE,11,2018,KC,LAR,False,347.0,533.0,65.1,3780.0,7.7,236.3,73.0,31.0,18.0,41.0,326.0,93.8,386.0,1957.0,5.1,122.3,51.0,12.0,4.0,3.0,347.0,4106.0,11.8,256.6,73.0,31.0,2.0,2.0,322.0,101.0,185.0,36.0,70.0,188.0,37.2,9.0,15.0,60.0,99.0,852.0
Levine Toilolo,4.0,6.0,90.0,22.5,39.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,TE,13,2018,DET,LAR,True,347.0,533.0,65.1,3780.0,7.7,236.3,73.0,31.0,18.0,41.0,326.0,93.8,386.0,1957.0,5.1,122.3,51.0,12.0,4.0,3.0,347.0,4106.0,11.8,256.6,73.0,31.0,2.0,2.0,322.0,101.0,185.0,36.0,70.0,188.0,37.2,9.0,15.0,60.0,99.0,852.0
Luke Willson,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,TE,13,2018,DET,LAR,True,347.0,533.0,65.1,3780.0,7.7,236.3,73.0,31.0,18.0,41.0,326.0,93.8,386.0,1957.0,5.1,122.3,51.0,12.0,4.0,3.0,347.0,4106.0,11.8,256.6,73.0,31.0,2.0,2.0,322.0,101.0,185.0,36.0,70.0,188.0,37.2,9.0,15.0,60.0,99.0,852.0
Trey Burton,2.0,5.0,22.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,TE,14,2018,CHI,LAR,True,347.0,533.0,65.1,3780.0,7.7,236.3,73.0,31.0,18.0,41.0,326.0,93.8,386.0,1957.0,5.1,122.3,51.0,12.0,4.0,3.0,347.0,4106.0,11.8,256.6,73.0,31.0,2.0,2.0,322.0,101.0,185.0,36.0,70.0,188.0,37.2,9.0,15.0,60.0,99.0,852.0
Zach Ertz,3.0,7.0,22.0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,TE,15,2018,PHI,LAR,False,347.0,533.0,65.1,3780.0,7.7,236.3,73.0,31.0,18.0,41.0,326.0,93.8,386.0,1957.0,5.1,122.3,51.0,12.0,4.0,3.0,347.0,4106.0,11.8,256.6,73.0,31.0,2.0,2.0,322.0,101.0,185.0,36.0,70.0,188.0,37.2,9.0,15.0,60.0,99.0,852.0
Dallas Goedert,2.0,2.0,12.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,TE,15,2018,PHI,LAR,False,347.0,533.0,65.1,3780.0,7.7,236.3,73.0,31.0,18.0,41.0,326.0,93.8,386.0,1957.0,5.1,122.3,51.0,12.0,4.0,3.0,347.0,4106.0,11.8,256.6,73.0,31.0,2.0,2.0,322.0,101.0,185.0,36.0,70.0,188.0,37.2,9.0,15.0,60.0,99.0,852.0
John Phillips,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,TE,16,2018,ARI,LAR,True,347.0,533.0,65.1,3780.0,7.7,236.3,73.0,31.0,18.0,41.0,326.0,93.8,386.0,1957.0,5.1,122.3,51.0,12.0,4.0,3.0,347.0,4106.0,11.8,256.6,73.0,31.0,2.0,2.0,322.0,101.0,185.0,36.0,70.0,188.0,37.2,9.0,15.0,60.0,99.0,852.0
Ricky Seals-Jones,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,TE,16,2018,ARI,LAR,True,347.0,533.0,65.1,3780.0,7.7,236.3,73.0,31.0,18.0,41.0,326.0,93.8,386.0,1957.0,5.1,122.3,51.0,12.0,4.0,3.0,347.0,4106.0,11.8,256.6,73.0,31.0,2.0,2.0,322.0,101.0,185.0,36.0,70.0,188.0,37.2,9.0,15.0,60.0,99.0,852.0
George Kittle,9.0,14.0,149.0,16.6,43.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,20.9,TE,17,2018,SF,LAR,False,347.0,533.0,65.1,3780.0,7.7,236.3,73.0,31.0,18.0,41.0,326.0,93.8,386.0,1957.0,5.1,122.3,51.0,12.0,4.0,3.0,347.0,4106.0,11.8,256.6,73.0,31.0,2.0,2.0,322.0,101.0,185.0,36.0,70.0,188.0,37.2,9.0,15.0,60.0,99.0,852.0
Ross Dwelley,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,TE,17,2018,SF,LAR,False,347.0,533.0,65.1,3780.0,7.7,236.3,73.0,31.0,18.0,41.0,326.0,93.8,386.0,1957.0,5.1,122.3,51.0,12.0,4.0,3.0,347.0,4106.0,11.8,256.6,73.0,31.0,2.0,2.0,322.0,101.0,185.0,36.0,70.0,188.0,37.2,9.0,15.0,60.0,99.0,852.0
Will Dissly,3.0,5.0,105.0,35.0,66.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,16.5,TE,1,2018,SEA,DEN,False,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Nick Vannett,1.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,TE,1,2018,SEA,DEN,False,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Jared Cook,4.0,4.0,49.0,12.3,20.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9,TE,2,2018,LV,DEN,False,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Derek Carrier,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,TE,2,2018,LV,DEN,False,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Mark Andrews,2.0,3.0,59.0,29.5,30.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.9,TE,3,2018,BAL,DEN,True,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Maxx Williams,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,TE,3,2018,BAL,DEN,True,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Nick Boyle,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,TE,3,2018,BAL,DEN,True,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Travis Kelce,7.0,12.0,78.0,11.1,29.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,13.8,TE,4,2018,KC,DEN,False,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Demetrius Harris,2.0,3.0,59.0,29.5,35.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.9,TE,4,2018,KC,DEN,False,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Eric Tomlinson,2.0,3.0,15.0,7.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,TE,5,2018,NYJ,DEN,True,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Jordan Leggett,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,TE,5,2018,NYJ,DEN,True,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Gerald Everett,2.0,4.0,24.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,TE,6,2018,LAR,DEN,False,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Ricky Seals-Jones,2.0,4.0,12.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,TE,7,2018,ARI,DEN,True,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Travis Kelce,6.0,10.0,79.0,13.2,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.9,TE,8,2018,KC,DEN,True,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Jordan Thomas,1.0,1.0,7.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.7,TE,9,2018,HOU,DEN,False,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Ryan Griffin,1.0,2.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,TE,9,2018,HOU,DEN,False,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Antonio Gates,5.0,7.0,80.0,16.0,27.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,TE,11,2018,LAC,DEN,True,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Virgil Green,2.0,4.0,27.0,13.5,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,TE,11,2018,LAC,DEN,True,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Jesse James,4.0,4.0,35.0,8.8,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,TE,12,2018,PIT,DEN,False,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Vance McDonald,3.0,5.0,27.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,TE,12,2018,PIT,DEN,False,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Xavier Grimble,1.0,1.0,23.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,TE,12,2018,PIT,DEN,False,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
C.J. Uzomah,5.0,7.0,33.0,6.6,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,TE,13,2018,CIN,DEN,True,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Matt Lengel,1.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,TE,13,2018,CIN,DEN,True,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
George Kittle,7.0,9.0,210.0,30.0,85.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,27.0,TE,14,2018,SF,DEN,True,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
David Njoku,3.0,5.0,30.0,10.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,TE,15,2018,CLE,DEN,False,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Jared Cook,2.0,3.0,20.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,TE,16,2018,LV,DEN,True,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Darren Waller,2.0,2.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,TE,16,2018,LV,DEN,True,353.0,549.0,64.3,3929.0,7.7,245.6,97.0,26.0,17.0,44.0,311.0,90.7,429.0,1913.0,4.5,119.6,77.0,11.0,6.0,2.0,353.0,4240.0,12.0,265.0,97.0,26.0,3.0,2.0,318.0,85.0,197.0,36.0,82.0,211.0,38.9,6.0,11.0,54.6,123.0,1006.0
Rob Gronkowski,7.0,8.0,123.0,17.6,30.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,16.3,TE,1,2018,NE,HOU,True,385.0,594.0,64.8,4167.0,7.5,260.4,83.0,28.0,15.0,43.0,310.0,92.7,385.0,1323.0,3.4,82.7,39.0,8.0,6.0,4.0,385.0,4477.0,11.6,279.8,83.0,28.0,6.0,4.0,298.0,76.0,200.0,22.0,91.0,227.0,40.1,12.0,20.0,60.0,117.0,945.0
