player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Tyreek Hill,7.0,8.0,169.0,24.1,58.0,5.0,2.0,2.0,4.0,0.0,0.0,1.0,29.3,WR,1,2018,KC,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
De'Anthony Thomas,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.1,WR,1,2018,KC,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Sammy Watkins,3.0,5.0,21.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,WR,1,2018,KC,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Chris Conley,1.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,WR,1,2018,KC,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Kelvin Benjamin,2.0,3.0,19.0,9.5,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.9,WR,2,2018,BUF,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Zay Jones,2.0,3.0,63.0,31.5,57.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,WR,2,2018,BUF,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Robert Foster,2.0,3.0,30.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,WR,2,2018,BUF,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Robert Woods,10.0,11.0,104.0,10.4,22.0,2.0,2.0,3.0,13.0,0.0,0.0,1.0,23.7,WR,3,2018,LAR,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Cooper Kupp,4.0,5.0,71.0,17.8,53.0,1.0,1.0,1.0,-3.0,0.0,0.0,1.0,12.8,WR,3,2018,LAR,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Brandin Cooks,7.0,8.0,90.0,12.9,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,WR,3,2018,LAR,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Kendrick Bourne,3.0,4.0,34.0,11.3,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.4,WR,4,2018,SF,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Pierre Garcon,4.0,7.0,52.0,13.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2,WR,4,2018,SF,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Marquise Goodwin,2.0,4.0,24.0,12.0,20.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,2.8,WR,4,2018,SF,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Trent Taylor,2.0,3.0,12.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,WR,4,2018,SF,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Jordy Nelson,4.0,4.0,43.0,10.8,29.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.3,WR,5,2018,LV,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Martavis Bryant,3.0,3.0,91.0,30.3,47.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,7.1,WR,5,2018,LV,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Seth Roberts,4.0,7.0,41.0,10.3,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1,WR,5,2018,LV,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Amari Cooper,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,WR,5,2018,LV,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Damion Ratley,6.0,8.0,82.0,13.7,27.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.2,WR,6,2018,CLE,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Antonio Callaway,2.0,7.0,9.0,4.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,WR,6,2018,CLE,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Jarvis Landry,2.0,10.0,11.0,5.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,WR,6,2018,CLE,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Tajae Sharpe,7.0,9.0,101.0,14.4,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.1,WR,7,2018,TEN,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Corey Davis,3.0,7.0,10.0,3.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,WR,7,2018,TEN,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Taywan Taylor,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,WR,7,2018,TEN,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Cameron Batson,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,7,2018,TEN,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Doug Baldwin,4.0,4.0,77.0,19.3,42.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.7,WR,9,2018,SEA,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Jaron Brown,1.0,2.0,10.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,WR,9,2018,SEA,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Tyler Lockett,3.0,4.0,22.0,7.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,WR,9,2018,SEA,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
David Moore,2.0,7.0,16.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,WR,9,2018,SEA,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Brandon LaFell,4.0,6.0,47.0,11.8,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.7,WR,10,2018,LV,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Seth Roberts,3.0,3.0,39.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,WR,10,2018,LV,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Martavis Bryant,3.0,3.0,17.0,5.7,8.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.9,WR,10,2018,LV,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Dwayne Harris,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,10,2018,LV,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Courtland Sutton,3.0,6.0,78.0,26.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.8,WR,11,2018,DEN,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Emmanuel Sanders,4.0,6.0,56.0,14.0,38.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,6.2,WR,11,2018,DEN,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
DaeSean Hamilton,1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,WR,11,2018,DEN,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Larry Fitzgerald,2.0,2.0,30.0,15.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,WR,12,2018,ARI,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Christian Kirk,4.0,6.0,41.0,10.3,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1,WR,12,2018,ARI,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Trent Sherfield,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,WR,12,2018,ARI,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Antonio Brown,10.0,13.0,154.0,15.4,46.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,21.4,WR,13,2018,PIT,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
JuJu Smith-Schuster,6.0,9.0,49.0,8.2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9,WR,13,2018,PIT,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Ryan Switzer,2.0,2.0,9.0,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,WR,13,2018,PIT,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
John Ross,2.0,4.0,11.0,5.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.1,WR,14,2018,CIN,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Tyler Boyd,3.0,6.0,52.0,17.3,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2,WR,14,2018,CIN,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Cody Core,3.0,4.0,30.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,WR,14,2018,CIN,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Alex Erickson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.4,WR,14,2018,CIN,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Demarcus Robinson,2.0,3.0,7.0,3.5,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.7,WR,15,2018,KC,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Tyreek Hill,4.0,7.0,46.0,11.5,33.0,1.0,0.0,3.0,-5.0,0.0,0.0,1.0,4.1,WR,15,2018,KC,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Chris Conley,2.0,3.0,19.0,9.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,WR,15,2018,KC,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Kelvin Benjamin,1.0,2.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,WR,15,2018,KC,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
John Brown,2.0,6.0,27.0,13.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,WR,16,2018,BAL,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Michael Crabtree,1.0,4.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,WR,16,2018,BAL,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Chris Moore,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,WR,16,2018,BAL,LAC,False,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
DaeSean Hamilton,5.0,8.0,49.0,9.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9,WR,17,2018,DEN,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
Tim Patrick,4.0,7.0,48.0,12.0,21.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.8,WR,17,2018,DEN,LAC,True,351.0,548.0,64.1,3646.0,7.1,227.9,82.0,23.0,13.0,38.0,240.0,89.1,395.0,1693.0,4.3,105.8,43.0,11.0,6.0,2.0,351.0,3886.0,11.1,242.9,82.0,23.0,3.0,3.0,311.0,101.0,178.0,32.0,79.0,202.0,39.1,11.0,20.0,55.0,103.0,828.0
