Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Greg Olsen(FA),5,7,69,13.8,37,1,1,0,0,0,0,1,12.9,12.9,7.0%
2,Josh Hill(FA),2,2,48,24.0,34,1,1,0,0,0,0,1,10.8,10.8,0.0%
3,Rob Gronkowski(TB),3,6,44,14.7,22,1,1,0,0,0,0,1,10.4,10.4,97.7%
4,Travis Kelce(KC),3,4,36,12.0,20,1,1,0,0,0,0,1,9.6,9.6,100.0%
5,Jimmy Graham(CHI),6,8,54,9.0,15,0,0,0,0,0,0,1,5.4,5.4,0.8%
6,Jason Witten(FA),4,5,49,12.3,15,0,0,0,0,0,0,1,4.9,4.9,0.1%
7,Garrett Graham(FA),5,6,41,8.2,11,0,0,0,0,0,0,1,4.1,4.1,0.0%
8,Kyle Rudolph(FA),3,5,27,9.0,10,0,0,0,0,0,0,1,2.7,2.7,0.3%
9,Derek Carrier(LV),1,2,23,23.0,23,1,0,0,0,0,0,1,2.3,2.3,0.0%
10,Luke Stocker(MIN),2,2,15,7.5,11,0,0,0,0,0,0,1,1.5,1.5,0.0%
11,Zach Ertz(ARI),2,3,14,7.0,10,0,0,0,0,0,0,1,1.4,1.4,85.8%
12,Jack Doyle(FA),3,3,10,3.3,6,0,0,0,0,0,0,1,1.0,1.0,2.2%
13,Virgil Green(FA),1,1,10,10.0,10,0,0,1,0,0,0,1,1.0,1.0,0.0%
14,Levine Toilolo(NYG),2,2,25,12.5,13,0,0,0,0,0,1,1,0.5,0.5,0.0%
15,Colby Parkinson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
16,Brycen Hopkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
17,Jared Pinkney(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
18,Hunter Bryant(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
19,Cole Kmet(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3%
20,Harrison Bryant(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
21,Josiah Deguara(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
22,Adam Trautman(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%
23,Devin Asiasi(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
24,Luke Farrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
25,Mitchell Wilcox(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
26,Noah Gray(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
27,Juwan Johnson(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9%
28,Dalton Keene(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
