rank,player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
1.0,Rob Gronkowski,9.0,9.0,149.0,16.6,46.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,32.9,32.9,97.7,TE,8,2014,NE
2.0,Jason Witten,5.0,8.0,70.0,14.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,0.1,TE,8,2014,DAL
3.0,Jimmy Graham,5.0,6.0,59.0,11.8,22.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.9,11.9,0.8,TE,8,2014,NO
4.0,Luke Willson,1.0,4.0,23.0,23.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.3,8.3,0.0,TE,8,2014,SEA
5.0,Lee Smith,2.0,2.0,5.0,2.5,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.5,6.5,0.0,TE,8,2014,BUF
6.0,Josh Hill,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.2,6.2,0.0,TE,8,2014,NO
7.0,Richard Rodgers,4.0,5.0,58.0,14.5,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.8,5.8,0.0,TE,8,2014,GB
8.0,Zach Ertz,5.0,8.0,48.0,9.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,85.8,TE,8,2014,PHI
9.0,Travis Kelce,4.0,6.0,45.0,11.3,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,100.0,TE,8,2014,KC
10.0,Jordan Reed,7.0,7.0,40.0,5.7,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,19.0,TE,8,2014,WAS
11.0,Levine Toilolo,2.0,2.0,26.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,2.6,0.0,TE,8,2014,ATL
12.0,Greg Olsen,1.0,3.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,7.0,TE,8,2014,CAR
13.0,Demetrius Harris,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.1,TE,8,2014,KC
158.0,Niles Paul,3.0,3.0,27.0,9.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,8,2014,WAS
159.0,Charles Clay,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,8,2014,MIA
162.0,Julius Thomas,2.0,6.0,23.0,11.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,8,2014,DEN
167.0,Coby Fleener,1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,8,2014,IND
171.0,Clay Harbor,2.0,4.0,27.0,13.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,8,2014,JAC
172.0,Jim Dray,2.0,2.0,27.0,13.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,8,2014,CLE
176.0,Jordan Cameron,3.0,5.0,40.0,13.3,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,8,2014,CLE
177.0,Andrew Quarless,2.0,3.0,19.0,9.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,8,2014,GB
179.0,Scott Chandler,1.0,2.0,12.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,8,2014,BUF
180.0,Lance Kendricks,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,8,2014,LAR
182.0,Dwayne Allen,1.0,2.0,21.0,21.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,8,2014,IND
183.0,Ladarius Green,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,8,2014,LAC
185.0,Dion Sims,2.0,2.0,51.0,25.5,38.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,8,2014,MIA
188.0,Mychal Rivera,7.0,9.0,83.0,11.9,22.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,TE,8,2014,LV
193.0,Tim Wright,7.0,7.0,61.0,8.7,17.0,0.0,1.0,1.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,8,2014,NE
194.0,Chase Ford,6.0,6.0,61.0,10.2,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,8,2014,MIN
198.0,James Hanna,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,8,2014,DAL
204.0,Dante Rosario,1.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,8,2014,CHI
207.0,Delanie Walker,4.0,9.0,37.0,9.3,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,8,2014,TEN
210.0,Heath Miller,7.0,8.0,112.0,16.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,8,2014,PIT
212.0,Jacob Tamme,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,8,2014,DEN
215.0,Anthony Fasano,4.0,4.0,19.0,4.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,8,2014,KC
216.0,Antonio Gates,5.0,8.0,54.0,10.8,31.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,TE,8,2014,LAC
217.0,Bear Pascoe,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,8,2014,ATL
