Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,James White(NE),14,79,5.6,32,1,0,8,11,98,12.3,2,0,1,29.7,29.7,7.9%
2,Derrius Guice(FA),10,129,12.9,60,2,2,2,2,8,4.0,0,0,1,25.7,25.7,1.1%
3,Rashaad Penny(SEA),15,74,4.9,13,0,1,4,5,33,8.3,1,0,1,22.7,22.7,78.9%
4,Raheem Mostert(SF),19,146,7.7,40,1,1,2,2,8,4.0,0,0,1,21.4,21.4,13.0%
5,Derrick Henry(TEN),26,149,5.7,34,1,1,3,3,17,5.7,0,1,1,20.6,20.6,78.0%
6,Peyton Barber(LV),17,44,2.6,15,0,2,0,0,0,0,0,0,1,18.4,18.4,1.2%
7,Todd Gurley II(FA),19,95,5.0,11,0,1,1,1,20,20.0,0,0,1,17.5,17.5,0.4%
8,Chris Carson(SEA),23,102,4.4,25,1,1,1,2,7,7.0,0,0,1,16.9,16.9,31.7%
9,Miles Sanders(PHI),17,83,4.9,13,0,0,5,5,22,4.4,1,0,1,16.5,16.5,77.0%
10,Devin Singletary(BUF),14,63,4.5,26,1,0,3,4,38,12.7,1,0,1,16.1,16.1,89.1%
11,Adrian Peterson(SEA),13,99,7.6,22,2,1,0,1,0,0,0,0,1,15.9,15.9,4.9%
12,Duke Johnson Jr.(MIA),9,36,4.0,13,0,0,5,6,54,10.8,1,0,1,15.0,15.0,7.4%
13,David Montgomery(CHI),16,75,4.7,14,0,0,2,2,12,6.0,1,0,1,14.7,14.7,98.7%
14,Ezekiel Elliott(DAL),12,71,5.9,30,1,0,7,10,66,9.4,0,0,1,13.7,13.7,99.7%
15,Joe Mixon(CIN),19,44,2.3,9,0,1,4,4,26,6.5,0,0,1,13.0,13.0,98.1%
16,Patrick Laird(MIA),10,5,0.5,4,0,1,4,5,43,10.8,0,0,1,12.8,12.8,0.0%
17,Benny Snell Jr.(PIT),16,63,3.9,14,0,1,1,1,4,4.0,0,0,1,12.7,12.7,0.9%
18,Austin Ekeler(LAC),9,16,1.8,8,0,0,4,5,51,12.8,1,0,1,12.7,12.7,99.9%
19,Kareem Hunt(CLE),7,46,6.6,16,0,0,5,5,19,3.8,1,0,1,12.5,12.5,82.1%
20,Saquon Barkley(NYG),19,83,4.4,16,0,0,3,7,32,10.7,0,0,1,11.5,11.5,97.6%
21,Melvin Gordon III(DEN),20,99,5.0,19,0,0,2,3,11,5.5,0,0,1,11.0,11.0,87.8%
22,Darwin Thompson(SEA),11,44,4.0,9,0,1,0,0,0,0,0,0,1,10.4,10.4,0.0%
23,Josh Jacobs(LV),17,104,6.1,35,1,0,0,0,0,0,0,0,1,10.4,10.4,98.0%
24,Dalvin Cook(MIN),9,29,3.2,9,0,1,3,4,35,11.7,0,1,1,10.4,10.4,100.0%
25,Christian McCaffrey(CAR),14,44,3.1,12,0,0,7,12,58,8.3,0,0,1,10.2,10.2,47.2%
26,Nyheim Hines(IND),4,22,5.5,14,0,1,2,2,18,9.0,0,0,1,10.0,10.0,44.8%
27,Leonard Fournette(TB),14,38,2.7,10,0,0,9,11,53,5.9,0,0,1,9.1,9.1,74.8%
28,LeSean McCoy(FA),5,10,2.0,6,0,1,3,3,20,6.7,0,0,1,9.0,9.0,2.0%
29,Alvin Kamara(NO),11,61,5.5,24,1,0,4,8,23,5.8,0,0,1,8.4,8.4,100.0%
30,Bo Scarbrough(LV),21,83,4.0,15,0,0,0,0,0,0,0,0,1,8.3,8.3,0.0%
31,Nick Chubb(CLE),16,58,3.6,12,0,0,1,2,21,21.0,0,0,1,7.9,7.9,99.8%
32,Darrel Williams(KC),6,13,2.2,15,0,0,1,2,3,3.0,1,0,1,7.6,7.6,79.6%
33,Alexander Mattison(MIN),4,22,5.5,15,0,0,4,5,51,12.8,0,0,1,7.3,7.3,75.0%
34,Jamaal Williams(DET),10,41,4.1,9,0,0,4,4,26,6.5,0,0,1,6.7,6.7,58.2%
35,Le'Veon Bell(FA),10,32,3.2,7,0,0,4,5,35,8.8,0,0,1,6.7,6.7,5.4%
36,Devonta Freeman(BAL),17,51,3.0,6,0,0,4,5,13,3.3,0,0,1,6.4,6.4,74.2%
37,Phillip Lindsay(MIA),17,58,3.4,15,0,0,3,3,4,1.3,0,0,1,6.2,6.2,9.0%
38,Mark Ingram II(NO),15,59,3.9,10,0,0,2,2,3,1.5,0,0,1,6.2,6.2,39.1%
39,Jordan Wilkins(FA),11,47,4.3,15,0,0,2,3,9,4.5,0,0,1,5.6,5.6,0.0%
40,Jaylen Samuels(ARI),7,32,4.6,8,0,0,2,2,22,11.0,0,0,1,5.4,5.4,0.1%
41,Kenyan Drake(LV),13,31,2.4,9,0,0,2,5,20,10.0,0,0,1,5.1,5.1,29.4%
42,DeAndre Washington(FA),2,5,2.5,5,0,0,3,3,44,14.7,0,0,1,4.9,4.9,11.0%
43,Sony Michel(LAR),10,45,4.5,17,0,0,0,0,0,0,0,0,1,4.5,4.5,89.4%
44,Brian Hill(SF),4,13,3.3,8,0,0,3,3,24,8.0,0,0,1,3.7,3.7,0.1%
45,Tarik Cohen(CHI),3,9,3.0,5,0,0,4,4,26,6.5,0,0,1,3.5,3.5,3.0%
46,Aaron Jones(GB),11,18,1.6,9,0,0,4,6,13,3.3,0,0,1,3.1,3.1,98.9%
47,Malcolm Brown(MIA),6,30,5.0,12,0,0,0,1,0,0,0,0,1,3.0,3.0,3.6%
48,Chris Thompson(FA),3,14,4.7,9,0,0,1,2,15,15.0,0,0,1,2.9,2.9,0.0%
49,Travis Homer(SEA),1,29,29.0,29,1,0,0,0,0,0,0,0,1,2.9,2.9,0.3%
50,Ty Johnson(NYJ),3,12,4.0,5,0,0,3,3,17,5.7,0,0,1,2.9,2.9,15.8%
51,Myles Gaskin(MIA),2,20,10.0,11,0,0,1,1,6,6.0,0,0,1,2.6,2.6,83.2%
52,Jonathan Williams(WAS),8,14,1.8,10,0,0,1,1,11,11.0,0,0,1,2.5,2.5,0.6%
53,Frank Gore(FA),9,11,1.2,5,0,0,1,1,14,14.0,0,0,1,2.5,2.5,12.2%
54,David Johnson(HOU),4,15,3.8,9,0,0,2,2,9,4.5,0,0,1,2.4,2.4,35.4%
55,J.D. McKissic(WAS),2,9,4.5,9,0,0,3,3,15,5.0,0,0,1,2.4,2.4,32.9%
56,Royce Freeman(HOU),5,11,2.2,5,0,0,4,4,13,3.3,0,0,1,2.4,2.4,5.2%
57,Carlos Hyde(JAC),10,17,1.7,4,0,0,1,1,5,5.0,0,0,1,2.2,2.2,6.9%
58,C.J. Ham(MIN),0,0,0,0,0,0,2,2,42,21.0,0,1,1,2.2,2.2,0.1%
59,Gus Edwards(BAL),6,15,2.5,4,0,0,1,1,7,7.0,0,0,1,2.2,2.2,9.6%
60,Bilal Powell(FA),4,14,3.5,6,0,0,2,2,4,2.0,0,0,1,1.8,1.8,0.0%
61,Darrell Henderson Jr.(LAR),4,17,4.3,13,0,0,0,0,0,0,0,0,1,1.7,1.7,76.0%
62,Alec Ingold(LV),1,4,4.0,4,0,0,2,2,13,6.5,0,0,1,1.7,1.7,0.1%
