Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,Kenyan Drake(LV),22,137,6.2,21,1,4,1,1,9,9.0,0,0,1,38.6,38.6,29.4%
2,Christian McCaffrey(CAR),19,87,4.6,15,0,2,8,10,88,11.0,0,0,1,29.5,29.5,47.2%
3,Miles Sanders(PHI),19,122,6.4,56,1,1,6,6,50,8.3,1,0,1,29.2,29.2,77.0%
4,Ezekiel Elliott(DAL),24,117,4.9,15,0,2,3,4,43,14.3,0,0,1,28.0,28.0,99.7%
5,Saquon Barkley(NYG),24,112,4.7,12,0,2,4,5,31,7.8,0,0,1,26.3,26.3,97.6%
6,Chris Carson(SEA),24,133,5.5,23,1,2,1,2,4,4.0,0,0,1,25.7,25.7,31.7%
7,Mark Ingram II(NO),13,76,5.8,29,1,1,1,2,10,10.0,1,0,1,22.6,22.6,39.1%
8,Nick Chubb(CLE),17,127,7.5,33,2,1,3,3,21,7.0,0,0,1,20.8,20.8,99.8%
9,Tony Pollard(DAL),12,131,10.9,44,3,1,2,2,12,6.0,0,0,1,20.3,20.3,75.3%
10,Todd Gurley II(FA),11,20,1.8,8,0,1,3,6,18,6.0,1,0,1,17.8,17.8,0.4%
11,Mike Boone(DEN),13,56,4.3,10,0,2,0,0,0,0,0,0,1,17.6,17.6,1.5%
12,Aaron Jones(GB),13,51,3.9,21,1,2,0,0,0,0,0,0,1,17.1,17.1,98.9%
13,Carlos Hyde(JAC),26,104,4.0,11,0,1,0,0,0,0,0,0,1,16.4,16.4,6.9%
14,Joe Mixon(CIN),25,136,5.4,29,1,0,3,3,20,6.7,0,0,1,15.6,15.6,98.1%
15,Adrian Peterson(SEA),16,66,4.1,14,0,1,3,3,25,8.3,0,0,1,15.1,15.1,4.9%
16,Wes Hills(FA),10,21,2.1,15,0,2,2,2,1,0.5,0,0,1,14.2,14.2,0.1%
17,James White(NE),3,13,4.3,13,0,0,3,4,49,16.3,1,0,1,12.2,12.2,7.9%
18,Rex Burkhead(HOU),6,53,8.8,33,1,1,2,2,6,3.0,0,0,1,11.9,11.9,31.5%
19,James Conner(ARI),8,42,5.3,17,0,0,4,5,9,2.3,1,0,1,11.1,11.1,94.6%
20,Josh Jacobs(LV),24,89,3.7,9,0,0,2,3,20,10.0,0,0,1,10.9,10.9,98.0%
21,Sony Michel(LAR),19,89,4.7,12,0,0,1,2,14,14.0,0,0,1,10.3,10.3,89.4%
22,Raheem Mostert(SF),14,54,3.9,8,0,1,1,2,5,5.0,0,1,1,9.9,9.9,13.0%
23,Alvin Kamara(NO),14,66,4.7,15,0,0,5,5,23,4.6,0,0,1,8.9,8.9,100.0%
24,Javorius Allen(FA),8,28,3.5,19,0,1,0,0,0,0,0,0,1,8.8,8.8,0.1%
25,Le'Veon Bell(FA),21,87,4.1,15,0,0,2,2,1,0.5,0,0,1,8.8,8.8,5.4%
26,Derrick Henry(TEN),21,86,4.1,23,1,0,0,1,0,0,0,0,1,8.6,8.6,78.0%
27,Tarik Cohen(CHI),8,28,3.5,8,0,0,7,10,57,8.1,0,0,1,8.5,8.5,3.0%
28,Austin Ekeler(LAC),7,19,2.7,11,0,0,5,7,62,12.4,0,0,1,8.1,8.1,99.9%
29,Dion Lewis(FA),3,10,3.3,6,0,0,1,1,11,11.0,1,0,1,8.1,8.1,2.0%
30,Jordan Wilkins(FA),3,10,3.3,5,0,1,1,3,7,7.0,0,0,1,7.7,7.7,0.0%
31,Kareem Hunt(CLE),4,14,3.5,6,0,0,8,9,62,7.8,0,0,1,7.6,7.6,82.1%
32,Leonard Fournette(TB),15,42,2.8,17,0,0,5,7,31,6.2,0,0,1,7.3,7.3,74.8%
