Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,Nick Chubb(CLE),20,165,8.3,88,1,3,3,4,18,6.0,0,0,1,36.3,36.3,99.8%
2,Jordan Howard(PHI),15,87,5.8,19,0,2,3,4,28,9.3,1,0,1,29.5,29.5,18.7%
3,Leonard Fournette(TB),29,225,7.8,81,2,0,2,3,20,10.0,0,0,1,24.5,24.5,74.8%
4,Austin Ekeler(LAC),18,60,3.3,9,0,1,5,5,62,12.4,1,0,1,24.2,24.2,99.9%
5,Christian McCaffrey(CAR),27,93,3.4,13,0,1,10,10,86,8.6,0,0,1,23.9,23.9,47.2%
6,Wayne Gallman Jr.(MIN),18,63,3.5,22,1,1,6,7,55,9.2,1,1,1,21.8,21.8,1.0%
7,Todd Gurley II(FA),5,16,3.2,13,0,2,7,11,54,7.7,0,0,1,19.0,19.0,0.4%
8,James Conner(ARI),10,42,4.2,21,1,0,8,8,83,10.4,1,0,1,18.5,18.5,94.6%
9,Darrel Williams(KC),8,13,1.6,8,0,2,3,4,43,14.3,0,1,1,15.6,15.6,79.6%
10,Jaylen Samuels(ARI),10,26,2.6,13,0,1,8,8,57,7.1,0,0,1,15.5,15.5,0.1%
11,LeSean McCoy(FA),11,56,5.1,39,1,1,2,4,33,16.5,0,0,1,14.9,14.9,2.0%
12,Chris Carson(SEA),22,104,4.7,12,0,0,4,4,41,10.3,0,0,1,14.5,14.5,31.7%
13,Ronald Jones II(TB),19,70,3.7,24,1,1,1,1,12,12.0,0,0,1,14.2,14.2,83.5%
14,David Johnson(HOU),11,40,3.6,14,0,0,8,11,99,12.4,0,0,1,13.9,13.9,35.4%
15,Kerryon Johnson(FA),26,125,4.8,14,0,0,2,3,32,16.0,0,1,1,13.7,13.7,0.1%
16,Dalvin Cook(MIN),14,35,2.5,9,0,1,6,8,35,5.8,0,0,1,13.0,13.0,100.0%
17,Aaron Jones(GB),13,21,1.6,7,0,1,6,7,37,6.2,0,0,1,11.8,11.8,98.9%
18,Dontrell Hilliard(TEN),6,27,4.5,11,0,1,2,3,27,13.5,0,0,1,11.4,11.4,27.5%
19,Frank Gore(FA),17,109,6.4,41,2,0,0,1,0,0,0,0,1,10.9,10.9,12.2%
20,Ryquell Armstead(JAC),8,42,5.3,16,0,0,1,1,7,7.0,1,0,1,10.9,10.9,0.0%
21,Derrick Henry(TEN),27,100,3.7,16,0,0,1,1,8,8.0,0,0,1,10.8,10.8,78.0%
22,Josh Jacobs(LV),17,79,4.6,16,0,0,2,2,29,14.5,0,0,1,10.8,10.8,98.0%
23,Ezekiel Elliott(DAL),18,35,1.9,6,0,1,6,7,30,5.0,0,1,1,10.5,10.5,99.7%
24,Devonta Freeman(BAL),12,28,2.3,8,0,0,8,9,72,9.0,0,0,1,10.0,10.0,74.2%
25,Troymaine Pope(FA),10,20,2.0,8,0,0,2,2,14,7.0,1,0,1,9.4,9.4,0.0%
26,Ito Smith(DAL),2,11,5.5,10,0,1,2,4,20,10.0,0,0,1,9.1,9.1,0.0%
27,Alvin Kamara(NO),17,69,4.1,13,0,0,3,3,20,6.7,0,0,1,8.9,8.9,100.0%
28,Peyton Barber(LV),9,19,2.1,7,0,1,0,1,0,0,0,0,1,7.9,7.9,1.2%
