Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,Austin Ekeler(LAC),8,101,12.6,35,3,0,4,5,112,28.0,1,0,1,27.3,27.3,99.9%
2,Aaron Jones(GB),16,134,8.4,42,2,1,6,7,58,9.7,0,0,1,25.2,25.2,98.9%
3,Joe Mixon(CIN),23,146,6.3,26,1,1,3,4,40,13.3,0,0,1,24.6,24.6,98.1%
4,Derrick Henry(TEN),18,103,5.7,24,1,2,1,1,6,6.0,0,0,1,22.9,22.9,78.0%
5,Raheem Mostert(SF),10,69,6.9,19,0,1,2,2,40,20.0,1,0,1,22.9,22.9,13.0%
6,Ezekiel Elliott(DAL),19,81,4.3,31,1,2,2,5,12,6.0,0,0,1,21.3,21.3,99.7%
7,Boston Scott(PHI),10,59,5.9,25,1,1,6,6,69,11.5,0,0,1,18.8,18.8,27.7%
8,Todd Gurley II(FA),23,79,3.4,23,1,1,4,4,34,8.5,0,0,1,17.3,17.3,0.4%
9,DeAndre Washington(FA),14,53,3.8,14,0,1,6,7,43,7.2,0,0,1,15.6,15.6,11.0%
10,Devonta Freeman(BAL),17,84,4.9,13,0,1,4,4,10,2.5,0,0,1,15.4,15.4,74.2%
11,Melvin Gordon III(DEN),12,55,4.6,17,0,1,5,5,29,5.8,0,0,1,14.4,14.4,87.8%
12,Adrian Peterson(SEA),20,76,3.8,13,0,1,0,0,0,0,0,0,1,13.6,13.6,4.9%
13,Christian McCaffrey(CAR),11,53,4.8,11,0,0,11,12,82,7.5,0,0,1,13.5,13.5,47.2%
14,Dalvin Cook(MIN),18,62,3.4,9,0,1,2,2,13,6.5,0,0,1,13.5,13.5,100.0%
15,Kareem Hunt(CLE),9,28,3.1,7,0,1,2,2,40,20.0,0,0,1,12.8,12.8,82.1%
16,Brian Hill(SF),9,62,6.9,27,1,1,0,0,0,0,0,0,1,12.2,12.2,0.1%
17,Devin Singletary(BUF),17,89,5.2,38,1,0,6,8,29,4.8,0,0,1,11.8,11.8,89.1%
18,Nick Chubb(CLE),15,106,7.1,57,1,0,1,1,11,11.0,0,0,1,11.7,11.7,99.8%
19,Phillip Lindsay(MIA),16,51,3.2,8,0,1,2,2,4,2.0,0,0,1,11.5,11.5,9.0%
20,David Johnson(HOU),3,19,6.3,9,0,0,2,2,34,17.0,1,0,1,11.3,11.3,35.4%
21,Marlon Mack(IND),13,38,2.9,13,0,1,0,0,0,0,0,0,1,9.8,9.8,1.6%
22,Latavius Murray(BAL),7,69,9.9,18,0,0,2,3,25,12.5,0,0,1,9.4,9.4,22.2%
23,Royce Freeman(HOU),8,24,3.0,11,0,0,2,2,8,4.0,1,0,1,9.2,9.2,5.2%
24,Chris Carson(SEA),15,76,5.1,13,0,0,3,4,15,5.0,0,0,1,9.1,9.1,31.7%
25,Bilal Powell(FA),19,74,3.9,11,0,0,2,3,14,7.0,0,0,1,8.8,8.8,0.0%
26,Patrick Laird(MIA),15,48,3.2,16,0,0,4,5,38,9.5,0,0,1,8.6,8.6,0.0%
27,Malcolm Brown(MIA),5,21,4.2,17,0,1,0,0,0,0,0,0,1,8.1,8.1,3.6%
28,Mark Ingram II(NO),15,50,3.3,9,0,0,3,3,29,9.7,0,0,1,7.9,7.9,39.1%
29,Carlos Hyde(JAC),14,73,5.2,13,0,0,2,3,5,2.5,0,0,1,7.8,7.8,6.9%
30,James White(NE),6,33,5.5,19,0,0,5,7,27,5.4,0,0,1,7.4,7.4,7.9%
31,Brandon Bolden(NE),1,10,10.0,10,0,1,0,0,0,0,0,0,1,7.0,7.0,10.7%
32,Bo Scarbrough(LV),19,65,3.4,7,0,0,1,3,5,5.0,0,0,1,7.0,7.0,0.0%
33,Miles Sanders(PHI),15,45,3.0,10,0,0,4,5,24,6.0,0,0,1,6.9,6.9,77.0%
34,Saquon Barkley(NYG),17,66,3.9,11,0,0,3,4,1,0.3,0,0,1,6.7,6.7,97.6%
35,Kenyan Drake(LV),11,37,3.4,10,0,0,3,3,30,10.0,0,0,1,6.7,6.7,29.4%
36,David Montgomery(CHI),20,86,4.3,20,1,0,0,1,0,0,0,1,1,6.6,6.6,98.7%
37,Derek Watt(PIT),2,4,2.0,3,0,1,0,0,0,0,0,0,1,6.4,6.4,0.1%
38,Alexander Mattison(MIN),14,46,3.3,9,0,0,2,2,18,9.0,0,0,1,6.4,6.4,75.0%
39,Leonard Fournette(TB),15,50,3.3,11,0,0,3,6,13,4.3,0,0,1,6.3,6.3,74.8%
40,Ty Montgomery(NO),9,31,3.4,9,0,0,3,3,30,10.0,0,0,1,6.1,6.1,0.6%
41,Ronald Jones II(TB),11,36,3.3,10,0,0,4,5,23,5.8,0,0,1,5.9,5.9,83.5%
42,Matt Breida(BUF),6,54,9.0,28,1,0,1,1,4,4.0,0,0,1,5.8,5.8,8.2%
43,Peyton Barber(LV),11,34,3.1,11,0,0,2,2,19,9.5,0,0,1,5.3,5.3,1.2%
44,Kerrith Whyte Jr.(FA),5,41,8.2,13,0,0,1,1,9,9.0,0,0,1,5.0,5.0,0.0%
45,Khari Blasingame(TEN),0,0,0,0,0,0,2,2,47,23.5,0,0,1,4.7,4.7,0.0%
46,Jalen Richard(FA),7,28,4.0,10,0,0,2,3,18,9.0,0,0,1,4.6,4.6,0.7%
47,Giovani Bernard(TB),4,15,3.8,13,0,0,2,3,31,15.5,0,0,1,4.6,4.6,5.4%
48,Duke Johnson Jr.(MIA),1,5,5.0,5,0,0,6,8,40,6.7,0,0,1,4.5,4.5,7.4%
49,LeSean McCoy(FA),11,39,3.5,13,0,0,1,3,4,4.0,0,0,1,4.3,4.3,2.0%
50,Darwin Thompson(SEA),4,7,1.8,4,0,0,4,5,36,9.0,0,0,1,4.3,4.3,0.0%
51,Chris Thompson(FA),0,0,0,0,0,0,7,8,43,6.1,0,0,1,4.3,4.3,0.0%
52,Derrius Guice(FA),5,42,8.4,23,1,0,0,0,0,0,0,0,1,4.2,4.2,1.1%
53,Jaylen Samuels(ARI),7,16,2.3,9,0,0,2,2,18,9.0,0,0,1,3.4,3.4,0.1%
