player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Randall Cobb,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,WR,6,2011,GB,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Jordy Nelson,2.0,3.0,104.0,52.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,6,2011,GB,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
James Jones,1.0,1.0,35.0,35.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,6,2011,GB,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Greg Jennings,6.0,10.0,82.0,13.7,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,6,2011,GB,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Donald Driver,3.0,5.0,25.0,8.3,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,6,2011,GB,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Dez Bryant,5.0,8.0,90.0,18.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,WR,7,2011,DAL,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Miles Austin,2.0,5.0,16.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,7,2011,DAL,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Lance Moore,7.0,9.0,74.0,10.6,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,8,2011,NO,LAR,False,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Marques Colston,3.0,6.0,50.0,16.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,8,2011,NO,LAR,False,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Devery Henderson,1.0,4.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,8,2011,NO,LAR,False,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Robert Meachem,2.0,3.0,12.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,8,2011,NO,LAR,False,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Larry Fitzgerald,4.0,12.0,43.0,10.8,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.3,WR,9,2011,ARI,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Andre Roberts,5.0,7.0,55.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,WR,9,2011,ARI,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Greg Little,6.0,6.0,84.0,14.0,52.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,WR,10,2011,CLE,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Josh Cribbs,3.0,5.0,32.0,10.7,20.0,0.0,0.0,3.0,21.0,0.0,1.0,1.0,0.0,WR,10,2011,CLE,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Jordan Norwood,2.0,3.0,14.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,10,2011,CLE,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Golden Tate,1.0,3.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,WR,11,2011,SEA,LAR,False,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Doug Baldwin,3.0,5.0,60.0,20.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,11,2011,SEA,LAR,False,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Ben Obomanu,1.0,4.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,11,2011,SEA,LAR,False,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Mike Williams,7.0,11.0,83.0,11.9,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,11,2011,SEA,LAR,False,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Mike Williams,7.0,11.0,83.0,11.9,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,11,2011,SEA,LAR,False,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Sidney Rice,3.0,3.0,35.0,11.7,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,11,2011,SEA,LAR,False,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Larry Fitzgerald,3.0,9.0,55.0,18.3,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,WR,12,2011,ARI,LAR,False,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Andre Roberts,2.0,5.0,14.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,WR,12,2011,ARI,LAR,False,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Kyle Williams,2.0,2.0,66.0,33.0,56.0,0.0,1.0,1.0,25.0,0.0,0.0,1.0,0.0,WR,13,2011,SF,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Michael Crabtree,4.0,5.0,96.0,24.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,13,2011,SF,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Golden Tate,3.0,7.0,39.0,13.0,22.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,5.3,WR,14,2011,SEA,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Doug Baldwin,7.0,8.0,93.0,13.3,29.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,14,2011,SEA,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Ben Obomanu,1.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,14,2011,SEA,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Deon Butler,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,14,2011,SEA,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Mike Williams,3.0,7.0,35.0,11.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,14,2011,SEA,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Mike Williams,3.0,7.0,35.0,11.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,14,2011,SEA,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
A.J. Green,6.0,9.0,115.0,19.2,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.5,WR,15,2011,CIN,LAR,False,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Ryan Whalen,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,15,2011,CIN,LAR,False,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Andrew Hawkins,1.0,2.0,10.0,10.0,10.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,WR,15,2011,CIN,LAR,False,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Jerome Simpson,2.0,5.0,14.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,15,2011,CIN,LAR,False,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Antonio Brown,3.0,6.0,34.0,11.3,19.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,4.2,WR,16,2011,PIT,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Mike Wallace,4.0,7.0,82.0,20.5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,16,2011,PIT,LAR,True,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Brett Swain,1.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,17,2011,SF,LAR,False,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Michael Crabtree,8.0,10.0,86.0,10.8,28.0,1.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,WR,17,2011,SF,LAR,False,293.0,484.0,60.5,3301.0,7.4,206.3,93.0,21.0,12.0,39.0,261.0,87.3,510.0,2433.0,4.8,152.1,91.0,17.0,12.0,3.0,293.0,3562.0,12.2,222.6,93.0,21.0,2.0,0.0,313.0,122.0,166.0,25.0,83.0,216.0,38.4,5.0,8.0,62.5,111.0,951.0
Dez Bryant,3.0,8.0,71.0,23.7,42.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.1,WR,1,2011,DAL,NYJ,False,275.0,507.0,54.2,3216.0,6.7,201.0,99.0,15.0,19.0,35.0,198.0,69.6,451.0,1777.0,3.9,111.1,70.0,17.0,10.0,5.0,275.0,3414.0,12.4,213.4,99.0,15.0,2.0,2.0,272.0,83.0,167.0,22.0,69.0,211.0,32.7,1.0,10.0,10.0,110.0,966.0
Kevin Ogletree,2.0,2.0,12.0,6.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,WR,1,2011,DAL,NYJ,False,275.0,507.0,54.2,3216.0,6.7,201.0,99.0,15.0,19.0,35.0,198.0,69.6,451.0,1777.0,3.9,111.1,70.0,17.0,10.0,5.0,275.0,3414.0,12.4,213.4,99.0,15.0,2.0,2.0,272.0,83.0,167.0,22.0,69.0,211.0,32.7,1.0,10.0,10.0,110.0,966.0
Miles Austin,5.0,9.0,90.0,18.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,1,2011,DAL,NYJ,False,275.0,507.0,54.2,3216.0,6.7,201.0,99.0,15.0,19.0,35.0,198.0,69.6,451.0,1777.0,3.9,111.1,70.0,17.0,10.0,5.0,275.0,3414.0,12.4,213.4,99.0,15.0,2.0,2.0,272.0,83.0,167.0,22.0,69.0,211.0,32.7,1.0,10.0,10.0,110.0,966.0
