Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Cam Newton(CAR),25,45,55.6,340,7.6,5,0,3,8,100,0,1,1,41.6,41.6,20.3%
2,Kirk Cousins(MIN),22,28,78.6,319,11.4,4,0,1,3,11,1,0,1,35.9,35.9,70.7%
3,Teddy Bridgewater(DEN),17,20,85.0,231,11.6,4,0,1,4,17,1,0,1,32.9,32.9,15.6%
4,Brock Osweiler(FA),21,44,47.7,296,6.7,3,1,2,5,19,1,0,1,29.7,29.7,0.0%
5,Tyrod Taylor(HOU),16,27,59.3,235,8.7,2,0,5,9,79,0,0,1,27.3,27.3,4.9%
6,Drew Brees(FA),34,52,65.4,341,6.6,3,0,1,1,11,0,0,1,26.7,26.7,35.7%
7,Russell Wilson(DEN),21,30,70.0,249,8.3,3,0,2,5,46,0,0,1,26.6,26.6,90.4%
8,Blake Bortles(NO),23,38,60.5,297,7.8,1,1,2,6,44,1,0,1,24.3,24.3,0.1%
9,Eli Manning(FA),29,46,63.0,245,5.3,4,1,0,1,4,0,0,1,24.2,24.2,2.3%
10,Ben Roethlisberger(FA),40,55,72.7,380,6.9,3,2,3,3,-3,0,0,1,22.9,22.9,23.8%
11,Matthew Stafford(LAR),22,25,88.0,254,10.2,3,0,3,4,-1,0,0,1,22.1,22.1,97.2%
12,Philip Rivers(FA),26,36,72.2,311,8.6,3,2,1,0,0,0,0,1,20.4,20.4,20.6%
13,Derek Carr(LV),23,47,48.9,276,5.9,2,2,3,4,42,0,0,1,19.2,19.2,58.1%
14,Jameis Winston(NO),29,50,58.0,363,7.3,2,1,0,2,5,0,1,1,19.0,19.0,5.2%
15,Tom Brady(FA),23,35,65.7,267,7.6,2,0,2,0,0,0,0,1,18.7,18.7,99.1%
16,Jimmy Clausen(FA),26,45,57.8,281,6.2,2,2,2,5,30,0,0,1,18.2,18.2,0.0%
17,Case Keenum(CLE),14,17,82.4,234,13.8,2,0,2,3,-3,0,0,1,17.1,17.1,0.9%
18,Sam Bradford(FA),28,41,68.3,361,8.8,2,2,2,1,4,0,1,1,16.8,16.8,0.0%
19,Ryan Fitzpatrick(WAS),26,39,66.7,299,7.7,1,1,2,5,13,0,0,1,15.3,15.3,6.1%
20,Carson Palmer(FA),20,32,62.5,274,8.6,1,0,2,0,0,0,0,1,15.0,15.0,5.6%
21,Ryan Tannehill(TEN),20,34,58.8,216,6.4,0,0,3,3,4,1,0,1,15.0,15.0,62.7%
22,Zach Mettenberger(FA),20,28,71.4,242,8.6,2,2,2,2,5,0,0,1,14.2,14.2,0.0%
23,Jay Cutler(FA),26,37,70.3,231,6.2,2,1,5,1,1,0,1,1,13.3,13.3,0.2%
24,Alex Smith(FA),21,25,84.0,171,6.8,1,0,3,4,17,0,0,1,12.5,12.5,5.0%
25,AJ McCarron(ATL),15,21,71.4,192,9.1,1,0,4,2,2,0,0,1,11.9,11.9,0.0%
26,Matt Ryan(ATL),22,35,62.9,246,7.0,1,1,1,3,0,0,0,1,11.8,11.8,36.3%
27,Blaine Gabbert(TB),30,50,60.0,295,5.9,1,3,4,2,10,0,0,1,10.8,10.8,0.1%
28,Johnny Manziel(FA),19,32,59.4,161,5.0,1,1,3,2,17,0,0,1,10.1,10.1,0.1%
29,Aaron Rodgers(GB),22,39,56.4,204,5.2,1,1,2,1,-1,0,0,1,10.1,10.1,97.4%
30,Brandon Weeden(FA),11,18,61.1,105,5.8,1,0,1,5,6,0,0,1,8.8,8.8,0.0%
31,Matt Hasselbeck(FA),17,30,56.7,147,4.9,1,1,2,1,1,0,0,1,8.0,8.0,0.0%
32,Kellen Moore(FA),15,25,60.0,158,6.3,1,3,1,0,0,0,0,1,4.3,4.3,0.0%
33,T.J. Yates(FA),6,10,60.0,68,6.8,0,1,2,1,7,0,0,1,1.4,1.4,0.0%
34,E.J. Manuel(FA),0,0,0,0,0,0,0,0,2,6,0,0,1,0.6,0.6,0.0%
35,Charlie Whitehurst(FA),1,2,50.0,13,6.5,0,0,1,0,0,0,0,1,0.5,0.5,0.4%
36,Ian Book(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
37,Mac Jones(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5%
38,Feleipe Franks(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
39,Trey Lance(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3%
40,Reid Sinnett(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
41,Jalen Morton(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
42,Justin Herbert(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.8%
43,Trace McSorley(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
44,Eric Dungey(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
45,Jake Browning(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
46,Gardner Minshew II(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2%
47,Kyler Murray(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.3%
48,Jarrett Stidham(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
49,David Blough(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
50,John Lovett(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
51,Easton Stick(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
52,Kyle Allen(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
53,John Wolford(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
54,Dwayne Haskins(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
55,Drew Lock(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5%
56,Daniel Jones(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6%
57,Will Grier(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
58,Brett Rypien(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
59,Justin Fields(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0%
60,Chris Streveler(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
61,Trevor Lawrence(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9%
62,Brian Lewerke(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
63,Kyle Trask(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
64,Sam Ehlinger(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
65,Ben DiNucci(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
66,James Morgan(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
67,Tyler Huntley(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7%
68,Joe Burrow(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.3%
69,Tua Tagovailoa(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2%
70,Jacob Eason(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
71,Jake Fromm(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
72,Jordan Love(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3%
73,Jalen Hurts(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.4%
74,Jake Luton(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
75,Shane Buechele(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
76,Kellen Mond(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
77,Bryce Perkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
78,Steven Montez(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
79,Ryan Willis(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
80,Zach Wilson(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6%
81,Davis Mills(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%
82,Kurt Benkert(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
83,Andy Dalton(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6%
84,Ben Chappell(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
85,Adam Froman(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
86,Hunter Cantwell(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
87,John David Booty(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
88,Erik Ainge(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,Tim Boyle(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
90,Nick Foles(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
91,Joe Flacco(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
92,Brett Ratliff(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
93,Brian Brohm(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
94,Brian Hoyer(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
95,Chad Henne(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
96,Josh Johnson(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%
