Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Cam Newton(CAR),21,26,80.8,293,11.3,2,0,4,6,10,2,0,1,32.7,32.7,20.3%
2,Matthew Stafford(LAR),28,39,71.8,298,7.6,3,0,4,6,10,0,0,1,24.9,24.9,97.2%
3,Ben Roethlisberger(FA),24,36,66.7,349,9.7,3,2,0,2,-2,0,0,1,23.8,23.8,23.8%
4,Ryan Tannehill(TEN),25,38,65.8,350,9.2,2,0,1,3,17,0,0,1,23.7,23.7,62.7%
5,Kellen Moore(FA),33,48,68.8,435,9.1,3,2,4,1,0,0,1,1,23.4,23.4,0.0%
6,Russell Wilson(DEN),19,28,67.9,197,7.0,3,0,1,5,13,0,0,1,21.2,21.2,90.4%
7,Matt Ryan(ATL),24,36,66.7,334,9.3,2,1,1,0,0,0,0,1,19.4,19.4,36.3%
8,Kirk Cousins(MIN),12,15,80.0,176,11.7,3,0,0,0,0,0,0,1,19.0,19.0,70.7%
9,Sam Bradford(FA),30,38,78.9,320,8.4,2,1,1,2,-2,0,0,1,18.6,18.6,0.0%
10,Tyrod Taylor(HOU),18,28,64.3,182,6.5,0,0,2,10,51,1,0,1,18.4,18.4,4.9%
11,Eli Manning(FA),24,43,55.8,302,7.0,2,0,2,0,0,0,1,1,18.1,18.1,2.3%
12,Blaine Gabbert(TB),28,44,63.6,354,8.0,1,1,1,7,7,0,0,1,16.9,16.9,0.1%
13,Jameis Winston(NO),29,47,61.7,325,6.9,0,2,2,3,14,1,0,1,16.4,16.4,5.2%
14,Drew Brees(FA),32,42,76.2,323,7.7,1,0,0,3,-5,0,0,1,16.4,16.4,35.7%
15,Alex Smith(FA),14,24,58.3,156,6.5,2,2,1,9,61,0,0,1,16.3,16.3,5.0%
16,Philip Rivers(FA),21,35,60.0,228,6.5,2,1,3,2,5,0,0,1,15.6,15.6,20.6%
