Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Matt Ryan(ATL),25,34,73.5,344,10.1,4,0,2,2,0,0,1,1,27.8,27.8,36.3%
2,Russell Wilson(DEN),20,26,76.9,282,10.8,2,0,4,3,10,1,0,1,26.3,26.3,90.4%
3,Aaron Rodgers(GB),26,43,60.5,297,6.9,3,1,3,6,43,0,0,1,26.2,26.2,97.4%
4,Tyrod Taylor(HOU),27,38,71.1,289,7.6,1,1,5,8,43,1,0,1,25.9,25.9,4.9%
5,Marcus Mariota(LV),27,43,62.8,313,7.3,3,2,0,3,14,1,1,1,25.9,25.9,0.2%
6,Drew Brees(FA),28,39,71.8,323,8.3,3,0,1,2,-2,0,0,1,24.7,24.7,35.7%
7,Dak Prescott(DAL),21,27,77.8,247,9.1,3,0,0,4,20,0,0,1,23.9,23.9,98.2%
8,Colin Kaepernick(FA),24,39,61.5,398,10.2,2,1,1,5,23,0,1,1,22.2,22.2,0.3%
9,Eli Manning(FA),22,36,61.1,257,7.1,4,2,1,2,-4,0,0,1,21.9,21.9,2.3%
10,Jameis Winston(NO),23,37,62.2,261,7.1,3,0,2,3,11,0,1,1,21.8,21.8,5.2%
11,Blake Bortles(NO),22,41,53.7,252,6.1,2,1,2,6,54,0,0,1,21.5,21.5,0.1%
12,Ben Roethlisberger(FA),23,45,51.1,264,5.9,1,1,2,3,3,1,0,1,18.9,18.9,23.8%
13,Philip Rivers(FA),24,33,72.7,275,8.3,2,0,1,3,-3,0,0,1,18.7,18.7,20.6%
14,Sam Bradford(FA),31,40,77.5,273,6.8,1,0,2,0,0,0,0,1,15.4,15.4,0.0%
15,Trevor Siemian(NO),18,37,48.6,283,7.6,2,1,2,0,0,0,1,1,15.3,15.3,1.1%
16,Matthew Stafford(LAR),23,36,63.9,219,6.1,2,1,1,0,0,0,0,1,14.8,14.8,97.2%
17,Joe Flacco(NYJ),18,30,60.0,241,8.0,1,1,3,3,12,0,0,1,14.8,14.8,0.3%
