Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Andrew Luck(FA),27,39,69.2,353,9.1,3,0,2,5,17,0,0,1,27.8,27.8,2.2%
2,Drew Brees(FA),37,48,77.1,367,7.6,3,1,1,0,0,0,0,1,24.7,24.7,35.7%
3,Tyrod Taylor(HOU),14,28,50.0,221,7.9,1,0,4,7,35,1,0,1,24.3,24.3,4.9%
4,Aaron Rodgers(GB),39,56,69.6,326,5.8,3,0,2,2,7,0,1,1,23.7,23.7,97.4%
5,Kirk Cousins(MIN),30,39,76.9,301,7.7,1,0,2,3,15,1,1,1,21.9,21.9,70.7%
6,Jameis Winston(NO),21,30,70.0,269,9.0,3,1,2,1,-1,0,0,1,20.7,20.7,5.2%
7,Andy Dalton(CHI),19,28,67.9,308,11.0,2,0,3,0,0,0,0,1,20.3,20.3,1.6%
8,Tom Brady(FA),19,26,73.1,222,8.5,2,0,0,5,13,0,0,1,18.2,18.2,99.1%
9,Matthew Stafford(LAR),18,29,62.1,266,9.2,1,0,3,2,32,0,0,1,17.8,17.8,97.2%
10,Alex Smith(FA),17,24,70.8,214,8.9,2,0,0,4,7,0,0,1,17.3,17.3,5.0%
11,Marcus Mariota(LV),22,37,59.5,232,6.3,2,0,3,2,14,0,1,1,16.7,16.7,0.2%
12,Kevin Hogan(TEN),12,24,50.0,100,4.2,0,2,2,7,104,1,0,1,16.4,16.4,0.0%
13,Ryan Tannehill(TEN),15,25,60.0,204,8.2,1,0,1,6,21,0,0,1,16.3,16.3,62.7%
14,Philip Rivers(FA),27,44,61.4,371,8.4,1,1,4,1,-2,0,1,1,14.6,14.6,20.6%
15,Carson Palmer(FA),29,49,59.2,342,7.0,0,0,4,1,8,0,0,1,14.5,14.5,5.6%
16,Colin Kaepernick(FA),16,34,47.1,143,4.2,1,1,4,9,84,0,1,1,14.1,14.1,0.3%
17,Matt Ryan(ATL),22,34,64.7,273,8.0,1,1,3,3,8,0,0,1,13.7,13.7,36.3%
18,Landry Jones(FA),29,47,61.7,281,6.0,1,1,0,0,0,0,0,1,13.2,13.2,0.0%
19,Blake Bortles(NO),23,43,53.5,246,5.7,1,2,1,5,33,0,0,1,13.1,13.1,0.1%
20,Derek Carr(LV),23,37,62.2,200,5.4,1,0,0,4,4,0,0,1,12.4,12.4,58.1%
21,Trevor Siemian(NO),14,25,56.0,157,6.3,1,0,0,1,-1,0,0,1,10.2,10.2,1.1%
22,Ryan Fitzpatrick(WAS),9,14,64.3,120,8.6,1,0,3,1,-1,0,0,1,8.7,8.7,6.1%
23,Russell Wilson(DEN),24,37,64.9,225,6.1,0,0,1,1,-2,0,0,1,8.7,8.7,90.4%
24,Geno Smith(SEA),4,8,50.0,95,11.9,1,0,2,1,7,0,0,1,8.5,8.5,0.6%
25,Case Keenum(CLE),32,53,60.4,291,5.5,1,4,3,1,3,0,0,1,7.9,7.9,0.9%
26,Eli Manning(FA),24,37,64.9,196,5.3,0,0,0,2,-2,0,0,1,7.6,7.6,2.3%
27,Sam Bradford(FA),24,41,58.5,224,5.5,1,1,6,1,-1,0,2,1,6.9,6.9,0.0%
28,Carson Wentz(WAS),16,28,57.1,138,4.9,1,2,0,5,6,0,1,1,6.1,6.1,44.0%
29,Joe Flacco(NYJ),25,44,56.8,248,5.6,0,2,2,1,1,0,0,1,5.5,5.5,0.3%
30,Brock Osweiler(FA),22,41,53.7,131,3.2,0,0,1,3,16,0,1,1,4.8,4.8,0.0%
31,Cody Kessler(FA),9,11,81.8,82,7.5,0,0,0,1,-2,0,0,1,3.1,3.1,0.1%
32,Brian Hoyer(NE),4,11,36.4,49,4.5,0,0,0,0,0,0,0,1,2.0,2.0,0.0%
33,Mac Jones(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5%
34,Reid Sinnett(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
35,Feleipe Franks(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
36,Ian Book(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
37,Trey Lance(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3%
38,Jalen Morton(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
39,Jarrett Stidham(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
