Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Andrew Luck(FA),31,47,66.0,385,8.2,4,0,2,3,21,0,0,1,35.5,35.5,2.2%
2,Drew Brees(FA),28,42,66.7,423,10.1,4,0,1,2,5,0,1,1,31.4,31.4,35.7%
3,Alex Smith(FA),34,48,70.8,363,7.6,2,1,3,4,15,1,0,1,28.0,28.0,5.0%
4,Matthew Stafford(LAR),31,39,79.5,340,8.7,3,0,1,2,5,0,0,1,26.1,26.1,97.2%
5,Jameis Winston(NO),23,32,71.9,281,8.8,4,1,0,4,3,0,0,1,25.5,25.5,5.2%
6,Matt Ryan(ATL),27,39,69.2,334,8.6,2,0,3,3,10,0,0,1,24.4,24.4,36.3%
7,Aaron Rodgers(GB),20,34,58.8,199,5.9,2,0,1,4,16,1,0,1,23.6,23.6,97.4%
8,Derek Carr(LV),24,38,63.2,319,8.4,1,0,0,2,16,0,0,1,22.4,22.4,58.1%
9,Ben Roethlisberger(FA),27,37,73.0,300,8.1,3,1,1,1,-2,0,0,1,21.8,21.8,23.8%
10,Cam Newton(CAR),18,33,54.5,194,5.9,1,1,3,11,54,1,0,1,21.2,21.2,20.3%
11,Carson Wentz(WAS),22,37,59.5,278,7.5,2,0,2,2,1,0,0,1,19.2,19.2,44.0%
12,Carson Palmer(FA),24,37,64.9,271,7.3,2,0,3,2,1,0,0,1,18.9,18.9,5.6%
13,Eli Manning(FA),19,28,67.9,207,7.4,3,1,2,0,0,0,0,1,18.3,18.3,2.3%
14,Andy Dalton(CHI),23,30,76.7,366,12.2,1,1,7,3,7,0,0,1,17.3,17.3,1.6%
15,Marcus Mariota(LV),25,41,61.0,271,6.6,2,1,2,4,19,0,1,1,16.7,16.7,0.2%
16,Brock Osweiler(FA),22,35,62.9,231,6.6,2,1,2,4,14,0,0,1,16.6,16.6,0.0%
17,Ryan Tannehill(TEN),16,29,55.2,186,6.4,0,0,5,5,17,1,0,1,15.1,15.1,62.7%
18,Ryan Fitzpatrick(WAS),19,35,54.3,189,5.4,2,1,1,4,15,0,0,1,15.1,15.1,6.1%
19,Blake Bortles(NO),24,39,61.5,320,8.2,1,1,3,2,2,0,0,1,15.0,15.0,0.1%
20,Philip Rivers(FA),25,36,69.4,243,6.8,1,0,1,2,9,0,0,1,14.6,14.6,20.6%
21,Jimmy Garoppolo(SF),24,33,72.7,264,8.0,1,0,2,4,12,0,1,1,14.1,14.1,23.3%
22,Blaine Gabbert(TB),22,35,62.9,170,4.9,1,0,0,9,43,0,0,1,13.5,13.5,0.1%
23,Joe Flacco(NYJ),22,33,66.7,258,7.8,1,0,4,4,-3,0,1,1,12.0,12.0,0.3%
24,Russell Wilson(DEN),27,43,62.8,258,6.0,1,1,3,4,16,0,1,1,11.9,11.9,90.4%
25,Jay Cutler(FA),16,29,55.2,216,7.4,1,1,5,2,12,0,0,1,11.8,11.8,0.2%
26,Dak Prescott(DAL),25,45,55.6,227,5.0,0,0,0,2,12,0,0,1,10.3,10.3,98.2%
27,Shaun Hill(FA),18,33,54.5,236,7.2,0,0,0,2,8,0,0,1,10.2,10.2,0.0%
28,Kirk Cousins(MIN),30,43,69.8,329,7.7,0,2,0,1,8,0,0,1,10.0,10.0,70.7%
29,Robert Griffin III(FA),12,26,46.2,190,7.3,0,1,3,5,37,0,0,1,9.3,9.3,0.6%
30,Trevor Siemian(NO),18,26,69.2,178,6.8,1,2,2,5,20,0,0,1,9.1,9.1,1.1%
31,Tyrod Taylor(HOU),15,22,68.2,111,5.0,0,0,2,5,11,0,0,1,5.5,5.5,4.9%
32,Case Keenum(CLE),17,35,48.6,130,3.7,0,2,2,3,10,0,0,1,2.2,2.2,0.9%
33,Ian Book(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
34,John Wolford(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
35,Mac Jones(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5%
36,Feleipe Franks(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
37,Trey Lance(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3%
38,Dwayne Haskins(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
39,Kyle Allen(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
40,Kurt Benkert(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
41,Easton Stick(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
42,Tua Tagovailoa(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2%
43,Joe Burrow(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.3%
44,Jacob Eason(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
45,Jake Fromm(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
46,Jordan Love(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3%
47,Jalen Hurts(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.4%
48,Tyler Huntley(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7%
49,Shane Buechele(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
50,Kyler Murray(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.3%
51,Trace McSorley(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
52,Eric Dungey(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
53,Jake Browning(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
54,Gardner Minshew II(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2%
55,Jarrett Stidham(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
56,Justin Herbert(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.8%
57,David Blough(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
58,Brett Rypien(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
59,John Lovett(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
60,Kellen Mond(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
61,Sam Ehlinger(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
62,Drew Lock(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5%
63,Kyle Trask(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
64,Ben DiNucci(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
65,Justin Fields(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0%
66,Jalen Morton(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
67,Reid Sinnett(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
68,Trevor Lawrence(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9%
69,Bryce Perkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
70,Jake Luton(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
71,Will Grier(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
72,Daniel Jones(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6%
73,Steven Montez(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
74,James Morgan(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
75,Brian Lewerke(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
76,Chris Streveler(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
77,Ryan Willis(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
78,Zach Wilson(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6%
