Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Drew Brees(FA),34,49,69.4,465,9.5,4,1,1,0,0,0,0,1,32.6,32.6,35.7%
2,Case Keenum(CLE),27,32,84.4,321,10.0,3,1,1,3,7,1,0,1,29.5,29.5,0.9%
3,Matthew Stafford(LAR),23,31,74.2,270,8.7,4,0,1,5,14,0,0,1,28.2,28.2,97.2%
4,Marcus Mariota(LV),17,24,70.8,284,11.8,3,1,2,7,64,0,0,1,27.8,27.8,0.2%
5,Tom Brady(FA),29,35,82.9,376,10.7,3,0,3,2,2,0,0,1,27.2,27.2,99.1%
6,Cam Newton(CAR),27,47,57.4,322,6.9,2,1,2,2,1,1,0,1,27.0,27.0,20.3%
7,Eli Manning(FA),32,46,69.6,403,8.8,3,2,1,0,0,0,0,1,24.1,24.1,2.3%
8,Andrew Luck(FA),21,32,65.6,252,7.9,1,1,3,7,53,1,0,1,23.4,23.4,2.2%
9,Andy Dalton(CHI),21,31,67.7,254,8.2,1,0,2,2,17,1,0,1,21.9,21.9,1.6%
10,Cody Kessler(FA),26,41,63.4,336,8.2,2,0,6,1,3,0,0,1,21.7,21.7,0.1%
11,Matt Ryan(ATL),27,42,64.3,335,8.0,3,1,4,1,2,0,1,1,21.6,21.6,36.3%
12,Tyrod Taylor(HOU),16,25,64.0,179,7.2,2,0,3,8,68,0,1,1,20.0,20.0,4.9%
13,Dak Prescott(DAL),18,27,66.7,247,9.1,3,1,2,1,6,0,1,1,18.5,18.5,98.2%
14,Colin Kaepernick(FA),13,29,44.8,187,6.4,1,0,3,8,66,0,0,1,18.1,18.1,0.3%
15,Kirk Cousins(MIN),18,34,52.9,263,7.7,2,1,0,2,8,0,0,1,17.3,17.3,70.7%
16,Brock Osweiler(FA),25,39,64.1,269,6.9,2,1,1,2,-4,0,0,1,16.4,16.4,0.0%
17,Trevor Siemian(NO),30,50,60.0,230,4.6,1,0,2,1,1,0,0,1,13.3,13.3,1.1%
18,Aaron Rodgers(GB),31,42,73.8,294,7.0,1,1,1,3,7,0,1,1,12.5,12.5,97.4%
19,Carson Palmer(FA),23,34,67.6,213,6.3,1,0,0,3,-1,0,0,1,12.4,12.4,5.6%
20,Joe Flacco(NYJ),26,48,54.2,307,6.4,0,0,2,1,0,0,0,1,12.3,12.3,0.3%
21,Brian Hoyer(NE),30,49,61.2,302,6.2,0,0,1,1,0,0,0,1,12.1,12.1,0.0%
22,Russell Wilson(DEN),25,37,67.6,270,7.3,0,0,1,6,7,0,0,1,11.5,11.5,90.4%
23,Philip Rivers(FA),18,29,62.1,178,6.1,1,0,2,0,0,0,0,1,11.1,11.1,20.6%
24,Blake Bortles(NO),20,33,60.6,271,8.2,1,1,2,3,1,0,1,1,10.9,10.9,0.1%
25,Ryan Tannehill(TEN),24,32,75.0,252,7.9,0,0,0,2,3,0,0,1,10.4,10.4,62.7%
26,Derek Carr(LV),22,34,64.7,225,6.6,1,1,2,3,8,0,1,1,9.8,9.8,58.1%
27,Ben Roethlisberger(FA),19,34,55.9,189,5.6,1,2,2,0,0,0,0,1,9.6,9.6,23.8%
28,Alex Smith(FA),19,22,86.4,224,10.2,0,0,1,3,-1,0,0,1,8.9,8.9,5.0%
29,Carson Wentz(WAS),11,22,50.0,179,8.1,0,0,5,2,2,0,0,1,7.4,7.4,44.0%
