rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Younghoe Koo,5.0,5.0,100.0,54.0,0.0,1.0,3.0,0.0,1.0,4.0,4.0,1.0,21.0,21.0,40.9,ATL,K,12,2020
2.0,Graham Gano,4.0,4.0,100.0,49.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,15.0,15.0,31.4,NYG,K,12,2020
3.0,Robbie Gould,3.0,4.0,75.0,46.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,14.0,14.0,22.5,SF,K,12,2020
4.0,Jason Myers,3.0,3.0,100.0,44.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,12.0,12.0,22.1,SEA,K,12,2020
5.0,Jason Sanders,2.0,2.0,100.0,54.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,12.0,12.0,22.6,MIA,K,12,2020
6.0,Tyler Bass,2.0,2.0,100.0,45.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,11.0,11.0,84.8,BUF,K,12,2020
7.0,Dustin Hopkins,2.0,2.0,100.0,36.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,11.0,11.0,14.5,LAC,K,12,2020
8.0,Joey Slye,2.0,4.0,50.0,40.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,10.0,10.0,1.6,WAS,K,12,2020
9.0,Ka'imi Fairbairn,2.0,2.0,100.0,42.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,1.0,10.0,10.0,0.8,HOU,K,12,2020
10.0,Greg Zuerlein,3.0,3.0,100.0,33.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,74.2,DAL,K,12,2020
11.0,Nick Folk,2.0,2.0,100.0,50.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,10.0,10.0,81.8,NE,K,12,2020
12.0,Dan Bailey,2.0,2.0,100.0,53.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,10.0,10.0,0.0,FA,K,12,2020
