rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Jason Sanders,5.0,5.0,100.0,50.0,0.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,22.0,22.0,22.6,MIA,K,5,2020
2.0,Graham Gano,4.0,4.0,100.0,55.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,20.0,20.0,31.4,NYG,K,5,2020
3.0,Wil Lutz,3.0,3.0,100.0,53.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,15.0,15.0,3.3,NO,K,5,2020
4.0,Ryan Succop,4.0,4.0,100.0,46.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,14.0,14.0,57.4,TB,K,5,2020
5.0,Greg Zuerlein,3.0,3.0,100.0,40.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,1.0,14.0,14.0,74.2,DAL,K,5,2020
6.0,Ka'imi Fairbairn,3.0,3.0,100.0,46.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,13.0,13.0,0.8,HOU,K,5,2020
7.0,Younghoe Koo,3.0,3.0,100.0,54.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,40.9,ATL,K,5,2020
8.0,Cody Parkey,3.0,3.0,100.0,46.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,13.0,13.0,0.4,FA,K,5,2020
9.0,Rodrigo Blankenship,3.0,3.0,100.0,37.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,11.0,11.0,4.1,IND,K,5,2020
10.0,Daniel Carlson,2.0,2.0,100.0,43.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,1.0,11.0,11.0,74.3,LV,K,5,2020
11.0,Dan Bailey,2.0,2.0,100.0,52.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,11.0,11.0,0.0,FA,K,5,2020
12.0,Joey Slye,3.0,3.0,100.0,39.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,11.0,11.0,1.6,WAS,K,5,2020
13.0,Justin Tucker,2.0,3.0,66.7,46.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,10.0,10.0,98.0,BAL,K,5,2020
14.0,Chris Boswell,1.0,1.0,100.0,41.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,1.0,9.0,9.0,51.0,PIT,K,5,2020
15.0,Cairo Santos,2.0,2.0,100.0,47.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,9.0,9.0,2.1,CHI,K,5,2020
16.0,Zane Gonzalez,1.0,1.0,100.0,47.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,7.0,7.0,2.6,CAR,K,5,2020
