rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Cairo Santos,4.0,4.0,100.0,48.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,1.0,18.0,18.0,2.1,CHI,K,15,2020
2.0,Nick Folk,4.0,4.0,100.0,45.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,15.0,15.0,81.8,NE,K,15,2020
3.0,Greg Zuerlein,2.0,3.0,66.7,48.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,1.0,13.0,13.0,74.2,DAL,K,15,2020
4.0,Tyler Bass,2.0,2.0,100.0,27.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,1.0,12.0,12.0,84.8,BUF,K,15,2020
5.0,Younghoe Koo,2.0,2.0,100.0,52.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,11.0,11.0,40.9,ATL,K,15,2020
6.0,Rodrigo Blankenship,2.0,2.0,100.0,53.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,11.0,11.0,4.1,IND,K,15,2020
7.0,Sam Ficken,3.0,3.0,100.0,39.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,11.0,11.0,0.1,TEN,K,15,2020
8.0,Matt Gay,2.0,2.0,100.0,45.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,10.0,10.0,89.8,LAR,K,15,2020
9.0,Robbie Gould,2.0,2.0,100.0,41.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,10.0,10.0,22.5,SF,K,15,2020
10.0,Jason Myers,2.0,2.0,100.0,43.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,10.0,10.0,22.1,SEA,K,15,2020
11.0,Joey Slye,3.0,3.0,100.0,36.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,1.6,WAS,K,15,2020
12.0,Daniel Carlson,2.0,2.0,100.0,23.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,9.0,9.0,74.3,LV,K,15,2020
13.0,Justin Tucker,1.0,2.0,50.0,46.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,1.0,9.0,9.0,98.0,BAL,K,15,2020
