rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Tyler Bass,3,3,100.0,58,0,0,0,0,3,3,3,1,18.0,18.0,84.8,BUF,K,10,2020
2,Ryan Succop,4,4,100.0,40,0,3,0,1,0,4,5,1,17.0,17.0,57.4,TB,K,10,2020
3,Zane Gonzalez,4,4,100.0,45,0,2,0,2,0,2,2,1,16.0,16.0,2.6,CAR,K,10,2020
4,Matt Prater,3,3,100.0,59,0,0,1,0,2,3,3,1,16.0,16.0,52.8,ARI,K,10,2020
5,Daniel Carlson,3,3,100.0,52,0,2,0,0,1,4,4,1,15.0,15.0,74.3,LV,K,10,2020
6,Chris Boswell,3,3,100.0,45,0,0,1,2,0,3,3,1,14.0,14.0,51.0,PIT,K,10,2020
7,Jason Sanders,3,4,75.0,50,0,0,1,1,1,2,2,1,14.0,14.0,22.6,MIA,K,10,2020
8,Jason Myers,3,3,100.0,61,0,0,2,0,1,1,1,1,12.0,12.0,22.1,SEA,K,10,2020
9,Rodrigo Blankenship,2,2,100.0,43,0,1,0,1,0,4,4,1,11.0,11.0,4.1,IND,K,10,2020
10,Dustin Hopkins,2,3,66.7,41,0,0,1,1,0,3,3,1,10.0,10.0,14.5,LAC,K,10,2020
11,Wil Lutz,2,2,100.0,49,0,1,0,1,0,3,3,1,10.0,10.0,3.3,NO,K,10,2020
12,Chase McLaughlin,2,2,100.0,52,0,0,1,0,1,2,2,1,10.0,10.0,7.1,CLE,K,10,2020
13,Graham Gano,2,2,100.0,44,0,0,1,1,0,3,3,1,10.0,10.0,31.4,NYG,K,10,2020
14,Robbie Gould,2,2,100.0,40,0,0,1,1,0,1,1,1,8.0,8.0,22.5,SF,K,10,2020
15,Dan Bailey,2,2,100.0,43,0,0,1,1,0,1,1,1,8.0,8.0,0.0,FA,K,10,2020
16,Brandon McManus,2,2,100.0,50,0,0,1,0,1,0,0,1,8.0,8.0,44.3,DEN,K,10,2020
17,Cairo Santos,2,2,100.0,42,0,1,0,1,0,1,1,1,8.0,8.0,2.1,CHI,K,10,2020
18,Stephen Gostkowski,1,2,50.0,50,0,0,0,0,1,2,2,1,7.0,7.0,0.1,FA,K,10,2020
19,Mason Crosby,1,1,100.0,39,0,0,1,0,0,3,3,1,6.0,6.0,40.7,GB,K,10,2020
20,Joey Slye,1,1,100.0,46,0,0,0,1,0,2,2,1,6.0,6.0,1.6,WAS,K,10,2020
21,Cody Parkey,1,1,100.0,41,0,0,0,1,0,1,1,1,5.0,5.0,0.4,FA,K,10,2020
22,Kai Forbath,1,1,100.0,23,0,1,0,0,0,2,3,1,5.0,5.0,3.0,LAR,K,10,2020
23,Justin Tucker,1,1,100.0,24,0,1,0,0,0,2,2,1,5.0,5.0,98.0,BAL,K,10,2020
24,Nick Folk,1,1,100.0,20,0,1,0,0,0,2,3,1,5.0,5.0,81.8,NE,K,10,2020
25,Jake Elliott,1,1,100.0,40,0,0,0,1,0,0,0,1,4.0,4.0,22.5,PHI,K,10,2020
26,Randy Bullock,1,1,100.0,37,0,0,1,0,0,1,1,1,4.0,4.0,10.8,TEN,K,10,2020
27,Michael Badgley,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,19.9,IND,K,10,2020
28,Ka'imi Fairbairn,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.8,HOU,K,10,2020
29,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,10,2020
30,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,10,2020
31,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,10,2020
32,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,10,2020
33,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,10,2020
34,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,10,2020
35,Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.6,KC,K,10,2020
36,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,10,2020
37,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,10,2020
38,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7,LAC,K,10,2020
39,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,10,2020
40,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,10,2020
41,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,10,2020
42,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,10,2020
43,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,10,2020
44,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,10,2020
45,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,WAS,K,10,2020
46,Dominik Eberle,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,10,2020
47,Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,IND,K,10,2020
48,JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,10,2020
49,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,10,2020
50,Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NYJ,K,10,2020
51,Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,CAR,K,10,2020
52,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,10,2020
53,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,10,2020
54,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,10,2020
55,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,10,2020
56,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,10,2020
57,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,10,2020
58,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CAR,K,10,2020
59,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,10,2020
60,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,10,2020
61,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CLE,K,10,2020
62,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,10,2020
63,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYG,K,10,2020
64,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,33.3,MIA,K,10,2020
65,Greg Zuerlein,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.2,DAL,K,10,2020
66,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,10,2020
67,Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,10,2020
68,Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,TEN,K,10,2020
69,Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,10,2020
70,Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,10,2020
71,Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,10,2020
72,Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,10,2020
