rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Stephen Gostkowski,6,6,100.0,55,0,0,3,0,3,1,1,1,25.0,25.0,0.1,FA,K,3,2020
2,Mason Crosby,3,3,100.0,52,0,0,1,1,1,4,4,1,16.0,16.0,40.7,GB,K,3,2020
3,Joey Slye,5,5,100.0,31,0,3,2,0,0,0,1,1,15.0,15.0,1.6,WAS,K,3,2020
4,Robbie Gould,3,4,75.0,52,0,1,1,0,1,3,3,1,14.0,14.0,22.5,SF,K,3,2020
5,Jake Elliott,3,3,100.0,54,0,1,0,1,1,2,2,1,14.0,14.0,22.5,PHI,K,3,2020
6,Matt Prater,4,4,100.0,39,0,1,3,0,0,2,2,1,14.0,14.0,52.8,ARI,K,3,2020
7,Graham Gano,3,3,100.0,52,0,0,0,2,1,0,0,1,13.0,13.0,31.4,NYG,K,3,2020
8,Wil Lutz,3,3,100.0,45,0,0,2,1,0,3,3,1,13.0,13.0,3.3,NO,K,3,2020
9,Rodrigo Blankenship,2,3,66.7,42,0,0,0,2,0,4,4,1,12.0,12.0,4.1,IND,K,3,2020
10,Randy Bullock,3,3,100.0,48,0,1,1,1,0,2,2,1,12.0,12.0,10.8,TEN,K,3,2020
11,Nick Folk,3,3,100.0,33,0,1,2,0,0,3,4,1,12.0,12.0,81.8,NE,K,3,2020
12,Cody Parkey,2,2,100.0,42,0,0,1,1,0,4,4,1,11.0,11.0,0.4,FA,K,3,2020
13,Ryan Succop,2,2,100.0,43,0,0,1,1,0,2,3,1,9.0,9.0,57.4,TB,K,3,2020
14,Greg Zuerlein,2,2,100.0,43,0,0,0,2,0,1,3,1,9.0,9.0,74.2,DAL,K,3,2020
15,Justin Tucker,2,2,100.0,42,0,1,0,1,0,2,2,1,9.0,9.0,98.0,BAL,K,3,2020
16,Chris Boswell,2,2,100.0,33,0,1,1,0,0,2,2,1,8.0,8.0,51.0,PIT,K,3,2020
17,Daniel Carlson,2,3,66.7,29,0,2,0,0,0,2,2,1,8.0,8.0,74.3,LV,K,3,2020
18,Younghoe Koo,2,3,66.7,36,0,1,1,0,0,2,3,1,8.0,8.0,40.9,ATL,K,3,2020
19,Dan Bailey,1,2,50.0,41,0,0,0,1,0,3,3,1,7.0,7.0,0.0,FA,K,3,2020
20,Jason Sanders,1,1,100.0,30,0,0,1,0,0,4,4,1,7.0,7.0,22.6,MIA,K,3,2020
21,Zane Gonzalez,1,1,100.0,54,0,0,0,0,1,2,3,1,7.0,7.0,2.6,CAR,K,3,2020
22,Sam Sloman,1,2,50.0,30,0,0,1,0,0,3,3,1,6.0,6.0,0.0,PIT,K,3,2020
23,Cairo Santos,1,2,50.0,35,0,0,1,0,0,3,3,1,6.0,6.0,2.1,CHI,K,3,2020
24,Brandon McManus,1,1,100.0,56,0,0,0,0,1,1,1,1,6.0,6.0,44.3,DEN,K,3,2020
25,Michael Badgley,1,1,100.0,41,0,0,0,1,0,1,1,1,5.0,5.0,19.9,IND,K,3,2020
26,Tyler Bass,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,5.0,84.8,BUF,K,3,2020
27,Jason Myers,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,22.1,SEA,K,3,2020
28,Harrison Butker,0,1,0.0,0,0,0,0,0,0,4,5,1,4.0,4.0,76.6,KC,K,3,2020
29,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,0.8,HOU,K,3,2020
30,Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,2,3,1,2.0,2.0,14.5,LAC,K,3,2020
31,Sam Ficken,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.1,TEN,K,3,2020
32,Brandon Wright,0,0,0.0,0,0,0,0,0,0,1,2,1,1.0,1.0,0.0,FA,K,3,2020
33,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,3,2020
34,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,3,2020
35,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,3,2020
36,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,3,2020
