rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Jason Sanders,4.0,4.0,100.0,44.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,15.0,15.0,22.6,MIA,K,16,2020
2.0,Austin Seibert,3.0,4.0,75.0,48.0,0.0,0.0,2.0,1.0,0.0,4.0,4.0,1.0,14.0,14.0,0.1,DET,K,16,2020
3.0,Michael Badgley,4.0,4.0,100.0,43.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,14.0,14.0,19.9,IND,K,16,2020
4.0,Brandon McManus,3.0,4.0,75.0,52.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,14.0,14.0,44.3,DEN,K,16,2020
5.0,Daniel Carlson,4.0,4.0,100.0,38.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,13.0,13.0,74.3,LV,K,16,2020
6.0,Greg Zuerlein,3.0,3.0,100.0,35.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,1.0,13.0,13.0,74.2,DAL,K,16,2020
7.0,Cairo Santos,2.0,2.0,100.0,40.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,1.0,12.0,12.0,2.1,CHI,K,16,2020
8.0,Matt Gay,3.0,3.0,100.0,51.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,12.0,12.0,89.8,LAR,K,16,2020
9.0,Jason Myers,2.0,2.0,100.0,49.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,10.0,10.0,22.1,SEA,K,16,2020
10.0,Wil Lutz,1.0,1.0,100.0,30.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0,10.0,10.0,3.3,NO,K,16,2020
11.0,Justin Tucker,2.0,2.0,100.0,28.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,9.0,9.0,98.0,BAL,K,16,2020
12.0,Tyler Bass,1.0,1.0,100.0,22.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,8.0,8.0,84.8,BUF,K,16,2020
13.0,Graham Gano,2.0,2.0,100.0,42.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,8.0,31.4,NYG,K,16,2020
14.0,Dustin Hopkins,2.0,2.0,100.0,48.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,8.0,14.5,LAC,K,16,2020
15.0,Harrison Butker,1.0,1.0,100.0,53.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,7.0,7.0,76.6,KC,K,16,2020
16.0,Ka'imi Fairbairn,1.0,1.0,100.0,21.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,7.0,7.0,0.8,HOU,K,16,2020
17.0,Mike Nugent,2.0,2.0,100.0,43.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,7.0,1.0,FA,K,16,2020
18.0,Rodrigo Blankenship,1.0,1.0,100.0,28.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,6.0,6.0,4.1,IND,K,16,2020
19.0,Sam Ficken,1.0,2.0,50.0,34.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,5.0,5.0,0.1,TEN,K,16,2020
20.0,Aldrick Rosas,1.0,1.0,100.0,26.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,1.8,FA,K,16,2020
