Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Marvin Jones Jr.(JAC),6,8,205,34.2,73,4,2,0,0,0,0,1,32.5,32.5,55.4%
2,Terrelle Pryor Sr.(FA),8,14,144,18.0,40,3,0,4,21,1,0,1,23.9,23.9,0.0%
3,Emmanuel Sanders(BUF),9,13,117,13.0,41,1,2,0,0,0,0,1,23.7,23.7,46.6%
4,T.Y. Hilton(IND),8,11,174,21.8,63,3,1,0,0,0,0,1,23.4,23.4,16.8%
5,Jordy Nelson(FA),6,7,101,16.8,49,1,2,0,0,0,0,1,22.1,22.1,0.1%
6,Doug Baldwin(FA),8,10,164,20.5,59,3,1,1,-4,0,0,1,22.0,22.0,0.0%
7,Jarvis Landry(CLE),7,12,120,17.1,42,2,1,2,16,0,0,1,19.6,19.6,72.5%
8,Mike Evans(TB),10,14,132,13.2,19,0,1,0,0,0,0,1,19.2,19.2,97.8%
9,Allen Robinson II(CHI),7,11,57,8.1,14,0,2,0,0,0,0,1,17.7,17.7,53.7%
10,Tavon Austin(JAC),5,8,82,16.4,43,1,1,2,22,0,0,1,16.4,16.4,0.1%
11,DeSean Jackson(LV),5,8,96,19.2,44,2,1,0,0,0,0,1,15.6,15.6,4.4%
12,Demaryius Thomas(FA),6,7,100,16.7,55,1,1,0,0,0,1,1,14.0,14.0,0.1%
13,Antonio Brown(FA),12,18,140,11.7,20,2,0,0,0,0,0,1,14.0,14.0,84.1%
14,Jamison Crowder(NYJ),4,7,78,19.5,55,1,1,0,0,0,0,1,13.8,13.8,23.6%
15,Sterling Shepard(NYG),5,7,73,14.6,23,1,1,0,0,0,0,1,13.3,13.3,23.7%
16,Michael Thomas(NO),7,11,71,10.1,25,1,1,0,0,0,0,1,13.1,13.1,20.6%
17,Odell Beckham Jr.(LAR),7,11,121,17.3,26,2,0,0,0,0,0,1,12.1,12.1,90.8%
18,Brian Quick(FA),2,2,53,26.5,44,1,1,0,0,0,0,1,11.3,11.3,0.0%
19,DeVante Parker(MIA),3,6,51,17.0,26,2,1,0,0,0,0,1,11.1,11.1,64.3%
20,Michael Crabtree(FA),8,11,102,12.8,31,2,0,0,0,0,0,1,10.2,10.2,0.0%
21,Dez Bryant(FA),3,6,40,13.3,17,0,1,0,0,0,0,1,10.0,10.0,2.6%
22,Adam Humphries(WAS),9,12,100,11.1,31,2,0,0,0,0,0,1,10.0,10.0,0.8%
23,Seth Roberts(FA),2,6,27,13.5,19,0,1,0,0,0,0,1,8.7,8.7,0.0%
