Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Doug Baldwin(FA),6,8,59,9.8,18,0,3,0,0,0,0,1,23.9,23.9,0.0%
2,Antonio Brown(FA),14,18,154,11.0,44,2,1,1,-10,0,0,1,20.4,20.4,84.1%
3,Allen Robinson II(CHI),9,13,107,11.9,19,0,1,0,0,0,0,1,18.7,18.7,53.7%
4,Jordy Nelson(FA),12,18,126,10.5,20,1,1,0,0,0,0,1,18.6,18.6,0.1%
5,Tyrell Williams(FA),5,11,125,25.0,51,3,1,0,0,0,0,1,18.5,18.5,4.8%
6,Dez Bryant(FA),6,9,116,19.3,50,1,1,0,0,0,0,1,17.6,17.6,2.6%
7,Willie Snead IV(FA),5,7,47,9.4,24,1,2,0,0,0,0,1,16.7,16.7,0.1%
8,Stefon Diggs(BUF),13,15,164,12.6,36,3,0,0,0,0,0,1,16.4,16.4,100.0%
9,Brandin Cooks(HOU),3,5,98,32.7,37,3,1,0,0,0,0,1,15.8,15.8,92.7%
10,Odell Beckham Jr.(LAR),10,11,97,9.7,21,1,1,0,0,0,0,1,15.7,15.7,90.8%
11,Davante Adams(GB),6,9,156,26.0,46,3,0,0,0,0,0,1,15.6,15.6,100.0%
12,Demaryius Thomas(FA),8,11,87,10.9,18,0,1,0,0,0,0,1,14.7,14.7,0.1%
13,Taylor Gabriel(FA),1,5,76,76.0,76,1,1,0,0,0,0,1,13.6,13.6,0.1%
14,Julio Jones(TEN),10,16,135,13.5,29,3,0,0,0,0,0,1,13.5,13.5,60.7%
15,Larry Fitzgerald(FA),12,18,132,11.0,32,1,0,0,0,0,0,1,13.3,13.3,0.3%
16,Tajae Sharpe(ATL),3,4,68,22.7,33,2,1,0,0,0,0,1,12.8,12.8,1.1%
17,A.J. Green(ARI),7,11,68,9.7,21,1,1,0,0,0,0,1,12.8,12.8,51.8%
18,Breshad Perriman(TB),3,4,64,21.3,27,2,1,0,0,0,0,1,12.4,12.4,2.5%
19,Rishard Matthews(FA),3,5,63,21.0,32,2,1,0,0,0,0,1,12.3,12.3,0.0%
20,Steve Smith(FA),5,7,60,12.0,17,0,1,0,0,0,0,1,12.0,12.0,0.0%
21,Devin Funchess(FA),3,4,56,18.7,38,1,1,0,0,0,0,1,11.6,11.6,0.0%
22,Jeremy Kerley(FA),7,7,71,10.1,24,1,1,0,0,0,1,1,11.1,11.1,0.0%
23,Cameron Meredith(FA),1,2,50,50.0,50,1,1,0,0,0,0,1,11.0,11.0,0.0%
24,Kenny Britt(FA),7,10,109,15.6,46,2,0,0,0,0,0,1,10.9,10.9,0.0%
25,Kenny Stills(NO),2,3,47,23.5,39,1,1,0,0,0,0,1,10.7,10.7,0.1%
26,Jamison Crowder(NYJ),4,6,37,9.3,14,0,1,1,7,0,0,1,10.4,10.4,23.6%
27,DeVante Parker(MIA),5,8,103,20.6,56,1,0,0,0,0,0,1,10.3,10.3,64.3%
28,Freddie Martino(FA),1,1,43,43.0,43,1,1,0,0,0,0,1,10.3,10.3,0.1%
29,Eli Rogers(FA),4,5,42,10.5,22,1,1,0,0,0,0,1,10.2,10.2,0.0%
30,Sterling Shepard(NYG),5,7,42,8.4,13,0,1,0,0,0,0,1,10.2,10.2,23.7%
31,Tyreek Hill(KC),10,13,89,8.9,27,1,0,1,12,0,0,1,10.1,10.1,100.0%
32,Michael Floyd(FA),5,6,101,20.2,35,2,0,0,0,0,0,1,10.1,10.1,0.0%
33,Adam Thielen(MIN),3,4,21,7.0,11,0,1,1,11,0,0,1,9.2,9.2,82.7%
34,Jordan Taylor(FA),2,2,32,16.0,18,0,1,0,0,0,0,1,9.2,9.2,0.0%
35,Pierre Garcon(FA),6,10,81,13.5,17,0,0,0,0,0,0,1,8.1,8.1,0.0%
36,Julian Edelman(FA),7,9,99,14.1,33,2,0,0,0,0,1,1,7.9,7.9,13.1%
37,Jordan Matthews(SF),6,10,73,12.2,20,2,0,0,0,0,0,1,7.3,7.3,0.0%
38,Tyler Lockett(SEA),3,6,72,24.0,36,2,0,0,0,0,0,1,7.2,7.2,97.5%
39,Robby Anderson(CAR),3,6,69,23.0,52,1,0,0,0,0,0,1,6.9,6.9,42.2%
40,Kendall Wright(FA),2,3,8,4.0,6,0,1,0,0,0,0,1,6.8,6.8,0.0%
41,Mike Evans(TB),4,5,66,16.5,39,1,0,0,0,0,0,1,6.6,6.6,97.8%
42,Kelvin Benjamin(FA),7,12,84,12.0,18,0,0,0,0,0,1,1,6.4,6.4,0.1%
43,Mike Wallace(FA),4,5,59,14.8,23,2,0,0,0,0,0,1,5.9,5.9,0.0%
44,Marqise Lee(FA),4,6,50,12.5,18,0,0,1,6,0,0,1,5.6,5.6,0.0%
45,Emmanuel Sanders(BUF),5,9,54,10.8,14,0,0,0,0,0,0,1,5.4,5.4,46.6%
46,Jarvis Landry(CLE),6,6,53,8.8,25,1,0,0,0,0,0,1,5.3,5.3,72.5%
47,Quinton Patton(FA),3,9,52,17.3,45,1,0,0,0,0,0,1,5.2,5.2,0.2%
48,Paul Richardson Jr.(FA),2,3,52,26.0,39,1,0,0,0,0,0,1,5.2,5.2,0.0%
49,DeAndre Hopkins(ARI),5,13,48,9.6,16,0,0,0,0,0,0,1,4.8,4.8,69.3%
50,Adam Humphries(WAS),5,8,46,9.2,14,0,0,1,2,0,0,1,4.8,4.8,0.8%
51,Terrelle Pryor Sr.(FA),5,9,48,9.6,18,0,0,0,0,0,0,1,4.8,4.8,0.0%
52,Alshon Jeffery(FA),4,9,47,11.8,16,0,0,0,0,0,0,1,4.7,4.7,0.1%
53,Ted Ginn Jr.(FA),5,8,44,8.8,14,0,0,1,1,0,0,1,4.5,4.5,0.0%
54,Dontrelle Inman(FA),5,9,43,8.6,14,0,0,0,0,0,0,1,4.3,4.3,0.0%
55,John Brown(FA),2,4,30,15.0,21,1,0,1,10,0,0,1,4.0,4.0,1.3%
56,Cobi Hamilton(FA),1,1,39,39.0,39,1,0,0,0,0,0,1,3.9,3.9,0.0%
57,Cecil Shorts(FA),2,5,38,19.0,22,1,0,0,0,0,0,1,3.8,3.8,0.0%
58,Cole Beasley(BUF),5,9,33,6.6,10,0,0,0,0,0,0,1,3.3,3.3,63.2%
59,Randall Cobb(GB),4,8,31,7.8,11,0,0,0,0,0,0,1,3.1,3.1,7.6%
60,Tavon Austin(JAC),2,7,19,9.5,20,1,0,2,10,0,0,1,2.9,2.9,0.1%
61,Maurice Harris(FA),3,3,28,9.3,15,0,0,0,0,0,0,1,2.8,2.8,0.0%
