Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Davante Adams(GB),13,16,132,10.2,24,1,2,0,0,0,0,1,25.2,25.2,100.0%
2,A.J. Green(ARI),8,8,169,21.1,48,2,1,0,0,0,0,1,22.9,22.9,51.8%
3,Mike Evans(TB),8,13,96,12.0,31,1,2,0,0,0,0,1,21.6,21.6,97.8%
4,T.Y. Hilton(IND),7,12,133,19.0,37,4,1,0,0,0,0,1,19.3,19.3,16.8%
5,Randall Cobb(GB),11,15,95,8.6,25,1,1,5,21,0,0,1,17.6,17.6,7.6%
6,Julio Jones(TEN),9,15,174,19.3,50,3,0,0,0,0,0,1,17.4,17.4,60.7%
7,Kenny Stills(NO),5,8,100,20.0,66,1,1,0,0,0,0,1,16.0,16.0,0.1%
8,Michael Crabtree(FA),8,11,96,12.0,56,1,1,0,0,0,0,1,15.6,15.6,0.0%
9,Marquise Goodwin(CHI),4,7,93,23.3,67,1,1,0,0,0,0,1,15.3,15.3,0.3%
10,Brandon LaFell(FA),4,5,83,20.8,44,2,1,0,0,0,0,1,14.3,14.3,0.0%
11,Tyrell Williams(FA),7,10,140,20.0,49,3,0,0,0,0,0,1,14.0,14.0,4.8%
12,Russell Shepard(FA),5,6,77,15.4,20,2,1,0,0,0,0,1,13.7,13.7,0.0%
13,Quincy Enunwa(FA),2,4,73,36.5,69,1,1,0,0,0,0,1,13.3,13.3,0.0%
14,Michael Thomas(NO),10,13,130,13.0,23,3,0,0,0,0,0,1,13.0,13.0,20.6%
15,Tavon Austin(JAC),10,15,57,5.7,10,0,1,1,10,0,0,1,12.7,12.7,0.1%
16,Cordarrelle Patterson(ATL),7,7,67,9.6,15,0,1,0,0,0,0,1,12.7,12.7,95.1%
17,Ty Montgomery(NO),10,13,66,6.6,13,0,0,9,60,0,0,1,12.6,12.6,0.6%
18,Tyreek Hill(KC),1,1,38,38.0,38,1,1,2,23,0,0,1,12.1,12.1,100.0%
19,Mike Wallace(FA),10,13,120,12.0,53,1,0,0,0,0,0,1,12.0,12.0,0.0%
20,Antonio Brown(FA),7,11,106,15.1,51,2,0,1,13,0,0,1,11.9,11.9,84.1%
21,Brandin Cooks(HOU),7,9,58,8.3,14,0,1,0,0,0,0,1,11.8,11.8,92.7%
22,Jamison Crowder(NYJ),7,9,108,15.4,26,1,0,0,0,0,0,1,10.8,10.8,23.6%
23,Marqise Lee(FA),7,8,107,15.3,38,2,0,0,0,0,0,1,10.7,10.7,0.0%
24,Demaryius Thomas(FA),6,10,40,6.7,11,0,1,0,0,0,0,1,10.0,10.0,0.1%
25,Jarvis Landry(CLE),5,8,78,15.6,26,2,0,0,0,0,0,1,9.8,9.8,72.5%
26,Marvin Jones Jr.(JAC),4,5,94,23.5,52,2,0,0,0,0,0,1,9.4,9.4,55.4%
27,Golden Tate(FA),6,12,93,15.5,27,2,0,0,0,0,0,1,9.3,9.3,0.1%
28,Brian Quick(FA),4,9,92,23.0,48,2,0,0,0,0,0,1,9.2,9.2,0.0%
29,Darrius Heyward-Bey(FA),3,7,30,10.0,14,0,1,0,0,0,0,1,9.0,9.0,0.0%
30,J.J. Nelson(IND),3,7,84,28.0,40,3,0,1,4,0,0,1,8.8,8.8,0.0%
31,Anquan Boldin(FA),3,4,28,9.3,18,0,1,0,0,0,0,1,8.8,8.8,0.1%
32,Willie Snead IV(FA),9,11,87,9.7,17,0,0,0,0,0,0,1,8.7,8.7,0.1%
33,Emmanuel Sanders(BUF),4,8,86,21.5,31,2,0,0,0,0,0,1,8.6,8.6,46.6%
34,Robby Anderson(CAR),3,3,41,13.7,28,1,0,1,30,0,0,1,7.1,7.1,42.2%
35,Larry Fitzgerald(FA),9,14,70,7.8,19,0,0,0,0,0,0,1,7.0,7.0,0.3%
36,Brandon Coleman(FA),1,1,10,10.0,10,0,1,0,0,0,0,1,7.0,7.0,0.0%
37,Doug Baldwin(FA),6,9,69,11.5,27,1,0,0,0,0,0,1,6.9,6.9,0.0%
38,Dorial Green-Beckham(FA),2,4,8,4.0,5,0,1,0,0,0,0,1,6.8,6.8,0.4%
39,Michael Floyd(FA),5,7,65,13.0,18,0,0,0,0,0,0,1,6.5,6.5,0.0%
40,Tajae Sharpe(ATL),4,6,59,14.8,21,1,0,0,0,0,0,1,5.9,5.9,1.1%
41,Dontrelle Inman(FA),3,6,58,19.3,24,1,0,0,0,0,0,1,5.8,5.8,0.0%
42,Victor Cruz(FA),5,8,55,11.0,25,1,0,0,0,0,0,1,5.5,5.5,0.1%
43,Kamar Aiken(FA),3,6,55,18.3,29,2,0,0,0,0,0,1,5.5,5.5,0.0%
44,Travis Benjamin(SF),4,5,54,13.5,21,1,0,0,0,0,0,1,5.4,5.4,0.0%
45,Adam Thielen(MIN),2,5,52,26.0,27,2,0,0,0,0,0,1,5.2,5.2,82.7%
46,Jermaine Kearse(FA),3,4,51,17.0,31,1,0,0,0,0,0,1,5.1,5.1,0.0%
47,Odell Beckham Jr.(LAR),5,9,49,9.8,22,1,0,0,0,0,0,1,4.9,4.9,90.8%
48,Allen Hurns(MIA),4,7,45,11.3,22,1,0,0,0,0,0,1,4.5,4.5,0.0%
49,Kenny Britt(FA),3,8,43,14.3,26,1,0,0,0,0,0,1,4.3,4.3,0.0%
50,Seth Roberts(FA),4,9,42,10.5,26,1,0,0,0,0,0,1,4.2,4.2,0.0%
51,Julian Edelman(FA),9,10,60,6.7,11,0,0,0,0,0,1,1,4.0,4.0,13.1%
52,Jeremy Maclin(FA),4,5,40,10.0,13,0,0,0,0,0,0,1,4.0,4.0,0.0%
53,Josh Huff(FA),4,4,39,9.8,14,0,0,0,0,0,0,1,3.9,3.9,0.0%
54,Brandon Marshall(FA),3,8,39,13.0,21,1,0,0,0,0,0,1,3.9,3.9,2.6%
55,Arrelious Benn(FA),1,2,39,39.0,39,1,0,0,0,0,0,1,3.9,3.9,0.0%
56,Rishard Matthews(FA),4,7,37,9.3,20,1,0,0,0,0,0,1,3.7,3.7,0.0%
