Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,DeAndre Hopkins(ARI),9,9,238,26.4,58,5,2,0,0,0,0,1,35.8,35.8,69.3%
2,Donte Moncrief(FA),3,4,134,44.7,79,2,2,1,6,0,0,1,26.0,26.0,0.0%
3,Julio Jones(TEN),10,12,189,18.9,41,3,1,0,0,0,0,1,24.9,24.9,60.7%
4,Antonio Brown(FA),8,12,97,12.1,21,2,2,0,0,0,0,1,23.7,23.7,84.1%
5,Kenny Stills(NO),5,6,162,32.4,69,3,1,0,0,0,0,1,22.2,22.2,0.1%
6,Alshon Jeffery(FA),9,13,71,7.9,26,1,2,0,0,0,0,1,19.1,19.1,0.1%
7,DeSean Jackson(LV),5,6,84,16.8,42,1,1,0,0,0,0,1,14.4,14.4,4.4%
8,T.Y. Hilton(IND),5,5,62,12.4,25,1,1,0,0,0,0,1,12.2,12.2,16.8%
9,Davante Adams(GB),6,11,121,20.2,45,2,0,0,0,0,0,1,12.1,12.1,100.0%
10,A.J. Green(ARI),4,8,57,14.3,20,1,1,0,0,0,0,1,11.7,11.7,51.8%
11,Jordan Matthews(SF),4,5,51,12.8,27,1,1,0,0,0,0,1,11.1,11.1,0.0%
12,Odell Beckham Jr.(LAR),7,8,90,12.9,29,2,0,1,4,0,0,1,9.4,9.4,90.8%
13,Randall Cobb(GB),7,11,85,12.1,33,1,0,2,8,0,0,1,9.3,9.3,7.6%
14,Golden Tate(FA),8,10,89,11.1,24,2,0,0,0,0,0,1,8.9,8.9,0.1%
15,Josh Gordon(KC),7,13,75,10.7,18,0,0,0,0,0,0,1,7.5,7.5,1.8%
16,Emmanuel Sanders(BUF),6,11,73,12.2,23,2,0,0,0,0,0,1,7.3,7.3,46.6%
17,Dez Bryant(FA),4,7,73,18.3,38,2,0,0,0,0,0,1,7.3,7.3,2.6%
18,Robert Woods(LAR),4,7,71,17.8,34,1,0,0,0,0,0,1,7.1,7.1,29.9%
19,Chris Hogan(FA),2,4,8,4.0,5,0,1,0,0,0,0,1,6.8,6.8,0.0%
20,Jarvis Landry(CLE),8,11,68,8.5,25,1,0,0,0,0,0,1,6.8,6.8,72.5%
21,Ted Ginn Jr.(FA),4,7,61,15.3,22,1,0,0,0,0,0,1,6.1,6.1,0.0%
22,Mike Evans(TB),4,9,49,12.3,23,1,0,0,0,0,0,1,4.9,4.9,97.8%
23,Julian Edelman(FA),7,10,48,6.9,17,0,0,0,0,0,0,1,4.8,4.8,13.1%
24,Andre Roberts(LAC),2,5,46,23.0,24,2,0,0,0,0,0,1,4.6,4.6,0.1%
25,Allen Hurns(MIA),4,8,42,10.5,14,0,0,0,0,0,0,1,4.2,4.2,0.0%
26,John Brown(FA),2,5,40,20.0,27,1,0,0,0,0,0,1,4.0,4.0,1.3%
27,Mohamed Sanu Sr.(SF),2,3,19,9.5,15,0,0,1,10,0,0,1,3.3,3.3,0.1%
28,Cole Beasley(BUF),4,7,41,10.3,16,0,0,0,0,0,1,1,2.1,2.1,63.2%
29,Sammy Watkins(BAL),3,9,11,3.7,5,0,0,0,0,0,0,1,1.1,1.1,7.0%
30,Jerry Jeudy(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4%
31,Jalen Reagor(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3%
32,Justin Jefferson(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9%
33,Brandon Aiyuk(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.8%
34,CeeDee Lamb(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7%
35,DeVonta Smith(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.6%
36,KJ Hamler(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
37,Devin Duvernay(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
38,Michael Pittman Jr.(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.6%
39,Laviska Shenault Jr.(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3%
40,Tee Higgins(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2%
41,Donovan Peoples-Jones(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3%
42,Easop Winston Jr.(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
43,Stephen Sullivan(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
44,Binjimen Victor(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
45,Jauan Jennings(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%
46,Lynn Bowden Jr.(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
47,Juwan Johnson(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9%
48,Quartney Davis(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
49,Tarik Black(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
50,Tyler Vaughns(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
51,Marquez Callaway(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6%
52,Van Jefferson(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.1%
53,Aaron Fuller(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
54,Joe Reed(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
55,Kalija Lipscomb(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
56,Gabriel Davis(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3%
57,Quintez Cephus(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
58,Isaiah Hodgins(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
59,James Proche II(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
