Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Mike Evans(TB),7,11,124,17.7,31,4,2,0,0,0,0,1,24.4,24.4,97.8%
2,Allen Hurns(MIA),7,9,112,16.0,40,2,2,0,0,0,0,1,23.2,23.2,0.0%
3,Antonio Brown(FA),11,16,144,13.1,54,1,1,0,0,0,0,1,20.4,20.4,84.1%
4,DeSean Jackson(LV),4,7,120,30.0,56,2,1,0,0,0,0,1,18.0,18.0,4.4%
5,DeAndre Hopkins(ARI),6,11,115,19.2,45,3,1,0,0,0,0,1,17.5,17.5,69.3%
6,Mohamed Sanu Sr.(SF),4,8,95,23.8,36,2,1,1,9,0,0,1,16.4,16.4,0.1%
7,Odell Beckham Jr.(LAR),8,11,156,19.5,59,1,0,0,0,0,0,1,15.6,15.6,90.8%
8,Emmanuel Sanders(BUF),10,16,151,15.1,28,4,0,0,0,0,0,1,15.1,15.1,46.6%
9,Julian Edelman(FA),9,10,89,9.9,26,1,1,0,0,0,0,1,14.9,14.9,13.1%
10,T.Y. Hilton(IND),3,6,71,23.7,31,2,1,0,0,0,0,1,13.1,13.1,16.8%
11,Jarvis Landry(CLE),5,6,46,9.2,14,0,1,0,0,0,0,1,10.6,10.6,72.5%
12,A.J. Green(ARI),3,6,44,14.7,18,0,1,1,-3,0,0,1,10.1,10.1,51.8%
13,Jordan Matthews(SF),3,4,40,13.3,24,1,1,0,0,0,0,1,10.0,10.0,0.0%
14,Dez Bryant(FA),2,10,15,7.5,12,0,1,0,0,0,0,1,7.5,7.5,2.6%
15,Kenny Stills(NO),5,8,72,14.4,18,0,0,0,0,0,0,1,7.2,7.2,0.1%
16,Larry Fitzgerald(FA),5,6,70,14.0,31,2,0,0,0,0,0,1,7.0,7.0,0.3%
17,Travis Benjamin(SF),2,4,52,26.0,31,2,0,0,0,0,0,1,5.2,5.2,0.0%
