,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Antonio Brown(FA),10,13,144,14.4,41,2,3,0,0,0,0,1,32.4,32.4,84.1%
1,2,Keenan Allen(LAC),12,13,159,13.3,29,2,2,1,3,0,0,1,28.2,28.2,99.3%
2,3,Kenny Stills(NO),7,8,180,25.7,61,3,1,0,0,0,0,1,24.0,24.0,0.1%
3,4,Brandin Cooks(HOU),6,9,149,24.8,64,2,1,0,0,0,0,1,20.9,20.9,92.7%
4,5,Adam Thielen(MIN),6,9,123,20.5,65,2,1,0,0,0,0,1,18.3,18.3,82.7%
5,6,Rishard Matthews(FA),5,6,113,22.6,75,1,1,0,0,0,0,1,17.3,17.3,0.0%
6,7,Larry Fitzgerald(FA),9,10,91,10.1,22,2,1,0,0,0,0,1,15.1,15.1,0.3%
7,8,Alshon Jeffery(FA),4,7,67,16.8,22,1,1,0,0,0,0,1,14.7,14.7,0.1%
8,9,Marvin Jones Jr.(JAC),4,7,85,21.3,28,2,1,0,0,0,0,1,14.5,14.5,55.4%
9,10,DeAndre Hopkins(ARI),4,9,76,19.0,34,2,1,0,0,0,0,1,13.6,13.6,69.3%
10,11,Jarvis Landry(CLE),6,11,95,15.8,49,1,1,0,0,0,1,1,13.5,13.5,72.5%
11,12,Davante Adams(GB),8,10,126,15.8,33,2,0,0,0,0,0,1,12.6,12.6,100.0%
12,13,Danny Amendola(HOU),8,9,66,8.3,18,0,1,0,0,0,0,1,12.6,12.6,0.1%
13,14,Demaryius Thomas(FA),5,9,64,12.8,17,0,1,0,0,0,0,1,12.4,12.4,0.1%
14,15,Ryan Grant(FA),3,3,59,19.7,40,1,1,0,0,0,0,1,11.9,11.9,0.0%
15,16,Mike Wallace(FA),4,4,56,14.0,21,1,1,0,0,0,0,1,11.6,11.6,0.0%
16,17,A.J. Green(ARI),4,9,50,12.5,18,0,1,0,0,0,0,1,11.0,11.0,51.8%
17,18,Alex Erickson(CAR),2,2,42,21.0,29,1,1,0,0,0,0,1,10.2,10.2,0.0%
18,19,Doug Baldwin(FA),2,6,40,20.0,29,1,1,0,0,0,0,1,10.0,10.0,0.0%
19,20,Mohamed Sanu Sr.(SF),3,3,34,11.3,21,1,1,1,3,0,0,1,9.7,9.7,0.1%
20,21,Mike Evans(TB),5,10,92,18.4,29,1,0,0,0,0,0,1,9.2,9.2,97.8%
21,22,Michael Thomas(NO),6,11,91,15.2,24,1,0,0,0,0,0,1,9.1,9.1,20.6%
22,23,Amari Cooper(DAL),3,7,28,9.3,13,0,1,0,0,0,0,1,8.8,8.8,97.7%
23,24,Torrey Smith(FA),3,4,28,9.3,11,0,1,0,0,0,0,1,8.8,8.8,0.0%
24,25,DeSean Jackson(LV),2,3,28,14.0,24,1,1,0,0,0,0,1,8.8,8.8,4.4%
25,26,Tyreek Hill(KC),7,7,68,9.7,38,1,0,1,16,0,0,1,8.4,8.4,100.0%
26,27,Robert Woods(LAR),8,11,81,10.1,23,1,0,0,0,0,0,1,8.1,8.1,29.9%
27,28,Josh Doctson(FA),4,7,81,20.3,32,2,0,0,0,0,0,1,8.1,8.1,0.0%
28,29,Corey Coleman(FA),6,11,80,13.3,20,1,0,0,0,0,0,1,8.0,8.0,0.0%
29,30,Jamison Crowder(NYJ),7,8,72,10.3,19,0,0,1,4,0,0,1,7.6,7.6,23.6%
30,31,Ted Ginn Jr.(FA),6,6,87,14.5,23,2,0,1,-12,0,0,1,7.5,7.5,0.0%
31,32,Michael Crabtree(FA),6,11,51,8.5,15,0,0,0,0,0,0,1,7.1,7.1,0.0%
32,33,Julio Jones(TEN),5,10,71,14.2,29,1,0,0,0,0,0,1,7.1,7.1,60.7%
33,34,Bruce Ellington(FA),6,7,63,10.5,25,1,0,1,5,0,0,1,6.8,6.8,0.0%
34,35,Zay Jones(LV),4,7,68,17.0,33,1,0,0,0,0,0,1,6.8,6.8,6.0%
35,36,Dez Bryant(FA),8,14,63,7.9,17,0,0,0,0,0,0,1,6.3,6.3,2.6%
36,37,Paul Richardson Jr.(FA),5,8,56,11.2,18,0,0,0,0,0,0,1,5.6,5.6,0.0%
37,38,TJ Jones(FA),4,5,55,13.8,17,0,0,0,0,0,0,1,5.5,5.5,0.0%
38,39,Roger Lewis(FA),3,4,55,18.3,34,1,0,0,0,0,0,1,5.5,5.5,0.0%
39,40,Kenny Golladay(NYG),2,3,52,26.0,40,1,0,0,0,0,0,1,5.2,5.2,51.8%
40,41,Tavarres King(FA),3,5,48,16.0,19,0,0,0,0,0,0,1,4.8,4.8,0.0%
41,42,JuJu Smith-Schuster(PIT),4,8,47,11.8,18,0,0,0,0,0,0,1,4.7,4.7,18.5%
42,43,Marqise Lee(FA),5,9,45,9.0,16,0,0,0,0,0,0,1,4.5,4.5,0.0%
