,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,DeAndre Hopkins(ARI),11,16,149,13.5,29,3,2,0,0,0,1,1,24.9,24.9,69.3%
1,2,Antonio Brown(FA),11,18,213,19.4,57,5,0,0,0,0,0,1,21.3,21.3,84.1%
2,3,Davante Adams(GB),10,14,84,8.4,25,1,2,0,0,0,0,1,20.4,20.4,100.0%
3,4,Tyrell Williams(FA),4,4,132,33.0,75,3,1,0,0,0,0,1,19.2,19.2,4.8%
4,5,Cooper Kupp(LAR),5,7,118,23.6,64,2,1,0,0,0,0,1,17.8,17.8,100.0%
5,6,Michael Thomas(NO),10,14,117,11.7,35,2,1,0,0,0,0,1,17.7,17.7,20.6%
6,7,Jarvis Landry(CLE),8,8,46,5.8,10,0,2,0,0,0,0,1,16.6,16.6,72.5%
7,8,Adam Thielen(MIN),6,12,105,17.5,52,1,1,0,0,0,0,1,16.5,16.5,82.7%
8,9,Tyler Lockett(SEA),4,5,90,22.5,74,1,1,1,10,0,0,1,16.0,16.0,97.5%
9,10,Keelan Cole Sr.(NYJ),3,3,99,33.0,75,1,1,0,0,0,0,1,15.9,15.9,1.0%
10,11,Demaryius Thomas(FA),8,12,93,11.6,25,2,1,0,0,0,0,1,15.3,15.3,0.1%
11,12,Golden Tate(FA),8,9,85,10.6,24,1,1,0,0,0,0,1,14.5,14.5,0.1%
12,13,Mohamed Sanu Sr.(SF),6,8,83,13.8,22,3,1,0,0,0,0,1,14.3,14.3,0.1%
13,14,Dede Westbrook(MIN),5,8,81,16.2,29,2,1,0,0,0,0,1,14.1,14.1,0.1%
14,15,Doug Baldwin(FA),3,6,78,26.0,43,2,1,0,0,0,0,1,13.8,13.8,0.0%
15,16,Dez Bryant(FA),3,5,73,24.3,50,1,1,0,0,0,0,1,13.3,13.3,2.6%
16,17,Paul Richardson Jr.(FA),3,7,72,24.0,61,1,1,0,0,0,0,1,13.2,13.2,0.0%
17,18,Josh Gordon(KC),3,6,69,23.0,38,1,1,0,0,0,0,1,12.9,12.9,1.8%
18,19,Corey Coleman(FA),5,6,62,12.4,20,1,1,0,0,0,0,1,12.2,12.2,0.0%
19,20,Devin Funchess(FA),3,7,59,19.7,22,1,1,0,0,0,0,1,11.9,11.9,0.0%
20,21,Alshon Jeffery(FA),5,11,52,10.4,15,0,1,0,0,0,0,1,11.2,11.2,0.1%
21,22,Keenan Allen(LAC),6,8,111,18.5,51,2,0,0,0,0,0,1,11.1,11.1,99.3%
22,23,Chris Moore(HOU),3,3,48,16.0,30,1,1,0,0,0,0,1,10.8,10.8,0.1%
23,24,Kendall Wright(FA),10,11,107,10.7,18,0,0,0,0,0,0,1,10.7,10.7,0.0%
24,25,Marquise Goodwin(CHI),6,12,106,17.7,32,2,0,0,0,0,0,1,10.6,10.6,0.3%
25,26,Jakeem Grant Sr.(CHI),2,4,42,21.0,25,1,1,0,0,0,0,1,10.2,10.2,1.2%
26,27,Torrey Smith(FA),6,11,100,16.7,46,2,0,0,0,0,0,1,10.0,10.0,0.0%
27,28,Julio Jones(TEN),5,11,98,19.6,38,2,0,0,0,0,0,1,9.8,9.8,60.7%
28,29,Kelvin Benjamin(FA),3,8,38,12.7,21,1,1,0,0,0,0,1,9.8,9.8,0.1%
29,30,Tommylee Lewis(MIA),2,2,30,15.0,26,1,1,0,0,0,0,1,9.0,9.0,0.0%
30,31,Brandon LaFell(FA),3,6,24,8.0,14,0,1,0,0,0,0,1,8.4,8.4,0.0%
31,32,Sammy Watkins(BAL),3,7,21,7.0,15,0,1,0,0,0,0,1,8.1,8.1,7.0%
32,33,Michael Crabtree(FA),7,13,60,8.6,13,0,0,0,0,0,0,1,8.0,8.0,0.0%
33,34,Danny Amendola(HOU),6,9,76,12.7,26,2,0,0,0,0,0,1,7.6,7.6,0.1%
34,35,Tyreek Hill(KC),4,6,75,18.8,44,1,0,0,0,0,0,1,7.5,7.5,100.0%
35,36,Mike Wallace(FA),3,5,72,24.0,40,1,0,0,0,0,0,1,7.2,7.2,0.0%
36,37,Albert Wilson(MIA),5,7,72,14.4,36,1,0,0,0,0,0,1,7.2,7.2,0.8%
37,38,Chris Godwin(TB),5,6,68,13.6,19,0,0,0,0,0,0,1,6.8,6.8,67.1%
38,39,Marqise Lee(FA),5,6,65,13.0,18,0,0,0,0,0,0,1,6.5,6.5,0.0%
39,40,Nelson Agholor(NE),8,11,64,8.0,18,0,0,0,0,0,0,1,6.4,6.4,13.6%
40,41,Stefon Diggs(BUF),6,10,64,10.7,22,1,0,0,0,0,0,1,6.4,6.4,100.0%
41,42,Marvin Jones Jr.(JAC),3,4,64,21.3,38,1,0,0,0,0,0,1,6.4,6.4,55.4%
42,43,DeSean Jackson(LV),4,7,41,10.3,16,0,0,1,23,0,0,1,6.4,6.4,4.4%
43,44,Cole Beasley(BUF),3,5,59,19.7,54,1,0,0,0,0,0,1,5.9,5.9,63.2%
44,45,Eric Decker(FA),3,5,56,18.7,29,1,0,0,0,0,0,1,5.6,5.6,0.6%
45,46,Josh Bellamy(FA),2,4,52,26.0,36,1,0,0,0,0,0,1,5.2,5.2,0.0%
46,47,Roger Lewis(FA),7,11,46,6.6,16,0,0,0,0,0,0,1,4.6,4.6,0.0%
47,48,A.J. Green(ARI),5,12,64,12.8,20,1,0,0,0,0,1,1,4.4,4.4,51.8%
48,49,Larry Fitzgerald(FA),5,7,44,8.8,23,1,0,0,0,0,0,1,4.4,4.4,0.3%
49,50,Travis Benjamin(SF),2,4,21,10.5,14,0,0,1,22,0,0,1,4.3,4.3,0.0%
50,51,DeVante Parker(MIA),4,6,40,10.0,15,0,0,0,0,0,0,1,4.0,4.0,64.3%
51,52,Randall Cobb(GB),8,8,39,4.9,16,0,0,0,0,0,0,1,3.9,3.9,7.6%
52,53,Brandin Cooks(HOU),1,7,38,38.0,38,1,0,0,0,0,0,1,3.8,3.8,92.7%
53,54,Damiere Byrd(CHI),5,5,37,7.4,21,1,0,0,0,0,0,1,3.7,3.7,0.1%
54,55,Cody Latimer(FA),2,3,37,18.5,27,1,0,0,0,0,0,1,3.7,3.7,0.0%
55,56,Josh Doctson(FA),3,6,34,11.3,13,0,0,0,0,0,0,1,3.4,3.4,0.0%
56,57,Deonte Thompson(FA),1,1,34,34.0,34,1,0,0,0,0,0,1,3.4,3.4,0.0%
57,58,Jamison Crowder(NYJ),3,6,34,11.3,18,0,0,0,0,0,0,1,3.4,3.4,23.6%
58,59,Martavis Bryant(FA),6,10,33,5.5,9,0,0,0,0,0,0,1,3.3,3.3,0.0%
59,60,Jordy Nelson(FA),4,5,33,8.3,12,0,0,0,0,0,0,1,3.3,3.3,0.1%
60,61,Chad Williams(FA),0,0,0,0,0,0,0,1,33,0,0,1,3.3,3.3,0.0%
61,62,Eli Rogers(FA),3,5,33,11.0,16,0,0,0,0,0,0,1,3.3,3.3,0.0%
62,63,Brandon Coleman(FA),2,3,32,16.0,23,1,0,0,0,0,0,1,3.2,3.2,0.0%
63,64,Kendrick Bourne(NE),2,2,29,14.5,18,0,0,0,0,0,0,1,2.9,2.9,23.7%
64,65,Geronimo Allison(FA),4,4,29,7.3,9,0,0,0,0,0,0,1,2.9,2.9,0.0%
65,66,Corey Davis(NYJ),3,6,29,9.7,22,1,0,0,0,0,0,1,2.9,2.9,29.9%
66,67,Ryan Grant(FA),1,1,28,28.0,28,1,0,0,0,0,0,1,2.8,2.8,0.0%
67,68,Aldrick Robinson(FA),2,2,27,13.5,18,0,0,0,0,0,0,1,2.7,2.7,0.0%
68,69,Robby Anderson(CAR),3,6,27,9.0,13,0,0,0,0,0,0,1,2.7,2.7,42.2%
69,70,Jeremy Maclin(FA),3,11,27,9.0,19,0,0,0,0,0,0,1,2.7,2.7,0.0%
70,71,Will Fuller V(MIA),3,5,26,8.7,14,0,0,0,0,0,0,1,2.6,2.6,22.8%
71,72,J.J. Nelson(IND),2,3,26,13.0,14,0,0,0,0,0,0,1,2.6,2.6,0.0%
72,73,TJ Jones(FA),3,3,26,8.7,11,0,0,0,0,0,0,1,2.6,2.6,0.0%
73,74,Kenny Golladay(NYG),3,4,17,5.7,7,0,0,1,9,0,0,1,2.6,2.6,51.8%
74,75,Mike Evans(TB),2,5,25,12.5,13,0,0,0,0,0,0,1,2.5,2.5,97.8%
75,76,Adam Humphries(WAS),3,3,25,8.3,10,0,0,0,0,0,0,1,2.5,2.5,0.8%
76,77,Terrance Williams(FA),3,6,25,8.3,10,0,0,0,0,0,0,1,2.5,2.5,0.0%
77,78,Seth Roberts(FA),3,3,24,8.0,11,0,0,0,0,0,0,1,2.4,2.4,0.0%
78,79,DeAndrew White(FA),1,6,24,24.0,24,1,0,0,0,0,0,1,2.4,2.4,0.0%
79,80,Laquon Treadwell(JAC),2,4,23,11.5,15,0,0,0,0,0,0,1,2.3,2.3,2.5%
80,81,T.Y. Hilton(IND),2,4,20,10.0,10,0,0,0,0,0,0,1,2.0,2.0,16.8%
81,82,Louis Murphy(FA),1,2,20,20.0,20,1,0,0,0,0,0,1,2.0,2.0,0.0%
