,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,T.Y. Hilton(IND),5,9,175,35.0,80,3,2,0,0,0,0,1,29.5,29.5,16.8%
1,2,Marvin Jones Jr.(JAC),7,11,107,15.3,25,2,2,0,0,0,0,1,22.7,22.7,55.4%
2,3,Alshon Jeffery(FA),6,11,84,14.0,32,1,2,0,0,0,0,1,20.4,20.4,0.1%
3,4,Robert Woods(LAR),4,5,70,17.5,52,1,2,0,0,0,0,1,19.0,19.0,29.9%
4,5,Doug Baldwin(FA),7,12,108,15.4,30,3,1,0,0,0,0,1,16.8,16.8,0.0%
5,6,DeAndre Hopkins(ARI),6,16,86,14.3,34,1,1,0,0,0,0,1,14.6,14.6,69.3%
6,7,Cole Beasley(BUF),4,6,24,6.0,7,0,2,0,0,0,0,1,14.4,14.4,63.2%
7,8,Terrance Williams(FA),9,9,141,15.7,56,2,0,0,0,0,0,1,14.1,14.1,0.0%
8,9,Deonte Thompson(FA),7,10,81,11.6,26,1,1,0,0,0,0,1,14.1,14.1,0.0%
9,10,Marqise Lee(FA),8,12,75,9.4,19,0,1,0,0,0,0,1,13.5,13.5,0.0%
10,11,Tyreek Hill(KC),2,4,64,32.0,56,1,1,4,9,0,0,1,13.3,13.3,100.0%
11,12,Demaryius Thomas(FA),8,12,70,8.8,14,0,1,0,0,0,0,1,13.0,13.0,0.1%
12,13,Rishard Matthews(FA),4,7,70,17.5,29,1,1,0,0,0,0,1,13.0,13.0,0.0%
13,14,Sammy Watkins(BAL),1,2,67,67.0,67,1,1,0,0,0,0,1,12.7,12.7,7.0%
14,15,Ted Ginn Jr.(FA),4,5,59,14.8,36,1,1,0,0,0,0,1,11.9,11.9,0.0%
15,16,Julio Jones(TEN),6,12,118,19.7,34,3,0,0,0,0,0,1,11.8,11.8,60.7%
16,17,Golden Tate(FA),7,9,113,16.1,23,2,0,0,0,0,0,1,11.3,11.3,0.1%
17,18,Zay Jones(LV),6,7,53,8.8,12,0,1,0,0,0,0,1,11.3,11.3,6.0%
18,19,Robby Anderson(CAR),4,5,48,12.0,25,1,1,0,0,0,0,1,10.8,10.8,42.2%
19,20,Johnny Holton(NYG),1,1,44,44.0,44,1,1,0,0,0,0,1,10.4,10.4,0.0%
20,21,Jeremy Maclin(FA),8,9,98,12.3,19,0,0,0,0,0,0,1,9.8,9.8,0.0%
21,22,Tavarres King(FA),3,6,33,11.0,14,0,1,0,0,0,0,1,9.3,9.3,0.0%
22,23,Jarvis Landry(CLE),6,7,32,5.3,11,0,1,0,0,0,0,1,9.2,9.2,72.5%
23,24,Devin Funchess(FA),5,7,86,17.2,33,2,0,0,0,0,0,1,8.6,8.6,0.0%
24,25,Mohamed Sanu Sr.(SF),3,3,23,7.7,10,0,1,0,0,0,0,1,8.3,8.3,0.1%
25,26,Eric Decker(FA),3,4,21,7.0,11,0,1,0,0,0,0,1,8.1,8.1,0.6%
26,27,Mike Wallace(FA),4,7,19,4.8,8,0,1,0,0,0,0,1,7.9,7.9,0.0%
27,28,DeVante Parker(MIA),5,8,76,15.2,26,1,0,0,0,0,0,1,7.6,7.6,64.3%
28,29,Dez Bryant(FA),6,11,73,12.2,21,1,0,0,0,0,0,1,7.3,7.3,2.6%
29,30,Sterling Shepard(NYG),5,9,70,14.0,37,1,0,0,0,0,0,1,7.0,7.0,23.7%
30,31,Larry Fitzgerald(FA),5,9,70,14.0,23,2,0,0,0,0,0,1,7.0,7.0,0.3%
31,32,Marquise Goodwin(CHI),2,8,68,34.0,55,1,0,0,0,0,0,1,6.8,6.8,0.3%
32,33,Michael Thomas(NO),8,11,65,8.1,24,1,0,0,0,0,0,1,6.5,6.5,20.6%
33,34,Jaron Brown(ARI),1,1,3,3.0,3,0,1,0,0,0,0,1,6.3,6.3,0.0%
34,35,Taylor Gabriel(FA),3,4,56,18.7,40,1,0,1,3,0,0,1,5.9,5.9,0.1%
35,36,Josh Doctson(FA),3,5,59,19.7,38,1,0,0,0,0,0,1,5.9,5.9,0.0%
36,37,Randall Cobb(GB),5,5,58,11.6,46,1,0,1,1,0,0,1,5.9,5.9,7.6%
37,38,Amari Cooper(DAL),4,9,58,14.5,26,2,0,0,0,0,0,1,5.8,5.8,97.7%
38,39,Cooper Kupp(LAR),3,5,54,18.0,35,1,0,0,0,0,0,1,5.4,5.4,100.0%
39,40,Davante Adams(GB),7,10,53,7.6,9,0,0,0,0,0,0,1,5.3,5.3,100.0%
40,41,John Brown(FA),1,4,52,52.0,52,1,0,0,0,0,0,1,5.2,5.2,1.3%
41,42,Cody Latimer(FA),2,3,51,25.5,32,1,0,0,0,0,0,1,5.1,5.1,0.0%
42,43,Brian Quick(FA),3,3,49,16.3,31,1,0,0,0,0,0,1,4.9,4.9,0.0%
43,44,Keelan Cole Sr.(NYJ),3,5,47,15.7,28,1,0,0,0,0,0,1,4.7,4.7,1.0%
44,45,Tavon Austin(JAC),0,0,9,0,9,0,0,6,34,0,0,1,4.3,4.3,0.1%
45,46,De'Anthony Thomas(FA),3,3,41,13.7,22,1,0,0,0,0,0,1,4.1,4.1,0.0%
46,47,Paul Richardson Jr.(FA),3,3,41,13.7,26,1,0,0,0,0,0,1,4.1,4.1,0.0%
47,48,Michael Crabtree(FA),3,4,40,13.3,16,0,0,0,0,0,0,1,4.0,4.0,0.0%
48,49,Kendrick Bourne(NE),2,6,39,19.5,25,1,0,0,0,0,0,1,3.9,3.9,23.7%
49,50,Ryan Grant(FA),3,3,39,13.0,23,1,0,0,0,0,0,1,3.9,3.9,0.0%
50,51,Jermaine Kearse(FA),2,6,38,19.0,20,1,0,0,0,0,0,1,3.8,3.8,0.0%
