,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,DeAndre Hopkins(ARI),8,11,224,28.0,72,6,1,0,0,0,0,1,28.4,28.4,69.3%
1,2,JuJu Smith-Schuster(PIT),7,10,193,27.6,97,2,1,0,0,0,0,1,25.3,25.3,18.5%
2,3,Will Fuller V(MIA),5,8,125,25.0,59,3,2,0,0,0,0,1,24.5,24.5,22.8%
3,4,Paul Richardson Jr.(FA),6,7,105,17.5,48,2,2,0,0,0,0,1,22.5,22.5,0.0%
4,5,Robby Anderson(CAR),6,6,104,17.3,32,3,1,1,1,0,0,1,16.5,16.5,42.2%
5,6,Adam Thielen(MIN),5,10,98,19.6,25,2,1,0,0,0,0,1,15.8,15.8,82.7%
6,7,Alshon Jeffery(FA),2,8,62,31.0,53,1,1,0,0,0,0,1,14.2,14.2,0.1%
7,8,Travis Benjamin(SF),5,9,64,12.8,24,1,1,2,14,0,0,1,13.8,13.8,0.0%
8,9,Jamison Crowder(NYJ),9,13,123,13.7,41,2,0,2,12,0,0,1,13.5,13.5,23.6%
9,10,Mohamed Sanu Sr.(SF),6,7,74,12.3,23,1,1,0,0,0,0,1,13.4,13.4,0.1%
10,11,Marvin Jones Jr.(JAC),6,11,128,21.3,43,2,0,0,0,0,0,1,12.8,12.8,55.4%
11,12,Tyler Lockett(SEA),6,8,121,20.2,54,2,0,1,-2,0,0,1,11.9,11.9,97.5%
12,13,Jeremy Maclin(FA),3,5,53,17.7,34,1,1,0,0,0,0,1,11.3,11.3,0.0%
13,14,Andre Holmes(FA),3,4,51,17.0,36,1,1,0,0,0,0,1,11.1,11.1,0.0%
14,15,Kelvin Benjamin(FA),3,7,39,13.0,25,1,1,0,0,0,0,1,9.9,9.9,0.1%
15,16,Josh Malone(FA),2,3,35,17.5,25,1,1,0,0,0,0,1,9.5,9.5,0.0%
16,17,Tre McBride III(FA),3,5,92,30.7,45,3,0,0,0,0,0,1,9.2,9.2,0.0%
17,18,TJ Jones(FA),4,8,88,22.0,34,3,0,0,0,0,0,1,8.8,8.8,0.0%
18,19,A.J. Green(ARI),3,8,27,9.0,14,0,1,0,0,0,0,1,8.7,8.7,51.8%
