,Player,REC,YDS,TDS,ATT,YDS,TDS,FL,FPTS
43,Deonte HartyNO,3.6,43.7,0.2,0.2,1.6,0.0,0.0,5.6
44,Jamison CrowderNYJ,4.4,44.8,0.2,0.1,0.7,0.0,0.1,5.5
45,Rashod BatemanBAL,3.2,43.4,0.2,0.0,0.3,0.0,0.0,5.5
46,Kalif RaymondDET,3.3,44.9,0.2,0.2,0.8,0.0,0.0,5.4
47,Odell Beckham Jr.LAR,2.9,40.7,0.2,0.2,1.1,0.0,0.0,5.4
48,Tre'Quan SmithNO,2.7,38.0,0.2,0.0,0.0,0.0,0.0,5.1
49,Kendrick BourneNE,3.1,38.6,0.2,0.1,0.8,0.0,0.0,5.1
50,Bryan EdwardsLV,2.5,38.6,0.2,0.0,0.0,0.0,0.0,5.0
51,Allen LazardGB,2.7,34.2,0.2,0.0,0.2,0.0,0.0,4.8
52,Elijah MooreNYJ,3.3,36.6,0.1,0.4,2.0,0.0,0.0,4.8
53,Amon-Ra St. BrownDET,3.5,41.6,0.1,0.0,0.1,0.0,0.0,4.8
54,Quez WatkinsPHI,2.8,38.7,0.1,0.0,0.0,0.0,0.0,4.7
55,Olamide ZaccheausATL,2.3,31.5,0.2,0.0,0.0,0.0,0.0,4.6
56,K.J. OsbornMIN,3.0,35.0,0.2,0.1,0.6,0.0,0.0,4.6
57,Robby AndersonCAR,3.1,36.1,0.2,0.0,0.2,0.0,0.0,4.6
58,Sammy WatkinsBAL,2.4,34.8,0.2,0.0,0.2,0.0,0.0,4.5
59,Tajae SharpeATL,2.9,35.9,0.1,0.0,0.0,0.0,0.0,4.5
60,Tyler JohnsonTB,2.5,32.9,0.2,0.0,0.0,0.0,0.0,4.3
61,Marquez Valdes-ScantlingGB,1.9,29.7,0.2,0.0,0.2,0.0,0.0,4.0
62,Randall CobbGB,2.3,28.0,0.2,0.0,0.1,0.0,0.0,3.9
63,Mack HollinsMIA,2.3,27.7,0.1,0.0,0.0,0.0,0.0,3.6
64,Adam HumphriesWAS,2.7,27.3,0.1,0.0,0.1,0.0,0.0,3.4
65,Jalen ReagorPHI,2.2,24.5,0.1,0.3,1.6,0.0,0.0,3.4
66,Ja'Marcus BradleyCLE,1.8,25.9,0.1,0.0,0.2,0.0,0.0,3.3
67,Cedrick Wilson Jr.DAL,1.6,20.4,0.2,0.2,0.9,0.0,0.0,3.3
68,Chester RogersTEN,2.1,25.2,0.1,0.1,0.6,0.0,0.0,3.3
69,Keelan Cole Sr.NYJ,2.0,25.8,0.1,0.0,0.1,0.0,0.0,3.3
70,Nick Westbrook-IkhineTEN,2.1,24.6,0.1,0.0,0.0,0.0,0.0,3.3
71,Kenny StillsNO,1.7,22.6,0.2,0.0,0.1,0.0,0.0,3.3
72,Ty MontgomeryNO,1.8,16.6,0.1,1.8,8.0,0.0,0.0,3.2
73,Rashard HigginsCLE,1.7,24.9,0.1,0.0,0.0,0.0,0.0,3.2
74,DeSean JacksonLV,1.4,23.8,0.1,0.0,0.1,0.0,0.0,3.2
75,Freddie SwainSEA,1.8,21.6,0.1,0.3,1.6,0.0,0.0,3.1
76,Dyami BrownWAS,2.2,25.1,0.1,0.1,0.1,0.0,0.0,3.1
77,Marcus JohnsonTEN,1.7,23.2,0.1,0.3,1.2,0.0,0.0,3.1
78,DeAndre CarterWAS,1.9,21.6,0.1,0.3,1.5,0.0,0.0,3.0
79,Jalen GuytonLAC,1.5,21.2,0.1,0.3,1.6,0.0,0.0,2.9
80,Gabriel DavisBUF,1.1,16.8,0.2,0.0,0.0,0.0,0.0,2.7
81,Brandon ZylstraCAR,1.6,22.3,0.1,0.0,0.0,0.0,0.0,2.6
82,Trinity BensonDET,1.6,20.3,0.1,0.0,0.1,0.0,0.0,2.6
83,Juwan JohnsonNO,1.5,12.9,0.2,0.0,0.0,0.0,0.0,2.5
84,Ray-Ray McCloudPIT,1.5,17.0,0.1,0.2,1.5,0.0,0.0,2.5
85,Denzel MimsNYJ,1.7,18.0,0.1,0.0,0.0,0.0,0.0,2.4
86,Byron PringleKC,1.3,17.5,0.1,0.0,0.0,0.0,0.0,2.3
87,Zay JonesLV,1.4,17.3,0.1,0.0,0.1,0.0,0.0,2.3
88,Anthony SchwartzCLE,1.2,16.4,0.1,0.2,1.0,0.0,0.0,2.3
89,Preston WilliamsMIA,1.2,17.4,0.1,0.1,0.3,0.0,0.0,2.3
90,Demarcus RobinsonKC,1.3,15.6,0.1,0.0,0.0,0.0,0.0,2.3
91,KhaDarel HodgeDET,1.5,18.5,0.1,0.0,0.0,0.0,0.0,2.2
92,Antoine WesleyARI,1.4,16.9,0.1,0.0,0.2,0.0,0.0,2.2
93,Devin DuvernayBAL,1.2,13.0,0.1,0.2,1.6,0.0,0.0,2.1
94,Scotty MillerTB,1.2,15.0,0.1,0.0,0.0,0.0,0.0,2.1
95,D'Wayne EskridgeSEA,1.2,14.5,0.1,0.4,2.5,0.0,0.0,2.1
96,Josh GordonKC,1.0,14.8,0.1,0.0,0.0,0.0,0.0,2.0
97,Jaelon DardenTB,1.1,12.9,0.1,0.2,0.8,0.0,0.0,2.0
98,Joshua PalmerLAC,1.1,13.0,0.1,0.0,0.0,0.0,0.0,1.9
99,Kendall HintonDEN,1.1,13.0,0.1,0.2,0.9,0.0,0.0,1.9
100,Albert WilsonMIA,1.3,13.8,0.1,0.0,0.0,0.0,0.0,1.8
101,Ashton DulinIND,0.9,10.9,0.1,0.0,0.3,0.0,0.0,1.6
102,Mohamed Sanu Sr.SF,1.3,12.7,0.1,0.0,0.0,0.0,0.0,1.6
103,Tavon AustinJAC,1.1,11.8,0.1,0.0,0.0,0.0,0.0,1.6
104,Ben SkowronekLAR,0.9,11.3,0.1,0.0,0.0,0.0,0.0,1.6
105,Travis BenjaminSF,1.0,11.1,0.1,0.0,0.1,0.0,0.0,1.6
106,N'Keal HarryNE,1.0,10.9,0.1,0.1,0.3,0.0,0.0,1.6
107,Dezmon PatmonIND,1.0,10.8,0.1,0.0,0.0,0.0,0.0,1.5
108,Steven Sims Jr.PIT,0.8,9.0,0.1,0.0,0.0,0.0,0.0,1.5
109,Trent SherfieldSF,0.8,10.9,0.1,0.0,0.0,0.0,0.0,1.4
110,Breshad PerrimanTB,0.6,10.0,0.1,0.0,0.0,0.0,0.0,1.4
111,Dede WestbrookMIN,0.9,9.6,0.1,0.0,0.0,0.0,0.0,1.3
112,Jeff SmithNYJ,0.9,9.8,0.0,0.1,0.5,0.0,0.0,1.3
113,Isaiah McKenzieBUF,0.6,5.8,0.1,0.4,2.5,0.0,0.0,1.3
114,Isaiah FordMIA,0.9,10.0,0.0,0.0,0.0,0.0,0.0,1.2
115,Malik TurnerDAL,0.8,9.3,0.0,0.0,0.0,0.0,0.0,1.2
116,Jauan JenningsSF,0.7,8.4,0.0,0.0,0.0,0.0,0.0,1.1
117,Cam SimsWAS,0.6,8.1,0.0,0.1,0.2,0.0,0.0,1.1
118,Laquon TreadwellJAC,0.7,8.5,0.0,0.0,0.0,0.0,0.0,1.1
119,Noah BrownDAL,0.7,8.6,0.0,0.0,0.2,0.0,0.0,1.0
120,Frank DarbyATL,0.5,7.1,0.1,0.0,0.2,0.0,0.0,1.0
121,Cyril Grayson Jr.TB,0.6,7.1,0.1,0.0,0.1,0.0,0.0,1.0
122,Kevin WhiteNO,0.7,8.8,0.0,0.0,0.0,0.0,0.0,1.0
123,Penny HartSEA,0.6,6.6,0.0,0.2,0.8,0.0,0.0,1.0
124,Dax MilneWAS,0.7,7.9,0.0,0.0,0.0,0.0,0.0,0.9
125,Josh ReynoldsDET,0.6,6.3,0.0,0.0,0.3,0.0,0.0,0.8
126,Dez FitzpatrickTEN,0.6,6.4,0.0,0.0,0.2,0.0,0.0,0.8
127,Equanimeous St. BrownGB,0.5,5.9,0.0,0.0,0.4,0.0,0.0,0.7
128,Lil'Jordan HumphreyNO,0.3,4.7,0.0,0.0,0.0,0.0,0.0,0.7
129,Ihmir Smith-MarsetteMIN,0.3,4.3,0.0,0.0,0.3,0.0,0.0,0.6
130,Amari RodgersGB,0.3,4.6,0.0,0.1,0.4,0.0,0.0,0.6
131,Dillon StonerLV,0.3,4.4,0.0,0.0,0.2,0.0,0.0,0.6
132,Andy IsabellaARI,0.2,4.4,0.0,0.0,0.1,0.0,0.0,0.5
133,Greg WardPHI,0.5,4.7,0.0,0.0,0.1,0.0,0.0,0.5
134,J.J. KoskiLAR,0.3,4.1,0.0,0.0,0.2,0.0,0.0,0.5
135,Mike StrachanIND,0.2,3.5,0.0,0.0,0.1,0.0,0.0,0.5
136,Christian BlakeATL,0.3,3.4,0.0,0.0,0.0,0.0,0.0,0.5
137,J.J. Arcega-WhitesidePHI,0.2,3.3,0.0,0.0,0.1,0.0,0.0,0.5
138,Dan ChisenaMIN,0.2,3.7,0.0,0.0,0.1,0.0,0.0,0.4
139,Tyrie ClevelandDEN,0.3,3.6,0.0,0.0,0.1,0.0,0.0,0.4
140,Andre RobertsLAC,0.1,2.5,0.0,0.3,0.8,0.0,0.0,0.4
141,Matthew SlaterNE,0.1,2.9,0.0,0.0,0.1,0.0,0.0,0.4
142,Miles BoykinBAL,0.1,2.9,0.0,0.0,0.0,0.0,0.0,0.3
143,Kristian WilkersonNE,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0.3
144,Tylan WallaceBAL,0.1,2.5,0.0,0.0,0.1,0.0,0.0,0.3
145,John HightowerPHI,0.1,2.0,0.0,0.0,0.0,0.0,0.0,0.2
146,Maurice FfrenchLAC,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.2
147,Jake KumerowBUF,0.1,2.0,0.0,0.0,0.0,0.0,0.0,0.2
148,Alex EricksonCAR,0.1,1.5,0.0,0.0,0.1,0.0,0.0,0.2
149,Malik TaylorGB,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.1
150,Marcus KempKC,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.1
