rank,player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
45.0,Brandin Cooks,4.0,8.0,49.0,12.3,30.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,5.3,5.3,92.7,NO,WR,1,2015
46.0,Jeremy Maclin,5.0,9.0,52.0,10.4,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2,5.2,0.0,KC,WR,1,2015
47.0,Vincent Jackson,4.0,11.0,51.0,12.8,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.1,5.1,0.0,TB,WR,1,2015
48.0,Dez Bryant,5.0,7.0,48.0,9.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,2.6,DAL,WR,1,2015
49.0,Amari Cooper,5.0,9.0,47.0,9.4,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.7,4.7,97.7,OAK,WR,1,2015
51.0,Allen Hurns,5.0,7.0,60.0,12.0,24.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,JAC,WR,1,2015
52.0,Calvin Johnson,2.0,4.0,39.0,19.5,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,3.9,0.1,DET,WR,1,2015
53.0,Kenny Britt,2.0,3.0,37.0,18.5,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,3.7,0.0,STL,WR,1,2015
54.0,Michael Crabtree,5.0,8.0,37.0,7.4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,3.7,0.0,OAK,WR,1,2015
55.0,Anquan Boldin,4.0,5.0,36.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,3.6,0.1,SF,WR,1,2015
56.0,Andre Roberts,3.0,4.0,36.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,3.6,0.1,WAS,WR,1,2015
57.0,Doug Baldwin,7.0,9.0,35.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,3.5,0.0,SEA,WR,1,2015
59.0,Tyler Lockett,4.0,4.0,34.0,8.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,3.4,97.5,SEA,WR,1,2015
60.0,Marques Colston,3.0,7.0,29.0,9.7,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,2.9,0.0,NO,WR,1,2015
61.0,Cole Beasley,4.0,6.0,49.0,12.3,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.9,2.9,63.2,DAL,WR,1,2015
62.0,Greg Jennings,3.0,3.0,29.0,9.7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,2.9,0.0,MIA,WR,1,2015
63.0,Malcom Floyd,1.0,2.0,29.0,29.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,2.9,0.0,SD,WR,1,2015
64.0,Charles Johnson,2.0,3.0,27.0,13.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,2.7,0.0,MIN,WR,1,2015
65.0,Jarius Wright,1.0,4.0,27.0,27.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,2.7,0.0,MIN,WR,1,2015
67.0,Robert Woods,2.0,2.0,27.0,13.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,2.7,29.9,BUF,WR,1,2015
68.0,Preston Parker,2.0,6.0,23.0,11.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,2.6,0.0,NYG,WR,1,2015
70.0,Albert Wilson,3.0,3.0,25.0,8.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2.5,0.8,KC,WR,1,2015
71.0,Jordan Norwood,2.0,5.0,25.0,12.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2.5,0.0,DEN,WR,1,2015
72.0,Marlon Brown,2.0,2.0,25.0,12.5,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2.5,0.0,BAL,WR,1,2015
73.0,Riley Cooper,3.0,4.0,25.0,8.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2.5,0.0,PHI,WR,1,2015
74.0,Andre Johnson,4.0,10.0,24.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,0.0,IND,WR,1,2015
75.0,Danny Amendola,2.0,3.0,24.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,0.1,NE,WR,1,2015
76.0,Golden Tate,4.0,8.0,24.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,0.1,DET,WR,1,2015
77.0,Andrew Hawkins,3.0,6.0,24.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,0.0,CLE,WR,1,2015
78.0,Rueben Randle,3.0,5.0,23.0,7.7,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.0,NYG,WR,1,2015
79.0,Keith Mumphery,2.0,3.0,23.0,11.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.0,HOU,WR,1,2015
80.0,Lance Moore,1.0,2.0,22.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,2.2,0.0,DET,WR,1,2015
81.0,Miles Austin,2.0,3.0,22.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,2.2,0.0,PHI,WR,1,2015
82.0,Taylor Gabriel,2.0,4.0,20.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.1,CLE,WR,1,2015
83.0,Brian Hartline,2.0,5.0,20.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,CLE,WR,1,2015
85.0,Josh Huff,2.0,3.0,19.0,9.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,0.0,PHI,WR,1,2015
86.0,Michael Floyd,1.0,1.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,0.0,ARI,WR,1,2015
87.0,Bryan Walters,2.0,2.0,17.0,8.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,0.0,JAC,WR,1,2015
88.0,Leonard Hankerson,2.0,4.0,16.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,0.0,3TM,WR,1,2015
89.0,Ryan Grant,1.0,2.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0,WAS,WR,1,2015
90.0,Adam Humphries,2.0,4.0,14.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.4,0.8,TB,WR,1,2015
91.0,Corey Brown,2.0,3.0,13.0,6.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,0.2,CAR,WR,1,2015
92.0,Steve Smith,2.0,7.0,13.0,6.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,0.0,BAL,WR,1,2015
93.0,Seth Roberts,3.0,6.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.2,0.0,OAK,WR,1,2015
94.0,Kenny Stills,1.0,3.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.2,0.1,MIA,WR,1,2015
95.0,Torrey Smith,1.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,0.0,SF,WR,1,2015
96.0,Justin Hunter,1.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,0.0,TEN,WR,1,2015
98.0,Devin Funchess,1.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,0.0,CAR,WR,1,2015
99.0,Aaron Dobson,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,0.0,NE,WR,1,2015
100.0,Jaron Brown,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0,ARI,WR,1,2015
101.0,Rod Streater,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.1,OAK,WR,1,2015
102.0,Michael Campanaro,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0,BAL,WR,1,2015
103.0,Chris Matthews,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0,CIN,WR,1,2015
104.0,Eddie Royal,1.0,5.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0,CHI,WR,1,2015
105.0,Russell Shepard,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,0.0,TB,WR,1,2015
106.0,Bruce Ellington,2.0,2.0,5.0,2.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,SF,WR,1,2015
107.0,Nick Williams,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,ATL,WR,1,2015
108.0,Nelson Agholor,1.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,13.6,PHI,WR,1,2015
109.0,Jamison Crowder,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.2,0.2,23.6,WAS,WR,1,2015
110.0,Andre Caldwell,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.0,DEN,WR,1,2015
111.0,Cordarrelle Patterson,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,95.1,MIN,WR,1,2015
348.0,Josh Bellamy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CHI,WR,1,2015
349.0,Marcus Thigpen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CIN,WR,1,2015
350.0,Griff Whalen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,IND,WR,1,2015
351.0,Chris Hogan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BUF,WR,1,2015
355.0,Quinton Patton,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,SF,WR,1,2015
356.0,Corey Fuller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DET,WR,1,2015
359.0,Chris Givens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CIN,WR,1,2015
361.0,Andre Holmes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OAK,WR,1,2015
363.0,Sammy Watkins,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,BUF,WR,1,2015
364.0,De'Anthony Thomas,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,KC,WR,1,2015
368.0,Jeff Janis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,GB,WR,1,2015
369.0,Quincy Enunwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NYJ,WR,1,2015
370.0,Cody Latimer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DEN,WR,1,2015
371.0,Devin Street,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DAL,WR,1,2015
374.0,Jason Avant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,KC,WR,1,2015
379.0,Louis Murphy,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TB,WR,1,2015
383.0,Brandon Tate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CIN,WR,1,2015
386.0,Eric Weems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ATL,WR,1,2015
387.0,DeSean Jackson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4,WAS,WR,1,2015
388.0,Seyi Ajirotutu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PHI,WR,1,2015
389.0,Marlon Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CLE,WR,1,2015
390.0,Marc Mariani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CHI,WR,1,2015
395.0,Ricardo Lockette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,SEA,WR,1,2015
396.0,Jeremy Kerley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NYJ,WR,1,2015
401.0,Marcus Easley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BUF,WR,1,2015
454.0,DeVante Parker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.3,MIA,WR,1,2015
457.0,Dorial Green-Beckham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,TEN,WR,1,2015
459.0,Ty Montgomery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,GB,WR,1,2015
463.0,Adam Thielen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.7,MIN,WR,1,2015
477.0,Chris Harper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NE,WR,1,2015
479.0,Geremy Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NYG,WR,1,2015
480.0,Lucky Whitehead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DAL,WR,1,2015
481.0,Chris Conley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,KC,WR,1,2015
482.0,Tyler Murphy,1.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PIT,WR,1,2015
483.0,Bradley Marquez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STL,WR,1,2015
484.0,Tyrell Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8,SD,WR,1,2015
485.0,Kamar Aiken,1.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1,-0.1,0.0,BAL,WR,1,2015
1.0,Larry Fitzgerald,8.0,9.0,112.0,14.0,28.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,29.2,29.2,0.3,ARI,WR,2,2015
2.0,Antonio Brown,9.0,11.0,195.0,21.7,59.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,27.5,27.5,84.1,PIT,WR,2,2015
4.0,Travis Benjamin,3.0,4.0,115.0,38.3,60.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,23.5,23.5,0.0,CLE,WR,2,2015
5.0,Julian Edelman,11.0,19.0,97.0,8.8,22.0,1.0,2.0,1.0,12.0,0.0,0.0,1.0,22.9,22.9,13.1,NE,WR,2,2015
6.0,Emmanuel Sanders,8.0,14.0,87.0,10.9,19.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,20.7,20.7,46.6,DEN,WR,2,2015
8.0,Torrey Smith,6.0,7.0,120.0,20.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,20.0,0.0,SF,WR,2,2015
9.0,Donte Moncrief,7.0,8.0,122.0,17.4,30.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,18.2,18.2,0.0,IND,WR,2,2015
10.0,Michael Crabtree,9.0,16.0,111.0,12.3,37.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,17.1,17.1,0.0,OAK,WR,2,2015
11.0,Amari Cooper,7.0,11.0,109.0,15.6,68.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.9,16.9,97.7,OAK,WR,2,2015
12.0,Brandon Marshall,7.0,10.0,101.0,14.4,42.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.1,16.1,2.6,NYJ,WR,2,2015
13.0,Eric Decker,8.0,11.0,97.0,12.1,20.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.7,15.7,0.6,NYJ,WR,2,2015
14.0,Doug Baldwin,7.0,8.0,92.0,13.1,32.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.2,15.2,0.0,SEA,WR,2,2015
15.0,Steve Smith,10.0,16.0,150.0,15.0,37.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,0.0,BAL,WR,2,2015
16.0,Terrance Williams,4.0,7.0,84.0,21.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.4,14.4,0.0,DAL,WR,2,2015
17.0,Calvin Johnson,10.0,17.0,83.0,8.3,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.3,14.3,0.1,DET,WR,2,2015
18.0,Jordan Matthews,6.0,9.0,80.0,13.3,32.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,0.0,PHI,WR,2,2015
19.0,Darrius Heyward-Bey,4.0,5.0,77.0,19.3,41.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,13.7,13.7,0.0,PIT,WR,2,2015
20.0,Leonard Hankerson,6.0,11.0,77.0,12.8,20.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,13.7,13.7,0.0,3TM,WR,2,2015
21.0,Julio Jones,13.0,15.0,135.0,10.4,37.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.5,13.5,60.7,ATL,WR,2,2015
22.0,Robert Woods,3.0,3.0,60.0,20.0,32.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,29.9,BUF,WR,2,2015
23.0,Sammy Watkins,6.0,8.0,60.0,10.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,7.0,BUF,WR,2,2015
24.0,Anquan Boldin,6.0,10.0,60.0,10.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,0.1,SF,WR,2,2015
25.0,Corey Brown,3.0,4.0,57.0,19.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.7,11.7,0.2,CAR,WR,2,2015
