rank,player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
16.0,Garrett Graham,1.0,5.0,7.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.7,6.7,0.0,TE,2,2015,HOU
17.0,Jordan Cameron,3.0,4.0,62.0,20.7,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.2,6.2,0.1,TE,2,2015,MIA
18.0,Vernon Davis,5.0,7.0,62.0,12.4,43.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.2,6.2,1.6,TE,2,2015,SF
19.0,Travis Kelce,4.0,5.0,58.0,14.5,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.8,5.8,100.0,TE,2,2015,KC
20.0,Jason Witten,7.0,8.0,56.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.6,5.6,0.1,TE,2,2015,DAL
21.0,James O'Shaughnessy,2.0,2.0,54.0,27.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4,5.4,1.7,TE,2,2015,KC
22.0,Martellus Bennett,4.0,6.0,48.0,12.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,23.0,TE,2,2015,CHI
23.0,Ladarius Green,5.0,6.0,47.0,9.4,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.7,4.7,0.0,TE,2,2015,LAC
24.0,Jared Cook,5.0,7.0,47.0,9.4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.7,4.7,50.2,TE,2,2015,LAR
25.0,Chase Coffman,4.0,6.0,42.0,10.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2,4.2,0.0,TE,2,2015,TEN
26.0,Luke Willson,2.0,4.0,36.0,18.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,3.6,0.0,TE,2,2015,SEA
27.0,Austin Seferian-Jenkins,2.0,3.0,29.0,14.5,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,2.9,0.0,TE,2,2015,TB
28.0,Scott Chandler,3.0,5.0,23.0,7.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.0,TE,2,2015,NE
29.0,C.J. Fiedorowicz,1.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,0.0,TE,2,2015,HOU
30.0,Owen Daniels,3.0,5.0,19.0,6.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,0.0,TE,2,2015,DEN
31.0,Zach Ertz,3.0,7.0,17.0,5.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,85.8,TE,2,2015,PHI
32.0,Gary Barnidge,1.0,1.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,0.1,TE,2,2015,CLE
33.0,Mychal Rivera,3.0,5.0,15.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.2,TE,2,2015,LV
34.0,Lance Kendricks,1.0,2.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0,TE,2,2015,LAR
35.0,Michael Williams,1.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0,TE,2,2015,NE
36.0,Zach Miller,2.0,2.0,14.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.4,0.0,TE,2,2015,CHI
37.0,Craig Stevens,1.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,0.0,TE,2,2015,TEN
39.0,Jimmy Graham,1.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,0.8,TE,2,2015,SEA
40.0,Blake Bell,1.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,0.2,TE,2,2015,SF
41.0,Garrett Celek,2.0,2.0,10.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,TE,2,2015,SF
42.0,Maxx Williams,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.4,TE,2,2015,BAL
43.0,Lee Smith,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,0.0,TE,2,2015,LV
44.0,Jermaine Gresham,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,TE,2,2015,ARI
45.0,Clive Walford,1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.0,TE,2,2015,LV
46.0,Josh Hill,1.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,TE,2,2015,NO
47.0,Matthew Mulligan,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,TE,2,2015,BUF
281.0,Geoff Swaim,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,TE,2,2015,DAL
285.0,Jerome Cunningham,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,2,2015,NYG
294.0,Gavin Escobar,2.0,3.0,16.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.4,-0.4,0.0,TE,2,2015,DAL
1.0,Greg Olsen,8.0,11.0,134.0,16.8,52.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,25.4,25.4,7.0,TE,3,2015,CAR
2.0,Gary Barnidge,6.0,10.0,105.0,17.5,40.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,16.5,16.5,0.1,TE,3,2015,CLE
3.0,Jimmy Graham,7.0,8.0,83.0,11.9,30.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,14.3,14.3,0.8,TE,3,2015,SEA
4.0,Charles Clay,5.0,7.0,82.0,16.4,25.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,14.2,14.2,0.0,TE,3,2015,BUF
5.0,Clay Harbor,3.0,5.0,43.0,14.3,26.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.3,10.3,0.0,TE,3,2015,JAC
6.0,Rob Gronkowski,4.0,7.0,101.0,25.3,43.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.1,10.1,97.7,TE,3,2015,NE
7.0,Travis Kelce,6.0,10.0,80.0,13.3,38.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,100.0,TE,3,2015,KC
8.0,Jordan Reed,6.0,9.0,96.0,16.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.6,9.6,19.0,TE,3,2015,WAS
9.0,Owen Daniels,5.0,9.0,28.0,5.6,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.8,8.8,0.0,TE,3,2015,DEN
10.0,Delanie Walker,7.0,10.0,68.0,9.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,0.1,TE,3,2015,TEN
11.0,Jason Witten,6.0,8.0,65.0,10.8,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,6.5,0.1,TE,3,2015,DAL
12.0,Eric Ebron,4.0,5.0,61.0,15.3,29.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.1,6.1,3.0,TE,3,2015,DET
13.0,Coby Fleener,4.0,6.0,51.0,12.8,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.1,5.1,0.0,TE,3,2015,IND
14.0,Maxx Williams,3.0,7.0,44.0,14.7,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4,4.4,0.4,TE,3,2015,BAL
15.0,Crockett Gillmore,3.0,3.0,40.0,13.3,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,TE,3,2015,BAL
16.0,John Phillips,4.0,4.0,35.0,8.8,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,3.5,0.0,TE,3,2015,LAC
17.0,Jermaine Gresham,2.0,3.0,34.0,17.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,3.4,0.0,TE,3,2015,ARI
18.0,Jack Doyle,3.0,3.0,32.0,10.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,3.2,2.2,TE,3,2015,IND
19.0,Larry Donnell,3.0,6.0,32.0,10.7,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,3.2,0.0,TE,3,2015,NYG
20.0,Zach Ertz,2.0,2.0,30.0,15.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,85.8,TE,3,2015,PHI
21.0,Craig Stevens,2.0,2.0,29.0,14.5,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,2.9,0.0,TE,3,2015,TEN
22.0,Garrett Celek,3.0,3.0,29.0,9.7,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,2.9,0.0,TE,3,2015,SF
23.0,Daniel Fells,3.0,3.0,27.0,9.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,2.7,0.0,TE,3,2015,NYG
24.0,Anthony Fasano,1.0,2.0,26.0,26.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,2.6,0.1,TE,3,2015,TEN
25.0,Levine Toilolo,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,2.6,0.0,TE,3,2015,ATL
26.0,Virgil Green,1.0,1.0,26.0,26.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,2.6,0.0,TE,3,2015,DEN
27.0,Scott Chandler,2.0,2.0,25.0,12.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2.5,0.0,TE,3,2015,NE
29.0,Zach Miller,1.0,1.0,21.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,2.1,0.0,TE,3,2015,CHI
30.0,Ed Dickson,2.0,3.0,19.0,9.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,0.0,TE,3,2015,CAR
31.0,Nick Boyle,2.0,2.0,19.0,9.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,0.1,TE,3,2015,BAL
32.0,Brandon Myers,3.0,4.0,18.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,0.0,TE,3,2015,TB
33.0,Heath Miller,2.0,3.0,17.0,8.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,0.0,TE,3,2015,PIT
34.0,Jordan Cameron,3.0,8.0,16.0,5.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,0.1,TE,3,2015,MIA
35.0,Martellus Bennett,4.0,5.0,15.0,3.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,23.0,TE,3,2015,CHI
36.0,Richard Rodgers,2.0,4.0,15.0,7.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0,TE,3,2015,GB
37.0,Andrew Quarless,2.0,2.0,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.4,0.0,TE,3,2015,GB
38.0,Kyle Rudolph,2.0,5.0,14.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.4,0.3,TE,3,2015,MIN
39.0,Darren Fells,1.0,2.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,0.0,TE,3,2015,ARI
40.0,Jake Stoneburner,1.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,0.0,TE,3,2015,MIA
41.0,Lance Kendricks,2.0,5.0,12.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.2,0.0,TE,3,2015,LAR
42.0,Jeff Cumberland,2.0,4.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,TE,3,2015,NYJ
43.0,Josh Hill,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,TE,3,2015,NO
44.0,Garrett Graham,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,0.0,TE,3,2015,HOU
45.0,Jacob Tamme,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0,TE,3,2015,ATL
46.0,Lee Smith,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0,TE,3,2015,LV
47.0,Jared Cook,1.0,3.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,50.2,TE,3,2015,LAR
48.0,David Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.2,0.2,0.0,TE,3,2015,LAC
284.0,Blake Bell,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,TE,3,2015,SF
1.0,Martellus Bennett,11.0,13.0,83.0,7.5,24.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.3,14.3,23.0,TE,4,2015,CHI
2.0,Coby Fleener,9.0,12.0,83.0,9.2,28.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.3,14.3,0.0,TE,4,2015,IND
3.0,Gary Barnidge,6.0,6.0,75.0,12.5,27.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,13.5,13.5,0.1,TE,4,2015,CLE
4.0,Ladarius Green,4.0,6.0,53.0,13.3,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.3,11.3,0.0,TE,4,2015,LAC
5.0,Charles Clay,9.0,13.0,111.0,12.3,27.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,11.1,11.1,0.0,TE,4,2015,BUF
6.0,Richard Rodgers,5.0,6.0,45.0,9.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.5,10.5,0.0,TE,4,2015,GB
7.0,Jake Stoneburner,2.0,2.0,16.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.6,7.6,0.0,TE,4,2015,MIA
8.0,Josh Hill,2.0,2.0,11.0,5.5,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.1,7.1,0.0,TE,4,2015,NO
9.0,Brent Celek,1.0,2.0,10.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,TE,4,2015,PHI
10.0,Owen Daniels,2.0,5.0,9.0,4.5,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.9,6.9,0.0,TE,4,2015,DEN
11.0,Tyler Eifert,3.0,4.0,69.0,23.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.9,6.9,0.0,TE,4,2015,CIN
12.0,C.J. Fiedorowicz,3.0,3.0,28.0,9.3,19.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.8,6.8,0.0,TE,4,2015,HOU
13.0,John Phillips,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.1,6.1,0.0,TE,4,2015,LAC
14.0,Jason Witten,4.0,6.0,57.0,14.3,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.7,5.7,0.1,TE,4,2015,DAL
15.0,Marcedes Lewis,5.0,8.0,40.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.2,TE,4,2015,JAC
16.0,Larry Donnell,5.0,7.0,38.0,7.6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,0.0,TE,4,2015,NYG
17.0,Clay Harbor,4.0,6.0,31.0,7.8,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,3.1,0.0,TE,4,2015,JAC
19.0,Travis Kelce,5.0,7.0,49.0,9.8,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.9,2.9,100.0,TE,4,2015,KC
20.0,Jimmy Graham,4.0,5.0,29.0,7.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,2.9,0.8,TE,4,2015,SEA
21.0,Greg Olsen,2.0,6.0,28.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,2.8,7.0,TE,4,2015,CAR
