Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Travis Kelce(KC),7,9,99,14.1,21,1,2,0,0,0,0,1,21.9,21.9,100.0%
2,O.J. Howard(TB),4,6,53,13.3,31,1,2,0,0,0,0,1,17.3,17.3,1.2%
3,George Kittle(SF),4,4,108,27.0,71,1,1,0,0,0,0,1,16.8,16.8,99.7%
4,Jeff Heuerman(FA),10,11,83,8.3,14,0,1,0,0,0,0,1,14.3,14.3,0.0%
5,Greg Olsen(FA),6,6,76,12.7,23,2,1,0,0,0,0,1,13.6,13.6,7.0%
6,Benjamin Watson(FA),3,4,62,20.7,32,1,1,0,0,0,0,1,12.2,12.2,2.8%
7,Jimmy Graham(CHI),4,6,55,13.8,19,0,1,0,0,0,0,1,11.5,11.5,0.8%
8,Nick Vannett(NO),6,8,52,8.7,11,0,1,0,0,0,0,1,11.2,11.2,0.1%
9,Jonnu Smith(NE),2,2,33,16.5,26,1,1,0,0,0,0,1,9.3,9.3,22.7%
10,Trey Burton(FA),2,3,28,14.0,26,1,1,0,0,0,0,1,8.8,8.8,0.0%
11,Gerald Everett(FA),3,5,48,16.0,20,1,0,0,0,0,0,1,6.8,6.8,35.7%
12,Jordan Thomas(DET),1,1,7,7.0,7,0,1,0,0,0,0,1,6.7,6.7,0.0%
13,Chris Herndon IV(MIN),4,4,62,15.5,28,2,0,0,0,0,0,1,6.2,6.2,0.2%
14,Vernon Davis(FA),5,7,62,12.4,20,1,0,0,0,0,0,1,6.2,6.2,1.6%
15,Jesse James(CHI),2,3,53,26.5,51,1,0,0,0,0,0,1,5.3,5.3,0.0%
16,David Njoku(CLE),4,5,53,13.3,19,0,0,0,0,0,0,1,5.3,5.3,12.9%
17,Mark Andrews(BAL),3,6,50,16.7,21,2,0,0,0,0,0,1,5.0,5.0,99.9%
18,Matt LaCosse(FA),1,1,44,44.0,44,1,0,0,0,0,0,1,4.4,4.4,0.0%
19,Austin Hooper(CLE),3,3,41,13.7,23,2,0,0,0,0,0,1,4.1,4.1,28.8%
20,Tyler Higbee(LAR),2,4,40,20.0,33,1,0,0,0,0,0,1,4.0,4.0,77.4%
21,Logan Thomas(WAS),7,8,40,5.7,9,0,0,0,0,0,0,1,4.0,4.0,27.1%
22,Jordan Reed(FA),4,6,34,8.5,12,0,0,0,0,0,0,1,3.4,3.4,19.0%
23,Kyle Rudolph(FA),2,2,28,14.0,24,1,0,0,0,0,0,1,2.8,2.8,0.3%
24,Virgil Green(FA),2,3,28,14.0,22,1,0,0,0,0,0,1,2.8,2.8,0.0%
25,Vance McDonald(FA),3,6,25,8.3,13,0,0,0,0,0,0,1,2.5,2.5,0.0%
26,Hayden Hurst(ATL),1,2,21,21.0,21,1,0,0,0,0,0,1,2.1,2.1,0.9%
27,Dwayne Allen(FA),1,1,21,21.0,21,1,0,0,0,0,0,1,2.1,2.1,0.0%
28,Jared Cook(LAC),2,2,20,10.0,11,0,0,0,0,0,0,1,2.0,2.0,50.2%
29,Luke Willson(FA),2,2,17,8.5,12,0,0,0,0,0,0,1,1.7,1.7,0.0%
30,Jason Croom(PHI),3,5,36,12.0,26,1,0,0,0,0,1,1,1.6,1.6,0.0%
31,Blake Jarwin(DAL),2,2,15,7.5,10,0,0,0,0,0,0,1,1.5,1.5,2.7%
32,Cameron Brate(TB),3,3,15,5.0,9,0,0,0,0,0,0,1,1.5,1.5,2.8%
33,Ryan Griffin(NYJ),1,2,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.6%
34,Michael Roberts(FA),1,4,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.0%
35,Josh Hill(FA),2,4,10,5.0,6,0,0,0,0,0,0,1,1.0,1.0,0.0%
36,Ross Dwelley(SF),1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.1%
37,Derek Carrier(LV),1,2,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%
38,Eric Tomlinson(BAL),1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
39,Jordan Leggett(FA),1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
40,Marcedes Lewis(GB),1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.2%
41,Luke Stocker(MIN),1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%
42,Josiah Deguara(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
43,Luke Farrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
44,Devin Asiasi(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
45,Adam Trautman(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%
46,Mitchell Wilcox(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
47,Harrison Bryant(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
48,Noah Gray(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
49,Juwan Johnson(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9%
50,Dalton Keene(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
51,Colby Parkinson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
52,Mitchell Fraboni(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
53,Matt Sokol(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
54,Matthew Orzech(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
55,Jared Pinkney(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
56,Ian Bunting(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
57,Parker Hesse(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
58,Chris Myarick(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
59,Thaddeus Moss(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
60,Cole Kmet(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3%
61,Brycen Hopkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
62,Hunter Bryant(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
63,Tyler Davis(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
64,Kyle Markway(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
65,Pat Freiermuth(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7%
66,Kyle Pitts(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4%
67,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
68,Brevin Jordan(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
69,Nick Bowers(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
70,Stephen Sullivan(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
71,Rashod Berry(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
72,Charlie Taumoepeau(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
73,Charlie Woerner(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
74,Noah Togiai(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
75,Ben Ellefson(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
76,Tyler Mabry(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
77,Sean McKeon(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
78,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
79,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
80,Scotty Washington(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
81,Farrod Green(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
82,Eli Wolf(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
83,Tommy Hudson(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
84,Rysen John(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
85,Nakia Griffin-Stewart(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
86,Ryan Becker(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
87,Stephen Carlson(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
88,Ryan Izzo(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,Dalton Schultz(DAL),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,89.9%
90,Ian Thomas(CAR),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
91,Jordan Akins(HOU),0,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%
92,David Wells(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
93,Ethan Wolf(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
94,Durham Smythe(MIA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
95,Noah Fant(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.3%
96,Mike Gesicki(MIA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,87.6%
97,Dylan Cantrell(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
98,Tyler Conklin(MIN),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,40.5%
99,Jordan Franks(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
100,Kevin Rader(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
101,Troy Fumagalli(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
102,Dallas Goedert(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8%
103,Pharaoh Brown(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
104,Dan Arnold(JAC),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,6.7%
105,Colin Thompson(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
106,Tanner Hudson(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
107,Kahale Warring(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
108,Josh Oliver(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
109,Drew Sample(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
110,Trevon Wesco(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
