,Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Jordan Howard(PHI),32,117,3.7,25,1,3,0,1,0,0,0,0,1,29.7,29.7,18.7%
1,2,David Johnson(HOU),18,84,4.7,14,0,1,9,12,91,10.1,1,0,1,29.5,29.5,35.4%
2,3,Thomas Rawls(FA),15,106,7.1,45,1,2,1,1,12,12.0,0,0,1,23.8,23.8,0.1%
3,4,Devonta Freeman(BAL),15,56,3.7,14,0,2,4,5,49,12.3,0,0,1,22.5,22.5,74.2%
4,5,Latavius Murray(BAL),20,82,4.1,22,1,2,3,5,23,7.7,0,0,1,22.5,22.5,22.2%
5,6,Melvin Gordon III(DEN),17,84,4.9,23,1,1,4,6,54,13.5,0,0,1,19.8,19.8,87.8%
6,7,LeSean McCoy(FA),17,130,7.6,54,1,0,7,7,61,8.7,0,0,1,19.1,19.1,2.0%
7,8,Terrance West(FA),10,50,5.0,15,0,1,3,3,18,6.0,1,0,1,18.8,18.8,0.0%
8,9,Spencer Ware(FA),14,29,2.1,8,0,1,3,4,23,7.7,1,0,1,17.2,17.2,0.0%
9,10,Mike Gillislee(FA),8,49,6.1,29,1,2,0,0,0,0,0,0,1,16.9,16.9,0.0%
10,11,Ezekiel Elliott(DAL),20,86,4.3,30,1,1,4,5,19,4.8,0,0,1,16.5,16.5,99.7%
11,12,Le'Veon Bell(FA),29,118,4.1,19,0,0,6,7,64,10.7,0,1,1,16.2,16.2,5.4%
12,13,LeGarrette Blount(FA),18,88,4.9,43,1,1,0,0,0,0,0,0,1,14.8,14.8,0.1%
13,14,Doug Martin(FA),17,45,2.6,15,0,1,1,1,23,23.0,0,0,1,12.8,12.8,0.0%
14,15,Jerick McKinnon(KC),9,41,4.6,9,0,0,5,6,14,2.8,1,0,1,11.5,11.5,0.8%
15,16,Rashad Jennings(FA),6,19,3.2,6,0,0,6,6,34,5.7,1,0,1,11.3,11.3,0.0%
16,17,Darren Sproles(FA),7,14,2.0,5,0,1,6,6,35,5.8,0,0,1,10.9,10.9,0.1%
17,18,Jeremy Hill(FA),23,33,1.4,7,0,1,2,3,12,6.0,0,0,1,10.5,10.5,0.0%
18,19,Carlos Hyde(JAC),20,92,4.6,12,0,0,1,2,6,6.0,0,0,1,9.8,9.8,6.9%
19,20,Devontae Booker(NYG),18,35,1.9,6,0,1,1,1,2,2.0,0,0,1,9.7,9.7,23.3%
20,21,Jay Ajayi(FA),12,61,5.1,19,0,0,6,7,26,4.3,0,0,1,8.7,8.7,7.0%
21,22,T.J. Yeldon(FA),14,55,3.9,8,0,0,3,7,27,9.0,0,0,1,8.2,8.2,0.0%
22,23,Matt Forte(FA),9,25,2.8,7,0,0,3,4,54,18.0,0,0,1,7.9,7.9,19.1%
23,24,Frank Gore(FA),20,79,4.0,19,0,0,0,1,0,0,0,0,1,7.9,7.9,12.2%
24,25,Aaron Ripkowski(FA),3,14,4.7,10,0,1,1,1,4,4.0,0,0,1,7.8,7.8,0.0%
25,26,Kenneth Dixon(FA),6,56,9.3,17,0,0,4,4,21,5.3,0,0,1,7.7,7.7,0.1%
26,27,Theo Riddick(FA),4,2,0.5,6,0,0,5,6,15,3.0,1,0,1,7.7,7.7,0.0%
27,28,Robert Turbin(FA),6,16,2.7,7,0,1,0,0,0,0,0,0,1,7.6,7.6,0.0%
28,29,John Kuhn(FA),2,4,2.0,3,0,1,1,1,11,11.0,0,0,1,7.5,7.5,0.0%
29,30,Denard Robinson(FA),17,53,3.1,5,0,0,1,1,11,11.0,0,0,1,6.4,6.4,0.2%
30,31,Robert Kelley(FA),14,63,4.5,19,0,0,0,1,0,0,0,0,1,6.3,6.3,0.0%
31,32,Jonathan Grimes(FA),5,43,8.6,14,0,0,1,1,15,15.0,0,0,1,5.8,5.8,0.0%
32,33,Jalen Richard(LV),9,53,5.9,21,1,0,0,0,0,0,0,0,1,5.3,5.3,0.7%
33,34,Mark Ingram II(NO),7,37,5.3,22,1,0,5,5,16,3.2,0,0,1,5.3,5.3,39.1%
34,35,Travaris Cadet(FA),0,0,0,0,0,0,5,6,53,10.6,0,0,1,5.3,5.3,0.0%
35,36,Jacquizz Rodgers(FA),7,29,4.1,14,0,0,1,1,21,21.0,0,0,1,5.0,5.0,0.0%
36,37,Kapri Bibbs(FA),5,49,9.8,24,1,0,0,0,0,0,0,0,1,4.9,4.9,0.1%
37,38,Tevin Coleman(NYJ),12,49,4.1,9,0,0,0,2,0,0,0,0,1,4.9,4.9,18.5%
38,39,Todd Gurley II(FA),11,38,3.5,9,0,0,2,3,9,4.5,0,0,1,4.7,4.7,0.4%
39,40,Rex Burkhead(HOU),8,38,4.8,16,0,0,4,5,28,7.0,0,1,1,4.6,4.6,31.5%
40,41,Chris Thompson(FA),2,24,12.0,16,0,0,1,2,21,21.0,0,0,1,4.5,4.5,0.0%
41,42,Alfred Blue(FA),5,38,7.6,25,1,0,2,2,3,1.5,0,0,1,4.1,4.1,0.0%
42,43,Dwayne Washington(NO),7,21,3.0,5,0,0,2,2,19,9.5,0,0,1,4.0,4.0,0.1%
