rank,player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
50.0,Levine Toilolo,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,0.0,TE,1,2018,DET
51.0,Travis Kelce,1.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,100.0,TE,1,2018,KC
52.0,Hakeem Valles,1.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,TE,1,2018,DET
53.0,Ian Thomas,2.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.1,TE,1,2018,CAR
54.0,C.J. Uzomah,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,20.8,TE,1,2018,CIN
55.0,Dallas Goedert,1.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,89.8,TE,1,2018,PHI
107.0,Tyler Conklin,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.5,TE,1,2018,MIN
118.0,Jordan Thomas,1.0,2.0,27.0,27.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2018,HOU
1.0,Travis Kelce,7.0,10.0,109.0,15.6,31.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,22.9,22.9,100.0,TE,2,2018,KC
2.0,Jesse James,5.0,5.0,138.0,27.6,46.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,19.8,19.8,0.0,TE,2,2018,PIT
3.0,O.J. Howard,3.0,4.0,96.0,32.0,75.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,15.6,15.6,1.2,TE,2,2018,TB
4.0,Evan Engram,7.0,7.0,67.0,9.6,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.7,12.7,28.5,TE,2,2018,NYG
5.0,Austin Hooper,5.0,5.0,59.0,11.8,30.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.9,11.9,28.8,TE,2,2018,ATL
6.0,Will Dissly,3.0,5.0,42.0,14.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.2,10.2,0.2,TE,2,2018,SEA
7.0,Jimmy Graham,6.0,8.0,95.0,15.8,34.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,0.8,TE,2,2018,GB
8.0,Zach Ertz,11.0,13.0,94.0,8.5,34.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.4,9.4,85.8,TE,2,2018,PHI
9.0,Eric Ebron,3.0,4.0,26.0,8.7,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.6,8.6,3.0,TE,2,2018,IND
10.0,Austin Seferian-Jenkins,3.0,4.0,23.0,7.7,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.3,8.3,0.0,TE,2,2018,JAC
11.0,Trey Burton,4.0,4.0,20.0,5.0,9.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,8.2,8.2,0.0,TE,2,2018,CHI
12.0,Garrett Celek,2.0,2.0,22.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.2,8.2,0.0,TE,2,2018,SF
13.0,A.J. Derby,1.0,2.0,19.0,19.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.9,7.9,0.0,TE,2,2018,MIA
14.0,Mark Andrews,3.0,4.0,17.0,5.7,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.7,7.7,99.9,TE,2,2018,BAL
15.0,Michael Roberts,1.0,1.0,15.0,15.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,0.0,TE,2,2018,DET
16.0,Kyle Rudolph,7.0,8.0,72.0,10.3,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.2,7.2,0.3,TE,2,2018,MIN
17.0,Tyler Higbee,1.0,2.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,77.4,TE,2,2018,LAR
18.0,Joshua Perkins,4.0,6.0,57.0,14.3,30.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.7,5.7,0.0,TE,2,2018,PHI
19.0,Virgil Green,3.0,3.0,55.0,18.3,25.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,0.0,TE,2,2018,LAC
20.0,Jared Cook,4.0,4.0,49.0,12.3,20.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9,4.9,50.2,TE,2,2018,LV
21.0,Jake Butt,4.0,5.0,48.0,12.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,0.1,TE,2,2018,DEN
22.0,C.J. Uzomah,3.0,4.0,45.0,15.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,20.8,TE,2,2018,CIN
23.0,Maxx Williams,3.0,3.0,31.0,10.3,25.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0,3.8,3.8,0.4,TE,2,2018,BAL
25.0,Jordan Reed,6.0,8.0,55.0,9.2,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.5,3.5,19.0,TE,2,2018,WAS
27.0,Charles Clay,2.0,3.0,29.0,14.5,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,2.9,0.0,TE,2,2018,BUF
28.0,Vance McDonald,3.0,5.0,26.0,8.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,2.6,0.0,TE,2,2018,PIT
29.0,Nick Boyle,2.0,4.0,26.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,2.6,0.1,TE,2,2018,BAL
30.0,Eric Tomlinson,1.0,2.0,24.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,0.0,TE,2,2018,NYJ
31.0,Nick Vannett,3.0,5.0,23.0,7.7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.1,TE,2,2018,SEA
32.0,Tyler Eifert,2.0,4.0,23.0,11.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.0,TE,2,2018,CIN
33.0,Niles Paul,1.0,1.0,22.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,2.2,0.0,TE,2,2018,JAC
34.0,George Kittle,2.0,4.0,22.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,2.2,99.7,TE,2,2018,SF
35.0,Jordan Akins,2.0,2.0,21.0,10.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,2.1,0.3,TE,2,2018,HOU
36.0,Jack Doyle,2.0,5.0,20.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.2,TE,2,2018,IND
37.0,David Njoku,4.0,7.0,20.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,12.9,TE,2,2018,CLE
40.0,Ryan Griffin,1.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,0.6,TE,2,2018,HOU
41.0,Gerald Everett,1.0,1.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,35.7,TE,2,2018,LAR
42.0,James O'Shaughnessy,1.0,1.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,1.7,TE,2,2018,JAC
43.0,Ricky Seals-Jones,4.0,6.0,17.0,4.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,10.8,TE,2,2018,ARI
44.0,Rob Gronkowski,2.0,4.0,15.0,7.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,97.7,TE,2,2018,NE
45.0,Luke Stocker,2.0,2.0,15.0,7.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0,TE,2,2018,TEN
46.0,Darren Fells,2.0,2.0,15.0,7.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0,TE,2,2018,CLE
47.0,Luke Willson,1.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,0.0,TE,2,2018,DET
48.0,Tyler Kroft,2.0,2.0,11.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,0.2,TE,2,2018,CIN
49.0,Jeff Heuerman,2.0,3.0,10.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,TE,2,2018,DEN
50.0,Logan Paulsen,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,TE,2,2018,ATL
51.0,Ian Thomas,2.0,3.0,10.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1,TE,2,2018,CAR
52.0,Logan Thomas,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,27.1,TE,2,2018,BUF
53.0,Jason Croom,2.0,4.0,7.0,3.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,0.0,TE,2,2018,BUF
54.0,Vernon Davis,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,1.6,TE,2,2018,WAS
55.0,Josh Hill,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,TE,2,2018,NO
56.0,Derek Carrier,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,TE,2,2018,LV
57.0,Rhett Ellison,2.0,2.0,5.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,TE,2,2018,NYG
58.0,Lance Kendricks,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.0,TE,2,2018,GB
1.0,Vance McDonald,4.0,4.0,112.0,28.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,17.2,17.2,0.0,TE,3,2018,PIT
2.0,Dallas Goedert,7.0,7.0,73.0,10.4,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.3,13.3,89.8,TE,3,2018,PHI
3.0,Travis Kelce,8.0,10.0,114.0,14.3,25.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.4,11.4,100.0,TE,3,2018,KC
4.0,Kyle Rudolph,5.0,6.0,48.0,9.6,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.8,10.8,0.3,TE,3,2018,MIN
5.0,Rhett Ellison,3.0,3.0,39.0,13.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.9,9.9,0.0,TE,3,2018,NYG
6.0,George Kittle,5.0,7.0,79.0,15.8,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.9,9.9,99.7,TE,3,2018,SF
7.0,Ricky Seals-Jones,1.0,3.0,35.0,35.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,10.8,TE,3,2018,ARI
8.0,Cameron Brate,3.0,4.0,34.0,11.3,21.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.4,9.4,2.8,TE,3,2018,TB
9.0,Jason Croom,1.0,1.0,26.0,26.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.6,8.6,0.0,TE,3,2018,BUF
10.0,C.J. Uzomah,2.0,2.0,19.0,9.5,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.9,7.9,20.8,TE,3,2018,CIN
11.0,Tyler Eifert,6.0,8.0,74.0,12.3,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.4,7.4,0.0,TE,3,2018,CIN
12.0,Zach Ertz,5.0,10.0,73.0,14.6,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.3,7.3,85.8,TE,3,2018,PHI
13.0,Demetrius Harris,1.0,3.0,13.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.3,7.3,0.1,TE,3,2018,KC
14.0,O.J. Howard,6.0,8.0,72.0,12.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.2,7.2,1.2,TE,3,2018,TB
17.0,Jordan Reed,4.0,7.0,65.0,16.3,34.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,6.5,19.0,TE,3,2018,WAS
18.0,Mark Andrews,2.0,3.0,59.0,29.5,30.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.9,5.9,99.9,TE,3,2018,BAL
19.0,Trey Burton,4.0,5.0,55.0,13.8,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,0.0,TE,3,2018,CHI
20.0,Jordan Thomas,2.0,2.0,53.0,26.5,39.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,0.0,TE,3,2018,HOU
21.0,Rob Gronkowski,4.0,5.0,51.0,12.8,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.1,5.1,97.7,TE,3,2018,NE
22.0,Geoff Swaim,5.0,7.0,47.0,9.4,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.7,4.7,0.3,TE,3,2018,DAL
23.0,Antonio Gates,3.0,5.0,45.0,15.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,0.2,TE,3,2018,LAC
24.0,Jimmy Graham,5.0,7.0,45.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,0.8,TE,3,2018,GB
25.0,Ryan Griffin,2.0,4.0,44.0,22.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4,4.4,0.6,TE,3,2018,HOU
26.0,Austin Hooper,3.0,4.0,23.0,7.7,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,4.3,28.8,TE,3,2018,ATL
27.0,David Njoku,2.0,2.0,36.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,3.6,12.9,TE,3,2018,CLE
28.0,Tyler Higbee,2.0,2.0,35.0,17.5,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,3.5,77.4,TE,3,2018,LAR
29.0,Eric Ebron,5.0,11.0,33.0,6.6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,3.3,3.0,TE,3,2018,IND
30.0,Mike Gesicki,3.0,3.0,31.0,10.3,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,3.1,87.6,TE,3,2018,MIA
31.0,Jared Cook,5.0,6.0,31.0,6.2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,3.1,50.2,TE,3,2018,LV
32.0,Nick Vannett,4.0,5.0,27.0,6.8,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,2.7,0.1,TE,3,2018,SEA
33.0,Ian Thomas,3.0,5.0,20.0,6.7,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.1,TE,3,2018,CAR
34.0,Evan Engram,1.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,28.5,TE,3,2018,NYG
35.0,Charles Clay,2.0,3.0,18.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,0.0,TE,3,2018,BUF
36.0,Jordan Akins,1.0,1.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,0.3,TE,3,2018,HOU
37.0,Austin Seferian-Jenkins,3.0,5.0,18.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,0.0,TE,3,2018,JAC
38.0,Josh Hill,1.0,1.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,0.0,TE,3,2018,NO
39.0,Tyler Kroft,1.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,0.2,TE,3,2018,CIN
40.0,A.J. Derby,1.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,0.0,TE,3,2018,MIA
41.0,Eric Tomlinson,1.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.4,0.0,TE,3,2018,NYJ
42.0,Logan Paulsen,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,0.0,TE,3,2018,ATL
43.0,Luke Stocker,1.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,0.0,TE,3,2018,TEN
44.0,Joshua Perkins,1.0,4.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,TE,3,2018,PHI
45.0,Luke Willson,2.0,3.0,10.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,TE,3,2018,DET
46.0,Jonnu Smith,1.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,22.7,TE,3,2018,TEN
47.0,Jermaine Gresham,1.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,0.0,TE,3,2018,ARI
48.0,Jake Butt,2.0,4.0,8.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.1,TE,3,2018,DEN
49.0,Jeff Heuerman,2.0,4.0,7.0,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,0.0,TE,3,2018,DEN
50.0,Jesse James,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,0.0,TE,3,2018,PIT
51.0,Erik Swoope,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,0.0,TE,3,2018,IND
52.0,Garrett Celek,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,0.0,TE,3,2018,SF
53.0,Virgil Green,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,0.0,TE,3,2018,LAC
54.0,Maxx Williams,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.4,TE,3,2018,BAL
55.0,Will Dissly,1.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.2,TE,3,2018,SEA
56.0,Gerald Everett,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,35.7,TE,3,2018,LAR
