rank,player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
28.0,Dalvin Cook,16.0,40.0,2.5,15.0,0.0,0.0,6.0,7.0,55.0,9.2,0.0,1.0,1.0,7.5,7.5,100.0,RB,1,2018,MIN
29.0,Christian McCaffrey,10.0,50.0,5.0,15.0,0.0,0.0,6.0,9.0,45.0,7.5,0.0,1.0,1.0,7.5,7.5,47.2,RB,1,2018,CAR
30.0,Royce Freeman,15.0,71.0,4.7,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.1,7.1,5.2,RB,1,2018,DEN
31.0,Peyton Barber,19.0,69.0,3.6,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.9,6.9,1.2,RB,1,2018,TB
32.0,Rex Burkhead,18.0,64.0,3.6,12.0,0.0,0.0,1.0,3.0,5.0,5.0,0.0,0.0,1.0,6.9,6.9,31.5,RB,1,2018,NE
33.0,Kenyan Drake,14.0,48.0,3.4,16.0,0.0,0.0,3.0,4.0,18.0,6.0,0.0,0.0,1.0,6.6,6.6,29.4,RB,1,2018,MIA
34.0,Bilal Powell,12.0,60.0,5.0,14.0,0.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,1.0,6.5,6.5,0.0,RB,1,2018,NYJ
36.0,Frank Gore,9.0,61.0,6.8,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.1,6.1,12.2,RB,1,2018,MIA
37.0,Jordan Wilkins,14.0,40.0,2.9,12.0,0.0,0.0,3.0,3.0,21.0,7.0,0.0,0.0,1.0,6.1,6.1,0.0,RB,1,2018,IND
38.0,Chris Carson,7.0,51.0,7.3,24.0,1.0,0.0,3.0,5.0,28.0,9.3,0.0,1.0,1.0,5.9,5.9,31.7,RB,1,2018,SEA
39.0,Alex Collins,7.0,13.0,1.9,8.0,0.0,1.0,1.0,1.0,6.0,6.0,0.0,1.0,1.0,5.9,5.9,18.8,RB,1,2018,BAL
40.0,Kyle Juszczyk,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,56.0,56.0,0.0,0.0,1.0,5.6,5.6,1.0,RB,1,2018,SF
41.0,Leonard Fournette,9.0,41.0,4.6,12.0,0.0,0.0,3.0,3.0,14.0,4.7,0.0,0.0,1.0,5.5,5.5,74.8,RB,1,2018,JAC
42.0,Nyheim Hines,5.0,19.0,3.8,6.0,0.0,0.0,7.0,9.0,33.0,4.7,0.0,0.0,1.0,5.2,5.2,44.8,RB,1,2018,IND
43.0,Matt Breida,11.0,46.0,4.2,11.0,0.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,1.0,5.1,5.1,8.2,RB,1,2018,SF
44.0,Devonta Freeman,6.0,36.0,6.0,20.0,1.0,0.0,3.0,5.0,14.0,4.7,0.0,0.0,1.0,5.0,5.0,74.2,RB,1,2018,ATL
45.0,Kareem Hunt,16.0,49.0,3.1,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.9,4.9,82.1,RB,1,2018,KC
46.0,Chase Edmonds,4.0,24.0,6.0,9.0,0.0,0.0,4.0,4.0,24.0,6.0,0.0,0.0,1.0,4.8,4.8,85.1,RB,1,2018,ARI
47.0,Jamaal Williams,15.0,47.0,3.1,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.7,4.7,58.2,RB,1,2018,GB
48.0,Rashaad Penny,7.0,8.0,1.1,5.0,0.0,0.0,4.0,5.0,35.0,8.8,0.0,0.0,1.0,4.3,4.3,78.9,RB,1,2018,SEA
49.0,Latavius Murray,11.0,42.0,3.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2,4.2,22.2,RB,1,2018,MIN
50.0,Tarik Cohen,5.0,25.0,5.0,11.0,0.0,0.0,3.0,4.0,16.0,5.3,0.0,0.0,1.0,4.1,4.1,3.0,RB,1,2018,CHI
51.0,Spencer Ware,3.0,32.0,10.7,27.0,1.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,4.0,4.0,0.0,RB,1,2018,KC
52.0,Kerryon Johnson,5.0,17.0,3.4,9.0,0.0,0.0,3.0,3.0,20.0,6.7,0.0,0.0,1.0,3.7,3.7,0.1,RB,1,2018,DET
53.0,C.J. Anderson,7.0,35.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,3.5,1.0,RB,1,2018,CAR
54.0,Theo Riddick,4.0,20.0,5.0,6.0,0.0,0.0,5.0,7.0,15.0,3.0,0.0,0.0,1.0,3.5,3.5,0.0,RB,1,2018,DET
55.0,Darren Sproles,5.0,10.0,2.0,5.0,0.0,0.0,4.0,7.0,22.0,5.5,0.0,0.0,1.0,3.2,3.2,0.1,RB,1,2018,PHI
56.0,Derrick Henry,10.0,26.0,2.6,5.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,3.1,3.1,78.0,RB,1,2018,TEN
57.0,Marcus Murphy,6.0,31.0,5.2,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.1,3.1,0.0,RB,1,2018,BUF
58.0,Jeremy Hill,4.0,25.0,6.3,11.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,3.1,3.1,0.0,RB,1,2018,NE
59.0,Ty Montgomery,2.0,7.0,3.5,6.0,0.0,0.0,2.0,3.0,21.0,10.5,0.0,0.0,1.0,2.8,2.8,0.6,RB,1,2018,GB
60.0,Corey Clement,5.0,26.0,5.2,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,2.6,0.8,RB,1,2018,PHI
62.0,Malcolm Brown,1.0,5.0,5.0,5.0,0.0,0.0,2.0,2.0,18.0,9.0,0.0,0.0,1.0,2.3,2.3,3.6,RB,1,2018,LAR
63.0,James Develin,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,22.0,5.5,0.0,0.0,1.0,2.2,2.2,0.0,RB,1,2018,NE
64.0,LeSean McCoy,7.0,22.0,3.1,12.0,0.0,0.0,1.0,3.0,-1.0,-1.0,0.0,0.0,1.0,2.1,2.1,2.0,RB,1,2018,BUF
65.0,Nick Chubb,3.0,21.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,2.1,99.8,RB,1,2018,CLE
66.0,Trenton Cannon,6.0,15.0,2.5,5.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,2.1,2.1,0.1,RB,1,2018,NYJ
67.0,Alfred Morris,12.0,38.0,3.2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.8,1.8,0.0,RB,1,2018,SF
68.0,Doug Martin,4.0,20.0,5.0,13.0,0.0,0.0,2.0,2.0,-3.0,-1.5,0.0,0.0,1.0,1.7,1.7,0.0,RB,1,2018,LV
69.0,Devontae Booker,2.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,11.0,5.5,0.0,0.0,1.0,1.5,1.5,23.3,RB,1,2018,DEN
70.0,Tyler Ervin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0,0.0,1.0,1.2,1.2,0.0,RB,1,2018,HOU
71.0,Giovani Bernard,1.0,-2.0,-2.0,0.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,0.9,0.9,5.4,RB,1,2018,CIN
72.0,Christine Michael,2.0,9.0,4.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,0.0,RB,1,2018,IND
73.0,Jonathan Stewart,2.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0,RB,1,2018,NYG
75.0,Robert Kelley,3.0,7.0,2.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,0.0,RB,1,2018,WAS
76.0,Tre Madden,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,0.7,0.7,0.1,RB,1,2018,SEA
77.0,Michael Burton,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.6,0.6,0.1,RB,1,2018,CHI
78.0,Shaun Wilson,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,0.0,RB,1,2018,TB
79.0,Rod Smith,1.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,RB,1,2018,DAL
80.0,Corey Grant,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.0,RB,1,2018,JAC
81.0,Jacquizz Rodgers,2.0,1.0,0.5,3.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.3,0.3,0.0,RB,1,2018,TB
82.0,Chris Ivory,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.0,RB,1,2018,BUF
83.0,Derek Watt,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.1,RB,1,2018,LAC
249.0,Jonathan Williams,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,RB,1,2018,NO
274.0,Damien Williams,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4,RB,1,2018,KC
290.0,LeGarrette Blount,4.0,-3.0,-0.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3,-0.3,0.1,RB,1,2018,DET
291.0,Mike Gillislee,3.0,9.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.1,-1.1,0.0,RB,1,2018,NO
3.0,Matt Breida,11.0,138.0,12.5,66.0,3.0,1.0,3.0,4.0,21.0,7.0,0.0,0.0,1.0,21.9,21.9,8.2,RB,2,2018,SF
4.0,Ezekiel Elliott,17.0,78.0,4.6,19.0,0.0,1.0,5.0,6.0,9.0,1.8,0.0,0.0,1.0,14.7,14.7,99.7,RB,2,2018,DAL
5.0,James Conner,8.0,17.0,2.1,9.0,0.0,1.0,5.0,5.0,48.0,9.6,0.0,0.0,1.0,14.5,14.5,94.6,RB,2,2018,PIT
6.0,Corey Clement,6.0,30.0,5.0,15.0,0.0,1.0,5.0,6.0,55.0,11.0,0.0,0.0,1.0,14.5,14.5,0.8,RB,2,2018,PHI
7.0,Kareem Hunt,18.0,75.0,4.2,16.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,0.0,1.0,14.0,14.0,82.1,RB,2,2018,KC
8.0,Bilal Powell,5.0,6.0,1.2,4.0,0.0,0.0,5.0,6.0,74.0,14.8,1.0,0.0,1.0,14.0,14.0,0.0,RB,2,2018,NYJ
9.0,Christian McCaffrey,8.0,37.0,4.6,11.0,0.0,0.0,14.0,15.0,102.0,7.3,0.0,0.0,1.0,13.9,13.9,47.2,RB,2,2018,CAR
10.0,Kenyan Drake,11.0,53.0,4.8,20.0,1.0,1.0,4.0,4.0,17.0,4.3,0.0,0.0,1.0,13.0,13.0,29.4,RB,2,2018,MIA
11.0,Marshawn Lynch,18.0,65.0,3.6,11.0,0.0,1.0,2.0,2.0,3.0,1.5,0.0,0.0,1.0,12.8,12.8,0.3,RB,2,2018,LV
12.0,Tevin Coleman,16.0,107.0,6.7,36.0,2.0,0.0,4.0,4.0,18.0,4.5,0.0,0.0,1.0,12.5,12.5,18.5,RB,2,2018,ATL
13.0,Alvin Kamara,13.0,46.0,3.5,18.0,0.0,0.0,6.0,6.0,53.0,8.8,0.0,0.0,1.0,11.9,11.9,100.0,RB,2,2018,NO
14.0,Phillip Lindsay,14.0,107.0,7.6,53.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,11.1,11.1,9.0,RB,2,2018,DEN
15.0,Carlos Hyde,16.0,43.0,2.7,10.0,0.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,11.0,11.0,6.9,RB,2,2018,CLE
16.0,Saquon Barkley,11.0,28.0,2.5,10.0,0.0,0.0,14.0,16.0,80.0,5.7,0.0,0.0,1.0,10.8,10.8,97.6,RB,2,2018,NYG
17.0,Javorius Allen,6.0,8.0,1.3,6.0,0.0,1.0,5.0,7.0,36.0,7.2,0.0,0.0,1.0,10.4,10.4,0.1,RB,2,2018,BAL
18.0,Austin Ekeler,11.0,77.0,7.0,22.0,1.0,0.0,3.0,3.0,21.0,7.0,0.0,0.0,1.0,9.8,9.8,99.9,RB,2,2018,LAC
19.0,Chris Ivory,2.0,7.0,3.5,6.0,0.0,1.0,1.0,2.0,30.0,30.0,0.0,0.0,1.0,9.7,9.7,0.0,RB,2,2018,BUF
20.0,Chris Thompson,4.0,1.0,0.3,8.0,0.0,0.0,13.0,14.0,92.0,7.1,0.0,0.0,1.0,9.3,9.3,0.0,RB,2,2018,WAS
21.0,Alex Collins,9.0,35.0,3.9,14.0,0.0,0.0,3.0,4.0,55.0,18.3,0.0,0.0,1.0,9.0,9.0,18.8,RB,2,2018,BAL
22.0,Dalvin Cook,10.0,38.0,3.8,9.0,0.0,0.0,3.0,5.0,52.0,17.3,0.0,0.0,1.0,9.0,9.0,100.0,RB,2,2018,MIN
23.0,Royce Freeman,8.0,28.0,3.5,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.8,8.8,5.2,RB,2,2018,DEN
24.0,Jay Ajayi,7.0,23.0,3.3,20.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,8.7,8.7,7.0,RB,2,2018,PHI
25.0,Joe Mixon,21.0,84.0,4.0,21.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,8.7,8.7,98.1,RB,2,2018,CIN
26.0,James White,4.0,11.0,2.8,5.0,0.0,0.0,7.0,8.0,73.0,10.4,0.0,0.0,1.0,8.4,8.4,7.9,RB,2,2018,NE
27.0,Alfred Morris,14.0,48.0,3.4,9.0,0.0,0.0,2.0,2.0,32.0,16.0,0.0,0.0,1.0,8.0,8.0,0.0,RB,2,2018,SF
28.0,Jamaal Williams,16.0,59.0,3.7,11.0,0.0,0.0,3.0,4.0,12.0,4.0,0.0,0.0,1.0,7.1,7.1,58.2,RB,2,2018,GB
29.0,T.J. Yeldon,10.0,58.0,5.8,20.0,1.0,0.0,2.0,5.0,13.0,6.5,0.0,0.0,1.0,7.1,7.1,0.0,RB,2,2018,JAC
30.0,Lamar Miller,14.0,68.0,4.9,18.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,RB,2,2018,HOU
31.0,Corey Grant,4.0,13.0,3.3,7.0,0.0,0.0,6.0,7.0,56.0,9.3,0.0,0.0,1.0,6.9,6.9,0.0,RB,2,2018,JAC
32.0,Jordan Howard,14.0,35.0,2.5,7.0,0.0,0.0,3.0,4.0,33.0,11.0,0.0,0.0,1.0,6.8,6.8,18.7,RB,2,2018,CHI
33.0,LeSean McCoy,9.0,39.0,4.3,27.0,1.0,0.0,4.0,4.0,29.0,7.3,0.0,0.0,1.0,6.8,6.8,2.0,RB,2,2018,BUF
34.0,Malcolm Brown,12.0,46.0,3.8,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.6,6.6,3.6,RB,2,2018,LAR
35.0,Kerryon Johnson,8.0,43.0,5.4,21.0,1.0,0.0,5.0,6.0,23.0,4.6,0.0,0.0,1.0,6.6,6.6,0.1,RB,2,2018,DET
36.0,Nyheim Hines,4.0,7.0,1.8,8.0,0.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,1.0,6.5,6.5,44.8,RB,2,2018,IND
37.0,Jordan Wilkins,10.0,61.0,6.1,18.0,0.0,0.0,2.0,2.0,3.0,1.5,0.0,0.0,1.0,6.4,6.4,0.0,RB,2,2018,IND
38.0,Derrick Henry,18.0,56.0,3.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.9,5.9,78.0,RB,2,2018,TEN
39.0,Ito Smith,9.0,46.0,5.1,18.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,5.4,5.4,0.0,RB,2,2018,ATL
40.0,David Johnson,13.0,48.0,3.7,9.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,5.1,5.1,35.4,RB,2,2018,ARI
41.0,Adrian Peterson,11.0,20.0,1.8,14.0,0.0,0.0,3.0,3.0,30.0,10.0,0.0,0.0,1.0,5.0,5.0,4.9,RB,2,2018,WAS
42.0,Theo Riddick,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,47.0,5.2,0.0,0.0,1.0,4.7,4.7,0.0,RB,2,2018,DET
43.0,Frank Gore,9.0,25.0,2.8,8.0,0.0,0.0,1.0,1.0,19.0,19.0,0.0,0.0,1.0,4.4,4.4,12.2,RB,2,2018,MIA
44.0,Dion Lewis,14.0,42.0,3.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.3,4.3,2.0,RB,2,2018,TEN
45.0,Giovani Bernard,6.0,27.0,4.5,11.0,0.0,0.0,4.0,7.0,15.0,3.8,0.0,0.0,1.0,4.2,4.2,5.4,RB,2,2018,CIN
46.0,Sony Michel,10.0,34.0,3.4,15.0,0.0,0.0,1.0,2.0,7.0,7.0,0.0,0.0,1.0,4.1,4.1,89.4,RB,2,2018,NE
47.0,Ty Montgomery,5.0,31.0,6.2,16.0,0.0,0.0,1.0,2.0,9.0,9.0,0.0,0.0,1.0,4.0,4.0,0.6,RB,2,2018,GB
48.0,Isaiah Crowell,12.0,35.0,2.9,12.0,0.0,0.0,2.0,3.0,4.0,2.0,0.0,0.0,1.0,3.9,3.9,0.1,RB,2,2018,NYJ
49.0,Jacquizz Rodgers,5.0,13.0,2.6,7.0,0.0,0.0,3.0,3.0,23.0,7.7,0.0,0.0,1.0,3.6,3.6,0.0,RB,2,2018,TB
50.0,Alfred Blue,7.0,36.0,5.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,3.6,0.0,RB,2,2018,HOU
51.0,Marlon Mack,10.0,34.0,3.4,8.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,3.6,3.6,1.6,RB,2,2018,IND
52.0,LeGarrette Blount,8.0,38.0,4.8,13.0,0.0,0.0,1.0,1.0,-3.0,-3.0,0.0,0.0,1.0,3.5,3.5,0.1,RB,2,2018,DET
53.0,C.J. Anderson,3.0,31.0,10.3,22.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.1,3.1,1.0,RB,2,2018,CAR
54.0,Rashaad Penny,10.0,30.0,3.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,78.9,RB,2,2018,SEA
55.0,Peyton Barber,16.0,22.0,1.4,9.0,0.0,0.0,1.0,2.0,7.0,7.0,0.0,0.0,1.0,2.9,2.9,1.2,RB,2,2018,TB
56.0,Tarik Cohen,4.0,8.0,2.0,3.0,0.0,0.0,1.0,1.0,17.0,17.0,0.0,0.0,1.0,2.5,2.5,3.0,RB,2,2018,CHI
57.0,Chris Carson,6.0,24.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,31.7,RB,2,2018,SEA
58.0,Patrick DiMarco,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,0.0,0.0,1.0,2.4,2.4,0.0,RB,2,2018,BUF
59.0,Doug Martin,7.0,24.0,3.4,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,0.0,RB,2,2018,LV
61.0,C.J. Prosise,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,22.0,7.3,0.0,0.0,1.0,2.2,2.2,0.0,RB,2,2018,SEA
62.0,Chase Edmonds,1.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,15.0,3.0,0.0,0.0,1.0,2.0,2.0,85.1,RB,2,2018,ARI
63.0,Latavius Murray,4.0,19.0,4.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,22.2,RB,2,2018,MIN
64.0,Roosevelt Nix,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,19.0,0.0,0.0,1.0,1.9,1.9,0.0,RB,2,2018,PIT
65.0,Mike Gillislee,8.0,18.0,2.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,0.0,RB,2,2018,NO
66.0,Devontae Booker,3.0,17.0,5.7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,23.3,RB,2,2018,DEN
67.0,Nick Chubb,2.0,14.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.4,99.8,RB,2,2018,CLE
69.0,Kyle Juszczyk,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,13.0,4.3,0.0,0.0,1.0,1.3,1.3,1.0,RB,2,2018,SF
70.0,Marcus Murphy,3.0,6.0,2.0,5.0,0.0,0.0,1.0,5.0,7.0,7.0,0.0,0.0,1.0,1.3,1.3,0.0,RB,2,2018,BUF
71.0,Keith Smith,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,6.0,0.0,0.0,1.0,1.2,1.2,0.0,RB,2,2018,LV
72.0,Andy Janovich,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,1.1,1.1,0.1,RB,2,2018,DEN
74.0,Wendell Smallwood,7.0,28.0,4.0,8.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,RB,2,2018,PHI
75.0,Shaun Wilson,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,0.0,RB,2,2018,TB
76.0,Stevan Ridley,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.7,0.7,0.0,RB,2,2018,PIT
77.0,C.J. Ham,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.1,RB,2,2018,MIN
78.0,Zach Line,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.4,0.4,0.0,RB,2,2018,NO
79.0,Brandon Wilds,3.0,4.0,1.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.0,RB,2,2018,JAC
