player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Micheal Spurlock,1.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,7,2010,TB,LAR,True,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Sammie Stroughter,3.0,3.0,38.0,12.7,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,7,2010,TB,LAR,True,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Brandon LaFell,4.0,8.0,40.0,10.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,8,2010,CAR,LAR,False,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
David Gettis,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,-11.0,0.0,0.0,1.0,0.0,WR,8,2010,CAR,LAR,False,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Steve Smith,9.0,15.0,85.0,9.4,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,WR,8,2010,CAR,LAR,False,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Josh Morgan,1.0,4.0,65.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,10,2010,SF,LAR,True,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Michael Crabtree,4.0,5.0,61.0,15.3,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,10,2010,SF,LAR,True,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Eric Weems,1.0,1.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,11,2010,ATL,LAR,False,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Roddy White,9.0,11.0,83.0,9.2,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,11,2010,ATL,LAR,False,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Michael Jenkins,5.0,8.0,58.0,11.6,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,11,2010,ATL,LAR,False,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Eddie Royal,6.0,9.0,74.0,12.3,24.0,0.0,1.0,1.0,20.0,0.0,1.0,1.0,0.0,WR,12,2010,DEN,LAR,True,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Brandon Lloyd,4.0,10.0,76.0,19.0,41.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,12,2010,DEN,LAR,True,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Eric Decker,2.0,2.0,48.0,24.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,12,2010,DEN,LAR,True,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Larry Fitzgerald,4.0,11.0,61.0,15.3,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.1,WR,13,2010,ARI,LAR,True,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Lance Moore,5.0,6.0,70.0,14.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,14,2010,NO,LAR,True,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Marques Colston,5.0,13.0,46.0,9.2,17.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,14,2010,NO,LAR,True,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Courtney Roby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,WR,14,2010,NO,LAR,True,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Dwayne Bowe,2.0,6.0,53.0,26.5,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,15,2010,KC,LAR,False,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Josh Morgan,2.0,5.0,39.0,19.5,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,16,2010,SF,LAR,False,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Michael Crabtree,6.0,10.0,122.0,20.3,60.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,16,2010,SF,LAR,False,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Golden Tate,1.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.6,WR,17,2010,SEA,LAR,True,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Ben Obomanu,5.0,8.0,39.0,7.8,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,17,2010,SEA,LAR,True,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Mike Williams,4.0,5.0,40.0,10.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,17,2010,SEA,LAR,True,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Mike Williams,4.0,5.0,40.0,10.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,17,2010,SEA,LAR,True,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Ruvell Martin,3.0,3.0,85.0,28.3,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,17,2010,SEA,LAR,True,328.0,570.0,57.5,3578.0,6.8,223.6,65.0,21.0,14.0,43.0,290.0,80.4,404.0,1810.0,4.5,113.1,80.0,7.0,5.0,3.0,328.0,3868.0,11.8,241.8,65.0,21.0,5.0,4.0,304.0,88.0,191.0,25.0,74.0,221.0,33.5,6.0,12.0,50.0,126.0,1008.0
Dez Bryant,8.0,13.0,56.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.6,WR,1,2010,DAL,WAS,False,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Miles Austin,10.0,11.0,146.0,14.6,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,1,2010,DAL,WAS,False,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Jacoby Jones,6.0,9.0,53.0,8.8,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,2,2010,HOU,WAS,False,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Kevin Walter,11.0,11.0,144.0,13.1,35.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,2,2010,HOU,WAS,False,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Andre Johnson,12.0,17.0,158.0,13.2,34.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,2,2010,HOU,WAS,False,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Brandon Gibson,3.0,8.0,33.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,3,2010,LAR,WAS,True,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Danny Amendola,6.0,7.0,56.0,9.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,3,2010,LAR,WAS,True,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Mardy Gilyard,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,WR,3,2010,LAR,WAS,True,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
DeSean Jackson,3.0,7.0,19.0,6.3,9.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.1,WR,4,2010,PHI,WAS,True,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Jason Avant,4.0,5.0,31.0,7.8,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,4,2010,PHI,WAS,True,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Jeremy Maclin,1.0,2.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,4,2010,PHI,WAS,True,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Jordy Nelson,3.0,5.0,42.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,5,2010,GB,WAS,False,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
James Jones,4.0,8.0,65.0,16.3,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,5,2010,GB,WAS,False,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Greg Jennings,2.0,5.0,22.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,5,2010,GB,WAS,False,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Donald Driver,4.0,8.0,58.0,14.5,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,5,2010,GB,WAS,False,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
