rank,player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
1.0,Jason Witten,5.0,5.0,42.0,8.4,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.2,10.2,0.1,TE,13,2010,DAL
2.0,Jimmy Graham,3.0,3.0,72.0,24.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.2,7.2,0.8,TE,13,2010,NO
3.0,Jared Cook,4.0,6.0,47.0,11.8,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.7,4.7,50.2,TE,13,2010,TEN
4.0,Marcedes Lewis,3.0,4.0,36.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,3.6,0.2,TE,13,2010,JAC
5.0,Rob Gronkowski,1.0,2.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.2,97.7,TE,13,2010,NE
6.0,Greg Olsen,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,7.0,TE,13,2010,CHI
159.0,Brody Eldridge,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,IND
160.0,Jim Dray,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,ARI
166.0,Andrew Quarless,1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,GB
167.0,Logan Paulsen,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,WAS
178.0,Dustin Keller,3.0,4.0,27.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,NYJ
179.0,Dante Rosario,3.0,5.0,26.0,8.7,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,CAR
184.0,Fred Davis,1.0,1.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,WAS
186.0,Heath Miller,1.0,4.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,PIT
188.0,Jacob Tamme,4.0,7.0,47.0,11.8,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,IND
190.0,James Casey,1.0,3.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,HOU
191.0,Daniel Fells,3.0,4.0,18.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,LAR
192.0,Dan Gronkowski,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,DEN
193.0,Jeff King,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,CAR
194.0,Anthony Fasano,4.0,6.0,41.0,10.3,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,13,2010,MIA
195.0,Antonio Gates,6.0,6.0,73.0,12.2,24.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,TE,13,2010,LAC
199.0,Billy Bajema,2.0,4.0,39.0,19.5,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,LAR
202.0,Brandon Pettigrew,5.0,9.0,36.0,7.2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,DET
203.0,Brent Celek,4.0,7.0,55.0,13.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,PHI
205.0,Cameron Morrah,3.0,4.0,69.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,SEA
208.0,Craig Stevens,1.0,3.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,TEN
209.0,Tony Gonzalez,3.0,5.0,38.0,12.7,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,ATL
210.0,Tony Scheffler,2.0,2.0,9.0,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,DET
211.0,Vernon Davis,4.0,6.0,126.0,31.5,66.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6,TE,13,2010,SF
212.0,Will Heller,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,DET
213.0,Zach Miller,3.0,3.0,34.0,11.3,18.0,0.0,0.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,JAC
213.0,Zach Miller,3.0,3.0,34.0,11.3,18.0,0.0,0.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,LV
214.0,Zach Miller,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,JAC
214.0,Zach Miller,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,LV
216.0,Aaron Hernandez,3.0,5.0,51.0,17.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,NE
217.0,Jermaine Gresham,3.0,4.0,43.0,14.3,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,CIN
219.0,Ed Dickson,3.0,7.0,21.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,BAL
220.0,Tony Moeaki,4.0,7.0,54.0,13.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,KC
223.0,Joel Dreessen,5.0,8.0,63.0,12.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,HOU
227.0,Kellen Winslow,3.0,4.0,26.0,8.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,13,2010,TB
229.0,Martellus Bennett,3.0,3.0,24.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,TE,13,2010,DAL
