Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Rob Gronkowski(TB),4,7,54,13.5,23,0,2,0,0,0,0,1,17.4,17.4,97.7%
2,Jared Cook(LAC),5,9,96,19.2,28,0,1,0,0,0,0,1,15.6,15.6,50.2%
3,Jason Witten(FA),8,11,45,5.6,14,0,1,0,0,0,0,1,10.5,10.5,0.1%
4,Jimmy Graham(CHI),4,5,26,6.5,10,0,1,0,0,0,0,1,8.6,8.6,0.8%
5,Marcedes Lewis(GB),3,7,37,12.3,26,0,0,0,0,0,0,1,3.7,3.7,0.2%
6,Greg Olsen(FA),1,3,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,7.0%
7,Brycen Hopkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
8,Cole Kmet(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3%
9,Chris Myarick(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
10,Jared Pinkney(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
11,Parker Hesse(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
12,Hunter Bryant(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
13,Harrison Bryant(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
14,Colby Parkinson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
15,Adam Trautman(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%
16,Devin Asiasi(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
17,Josiah Deguara(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
18,Luke Farrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
19,Mitchell Wilcox(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
