rank,player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
1.0,Larry Fitzgerald,8.0,12.0,143.0,17.9,34.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.3,20.3,0.3,WR,13,2009,ARI
271.0,Jerricho Cotchery,4.0,6.0,68.0,17.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,NYJ
272.0,Jeremy Maclin,4.0,6.0,83.0,20.8,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,PHI
273.0,Jason Avant,3.0,5.0,36.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,PHI
274.0,James Jones,4.0,7.0,44.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,GB
275.0,Hakeem Nicks,2.0,3.0,37.0,18.5,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,NYG
276.0,Greg Jennings,6.0,10.0,77.0,12.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,GB
277.0,Eric Weems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,WR,13,2009,ATL
278.0,Eddie Royal,2.0,4.0,32.0,16.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,DEN
279.0,Jordy Nelson,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,WR,13,2009,GB
280.0,Earl Bennett,2.0,4.0,74.0,37.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,CHI
281.0,Kevin Walter,4.0,6.0,54.0,13.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,HOU
282.0,Mario Manningham,1.0,4.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,NYG
283.0,Malcom Floyd,3.0,4.0,30.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,LAC
284.0,Louis Murphy,4.0,6.0,128.0,32.0,75.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,LV
285.0,Lavelle Hawkins,2.0,5.0,34.0,17.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,TEN
286.0,Lance Long,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,13,2009,KC
288.0,Josh Cribbs,1.0,1.0,6.0,6.0,6.0,0.0,0.0,4.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,CLE
290.0,Kenny Britt,3.0,9.0,46.0,15.3,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,TEN
293.0,Josh Morgan,6.0,8.0,56.0,9.3,22.0,0.0,1.0,1.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,SF
294.0,Marko Mitchell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,13,2009,WAS
295.0,Calvin Johnson,6.0,11.0,123.0,20.5,54.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,WR,13,2009,DET
296.0,Brian Robiskie,4.0,5.0,69.0,17.3,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,CLE
297.0,Brian Hartline,4.0,7.0,41.0,10.3,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,MIA
298.0,Braylon Edwards,3.0,6.0,45.0,15.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,NYJ
300.0,Brandon Marshall,7.0,10.0,94.0,13.4,49.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.6,WR,13,2009,DEN
301.0,Brandon Gibson,3.0,5.0,38.0,12.7,21.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,WR,13,2009,LAR
302.0,Brad Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,NYJ
303.0,Bobby Wade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,13,2009,KC
304.0,Ben Obomanu,1.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,SEA
305.0,Austin Collie,4.0,7.0,18.0,4.5,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,IND
306.0,Anquan Boldin,7.0,9.0,98.0,14.0,39.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,WR,13,2009,ARI
307.0,Andre Johnson,7.0,17.0,99.0,14.1,53.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,HOU
308.0,Donnie Avery,3.0,8.0,30.0,10.0,18.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,LAR
309.0,Donald Driver,3.0,6.0,31.0,10.3,14.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,WR,13,2009,GB
311.0,Devin Thomas,7.0,7.0,100.0,14.3,40.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,WAS
312.0,Devin Hester,1.0,3.0,48.0,48.0,48.0,0.0,0.0,1.0,-4.0,0.0,0.0,1.0,0.0,0.0,0.4,WR,13,2009,CHI
314.0,Devery Henderson,6.0,8.0,61.0,10.2,15.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,NO
317.0,Deon Butler,1.0,1.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,SEA
318.0,Charly Martin,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,CAR
319.0,Davone Bess,10.0,14.0,117.0,11.7,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,13,2009,MIA
