rank,player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
316,Deon Butler,1,1,15,15.0,15,0,0,0,0,0,0,1,0.0,0.0,0.0,SEA,WR,2,2009
317,Davone Bess,3,3,29,9.7,18,0,0,0,0,0,0,1,0.0,0.0,0.0,MIA,WR,2,2009
318,Darrius Heyward-Bey,1,6,18,18.0,18,0,0,0,0,0,0,1,0.0,0.0,0.0,OAK,WR,2,2009
319,Danny Amendola,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,STL,WR,2,2009
320,Courtney Roby,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,NO,WR,2,2009
321,Chris Henry,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CIN,WR,2,2009
322,Marques Colston,8,8,98,12.3,25,0,2,0,0,0,0,1,0.0,0.0,0.0,NO,WR,2,2009
323,Matthew Slater,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NE,WR,2,2009
333,Nate Hughes,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,JAC,WR,2,2009
334,Roddy White,6,10,53,8.8,17,0,1,0,0,0,0,1,0.0,0.0,0.0,ATL,WR,2,2009
336,Robert Meachem,1,2,11,11.0,11,0,0,1,15,0,0,1,0.0,0.0,0.0,NO,WR,2,2009
337,Reggie Wayne,3,6,37,12.3,16,0,0,0,0,0,0,1,0.0,0.0,0.0,IND,WR,2,2009
338,Ramses Barden,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,NYG,WR,2,2009
339,Pierre Garcon,1,3,48,48.0,48,0,1,0,0,0,0,1,0.0,0.0,0.0,IND,WR,2,2009
340,Percy Harvin,5,5,41,8.2,11,0,1,2,14,0,0,1,0.0,0.0,0.1,MIN,WR,2,2009
341,Nate Washington,4,7,36,9.0,12,0,1,1,14,0,0,1,0.0,0.0,0.0,TEN,WR,2,2009
342,Nate Burleson,4,10,46,11.5,18,0,0,0,0,0,0,1,0.0,0.0,0.0,SEA,WR,2,2009
343,Mohamed Massaquoi,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,CLE,WR,2,2009
344,Miles Austin,1,1,20,20.0,20,0,0,0,0,0,0,1,0.0,0.0,0.0,DAL,WR,2,2009
345,Mike Wallace,2,3,13,6.5,10,0,0,0,0,0,0,1,0.0,0.0,0.0,PIT,WR,2,2009
346,Mike Furrey,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CLE,WR,2,2009
347,Micheal Spurlock,0,0,0,0.0,0,0,0,1,3,0,0,1,0.0,0.0,0.0,CIN,WR,2,2009
348,Michael Jenkins,3,4,33,11.0,24,0,0,0,0,0,0,1,0.0,0.0,0.0,ATL,WR,2,2009
350,Roscoe Parrish,0,0,0,0.0,0,0,0,1,9,0,0,1,0.0,0.0,0.0,BUF,WR,2,2009
351,Vincent Jackson,6,7,141,23.5,38,0,1,0,0,0,0,1,0.0,0.0,0.0,SD,WR,2,2009
352,Tyler Grisham,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,WR,2,2009
353,Todd Watkins,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,OAK,WR,2,2009
354,Steve Smith,8,15,131,16.4,28,0,0,0,0,0,0,1,0.0,0.0,0.0,NYG,WR,2,2009
354,Steve Smith,8,15,131,16.4,28,0,0,0,0,0,0,1,0.0,0.0,0.0,CAR,WR,2,2009
354,Steve Smith,8,15,131,16.4,28,0,0,0,0,0,0,1,0.0,0.0,0.0,NYG,WR,2,2009
354,Steve Smith,8,15,131,16.4,28,0,0,0,0,0,0,1,0.0,0.0,0.0,CAR,WR,2,2009
354,Steve Smith,8,15,131,16.4,28,0,0,0,0,0,0,1,0.0,0.0,0.0,NYG,WR,2,2009
354,Steve Smith,8,15,131,16.4,28,0,0,0,0,0,0,1,0.0,0.0,0.0,CAR,WR,2,2009
354,Steve Smith,8,15,131,16.4,28,0,0,0,0,0,0,1,0.0,0.0,0.0,NYG,WR,2,2009
354,Steve Smith,8,15,131,16.4,28,0,0,0,0,0,0,1,0.0,0.0,0.0,CAR,WR,2,2009
355,Sidney Rice,3,5,29,9.7,13,0,0,0,0,0,0,1,0.0,0.0,0.0,MIN,WR,2,2009
356,Santonio Holmes,5,14,83,16.6,24,0,0,0,0,0,0,1,0.0,0.0,0.0,PIT,WR,2,2009
357,Santana Moss,3,6,35,11.7,21,0,0,0,0,0,1,1,0.0,0.0,0.0,WAS,WR,2,2009
358,Sammie Stroughter,1,3,10,10.0,10,0,0,0,0,0,0,1,0.0,0.0,0.0,TB,WR,2,2009
368,Mike Thomas,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,JAC,WR,2,2009
394,Andre Caldwell,2,2,16,8.0,8,0,0,0,0,0,0,1,0.0,0.0,0.0,CIN,WR,2,2009
