rank,player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
1.0,DeSean Jackson,6.0,10.0,149.0,24.8,64.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.9,20.9,4.4,WR,3,2009,PHI
2.0,Larry Fitzgerald,7.0,13.0,76.0,10.9,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.6,7.6,0.3,WR,3,2009,ARI
3.0,Julian Edelman,3.0,5.0,20.0,6.7,11.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,2.5,2.5,13.1,WR,3,2009,NE
271.0,Jason Avant,2.0,4.0,14.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,PHI
273.0,Jerricho Cotchery,8.0,12.0,108.0,13.5,46.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,NYJ
274.0,Jeremy Maclin,4.0,6.0,33.0,8.3,11.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,PHI
276.0,Jordy Nelson,3.0,5.0,46.0,15.3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,WR,3,2009,GB
278.0,Jacoby Jones,2.0,3.0,23.0,11.5,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,HOU
279.0,Greg Jennings,2.0,4.0,103.0,51.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,GB
281.0,Josh Cribbs,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,CLE
283.0,Mario Manningham,4.0,7.0,55.0,13.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,NYG
284.0,Malcom Floyd,2.0,4.0,65.0,32.5,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,LAC
285.0,Louis Murphy,2.0,5.0,25.0,12.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,LV
287.0,Josh Morgan,4.0,4.0,47.0,11.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,SF
288.0,Kevin Walter,7.0,7.0,96.0,13.7,24.0,0.0,1.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,HOU
290.0,Kenny Britt,4.0,6.0,59.0,14.8,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,TEN
293.0,Eddie Royal,1.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,DEN
294.0,Earl Bennett,4.0,4.0,80.0,20.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,CHI
295.0,Calvin Johnson,5.0,7.0,49.0,9.8,18.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.1,WR,3,2009,DET
298.0,Braylon Edwards,3.0,6.0,35.0,11.7,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,CLE
300.0,Brandon Marshall,5.0,7.0,67.0,13.4,23.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,2.6,WR,3,2009,DEN
302.0,Brad Smith,2.0,2.0,18.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,NYJ
303.0,Bobby Wade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,3,2009,KC
304.0,Ben Obomanu,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,SEA
305.0,Austin Collie,3.0,5.0,47.0,15.7,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,IND
306.0,Anquan Boldin,6.0,11.0,83.0,13.8,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,WR,3,2009,ARI
307.0,Andre Johnson,4.0,7.0,86.0,21.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,HOU
308.0,Donnie Avery,3.0,7.0,12.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,LAR
309.0,Donald Driver,4.0,7.0,95.0,23.8,46.0,0.0,1.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,GB
310.0,Devin Thomas,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,WAS
311.0,Devin Hester,5.0,8.0,76.0,15.2,36.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,WR,3,2009,CHI
312.0,Devery Henderson,3.0,5.0,40.0,13.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,NO
314.0,Deon Butler,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,SEA
315.0,Davone Bess,7.0,9.0,54.0,7.7,14.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,MIA
319.0,Chris Henry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,3,2009,CIN
320.0,Marques Colston,4.0,7.0,67.0,16.8,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,NO
332.0,Roddy White,4.0,6.0,24.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,ATL
335.0,Reggie Wayne,7.0,9.0,126.0,18.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,IND
337.0,Pierre Garcon,3.0,5.0,64.0,21.3,53.0,0.0,1.0,1.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,IND
338.0,Percy Harvin,4.0,9.0,51.0,12.8,18.0,0.0,0.0,1.0,-8.0,0.0,0.0,1.0,0.0,0.0,0.1,WR,3,2009,MIN
339.0,Nate Washington,2.0,9.0,25.0,12.5,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,TEN
340.0,Nate Burleson,9.0,12.0,109.0,12.1,24.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,SEA
341.0,Mohamed Massaquoi,1.0,3.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,CLE
343.0,Mike Wallace,7.0,8.0,102.0,14.6,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,PIT
344.0,Mike Thomas,1.0,1.0,10.0,10.0,10.0,0.0,0.0,3.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,JAC
370.0,Mike Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,WR,3,2009,JAC
345.0,Mike Furrey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,3,2009,CLE
347.0,Michael Jenkins,5.0,8.0,78.0,15.6,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,ATL
349.0,Roscoe Parrish,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,WR,3,2009,BUF
351.0,Vincent Jackson,5.0,8.0,120.0,24.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,LAC
355.0,Terrance Copper,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,KC
356.0,Steve Smith,4.0,7.0,38.0,9.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,NYG
356.0,Steve Smith,4.0,7.0,38.0,9.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,CAR
357.0,Sidney Rice,4.0,7.0,56.0,14.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,MIN
358.0,Santonio Holmes,1.0,5.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,PIT
359.0,Santana Moss,10.0,14.0,178.0,17.8,57.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,WAS
360.0,Sammie Stroughter,2.0,3.0,23.0,11.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,TB
362.0,Andre Caldwell,6.0,9.0,52.0,8.7,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,3,2009,CIN
