,Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Kenyan Drake(LV),22,137,6.2,21,1,4,1,1,9,9.0,0,0,1,38.6,38.6,29.4%
1,2,Christian McCaffrey(CAR),19,87,4.6,15,0,2,8,10,88,11.0,0,0,1,29.5,29.5,47.2%
2,3,Miles Sanders(PHI),19,122,6.4,56,1,1,6,6,50,8.3,1,0,1,29.2,29.2,77.0%
3,4,Ezekiel Elliott(DAL),24,117,4.9,15,0,2,3,4,43,14.3,0,0,1,28.0,28.0,99.7%
4,5,Saquon Barkley(NYG),24,112,4.7,12,0,2,4,5,31,7.8,0,0,1,26.3,26.3,97.6%
5,6,Chris Carson(SEA),24,133,5.5,23,1,2,1,2,4,4.0,0,0,1,25.7,25.7,31.7%
6,7,Mark Ingram II(NO),13,76,5.8,29,1,1,1,2,10,10.0,1,0,1,22.6,22.6,39.1%
7,8,Nick Chubb(CLE),17,127,7.5,33,2,1,3,3,21,7.0,0,0,1,20.8,20.8,99.8%
8,9,Tony Pollard(DAL),12,131,10.9,44,3,1,2,2,12,6.0,0,0,1,20.3,20.3,75.3%
9,10,Todd Gurley II(FA),11,20,1.8,8,0,1,3,6,18,6.0,1,0,1,17.8,17.8,0.4%
10,11,Mike Boone(DEN),13,56,4.3,10,0,2,0,0,0,0,0,0,1,17.6,17.6,1.5%
11,12,Aaron Jones(GB),13,51,3.9,21,1,2,0,0,0,0,0,0,1,17.1,17.1,98.9%
12,13,Carlos Hyde(JAC),26,104,4.0,11,0,1,0,0,0,0,0,0,1,16.4,16.4,6.9%
13,14,Joe Mixon(CIN),25,136,5.4,29,1,0,3,3,20,6.7,0,0,1,15.6,15.6,98.1%
14,15,Adrian Peterson(SEA),16,66,4.1,14,0,1,3,3,25,8.3,0,0,1,15.1,15.1,4.9%
15,16,Wes Hills(FA),10,21,2.1,15,0,2,2,2,1,0.5,0,0,1,14.2,14.2,0.1%
16,17,James White(NE),3,13,4.3,13,0,0,3,4,49,16.3,1,0,1,12.2,12.2,7.9%
17,18,Rex Burkhead(HOU),6,53,8.8,33,1,1,2,2,6,3.0,0,0,1,11.9,11.9,31.5%
18,19,James Conner(ARI),8,42,5.3,17,0,0,4,5,9,2.3,1,0,1,11.1,11.1,94.6%
19,20,Josh Jacobs(LV),24,89,3.7,9,0,0,2,3,20,10.0,0,0,1,10.9,10.9,98.0%
20,21,Sony Michel(LAR),19,89,4.7,12,0,0,1,2,14,14.0,0,0,1,10.3,10.3,89.4%
21,22,Raheem Mostert(SF),14,54,3.9,8,0,1,1,2,5,5.0,0,1,1,9.9,9.9,13.0%
22,23,Alvin Kamara(NO),14,66,4.7,15,0,0,5,5,23,4.6,0,0,1,8.9,8.9,100.0%
23,24,Le'Veon Bell(FA),21,87,4.1,15,0,0,2,2,1,0.5,0,0,1,8.8,8.8,5.4%
24,25,Javorius Allen(FA),8,28,3.5,19,0,1,0,0,0,0,0,0,1,8.8,8.8,0.1%
25,26,Derrick Henry(TEN),21,86,4.1,23,1,0,0,1,0,0,0,0,1,8.6,8.6,78.0%
26,27,Tarik Cohen(CHI),8,28,3.5,8,0,0,7,10,57,8.1,0,0,1,8.5,8.5,3.0%
27,28,Austin Ekeler(LAC),7,19,2.7,11,0,0,5,7,62,12.4,0,0,1,8.1,8.1,99.9%
28,29,Dion Lewis(FA),3,10,3.3,6,0,0,1,1,11,11.0,1,0,1,8.1,8.1,2.0%
29,30,Jordan Wilkins(FA),3,10,3.3,5,0,1,1,3,7,7.0,0,0,1,7.7,7.7,0.0%
30,31,Kareem Hunt(CLE),4,14,3.5,6,0,0,8,9,62,7.8,0,0,1,7.6,7.6,82.1%
31,32,Leonard Fournette(TB),15,42,2.8,17,0,0,5,7,31,6.2,0,0,1,7.3,7.3,74.8%
32,33,Myles Gaskin(MIA),9,43,4.8,27,1,0,2,3,29,14.5,0,0,1,7.2,7.2,83.2%
33,34,Devin Singletary(BUF),21,87,4.1,15,0,0,2,3,2,1.0,0,1,1,6.9,6.9,89.1%
34,35,Kyle Juszczyk(SF),2,1,0.5,2,0,0,2,2,6,3.0,1,0,1,6.7,6.7,1.0%
35,36,Boston Scott(PHI),6,26,4.3,6,0,0,7,7,39,5.6,0,0,1,6.5,6.5,27.7%
36,37,Qadree Ollison(ATL),1,1,1.0,1,0,1,0,0,0,0,0,0,1,6.1,6.1,0.3%
37,38,Devonta Freeman(BAL),12,39,3.3,11,0,0,2,3,16,8.0,0,0,1,5.5,5.5,74.2%
38,39,Patrick Laird(MIA),12,46,3.8,18,0,0,2,5,8,4.0,0,0,1,5.4,5.4,0.0%
39,40,David Montgomery(CHI),14,39,2.8,8,0,0,1,1,10,10.0,0,0,1,4.9,4.9,98.7%
40,41,Latavius Murray(BAL),9,29,3.2,8,0,0,2,3,20,10.0,0,0,1,4.9,4.9,22.2%
41,42,Ronald Jones II(TB),11,23,2.1,6,0,0,1,3,26,26.0,0,0,1,4.9,4.9,83.5%
42,43,Dalvin Cook(MIN),9,27,3.0,8,0,0,3,3,16,5.3,0,0,1,4.3,4.3,100.0%
43,44,Tevin Coleman(NYJ),4,40,10.0,37,1,0,0,1,0,0,0,0,1,4.0,4.0,18.5%
44,45,Peyton Barber(LV),10,17,1.7,4,0,0,2,2,23,11.5,0,0,1,4.0,4.0,1.2%
45,46,Darwin Thompson(KC),8,38,4.8,12,0,0,1,1,1,1.0,0,0,1,3.9,3.9,0.0%
46,47,Giovani Bernard(TB),5,27,5.4,17,0,0,2,2,10,5.0,0,0,1,3.7,3.7,5.4%
47,48,Jalen Richard(LV),1,11,11.0,11,0,0,2,3,25,12.5,0,0,1,3.6,3.6,0.7%
48,49,Spencer Ware(FA),7,26,3.7,5,0,0,2,2,9,4.5,0,0,1,3.5,3.5,0.0%
49,50,Gus Edwards(BAL),5,35,7.0,28,1,0,0,0,0,0,0,0,1,3.5,3.5,9.6%
50,51,Jamaal Williams(DET),8,26,3.3,6,0,0,1,1,7,7.0,0,0,1,3.3,3.3,58.2%
51,52,Phillip Lindsay(MIA),7,32,4.6,13,0,0,0,2,0,0,0,0,1,3.2,3.2,9.0%
52,53,Chris Thompson(FA),0,0,0,0,0,0,2,3,26,13.0,0,0,1,2.6,2.6,0.0%
53,54,Royce Freeman(HOU),5,12,2.4,8,0,0,4,4,14,3.5,0,0,1,2.6,2.6,5.2%
54,55,C.J. Prosise(FA),5,15,3.0,7,0,0,1,1,10,10.0,0,0,1,2.5,2.5,0.0%
55,56,Ameer Abdullah(CAR),5,25,5.0,11,0,0,0,2,0,0,0,0,1,2.5,2.5,10.4%
56,57,Melvin Gordon III(DEN),7,28,4.0,12,0,0,5,7,36,7.2,0,2,1,2.4,2.4,87.8%
57,58,Duke Johnson Jr.(MIA),2,4,2.0,3,0,0,2,3,19,9.5,0,0,1,2.3,2.3,7.4%
58,59,DeAndre Washington(FA),6,16,2.7,9,0,0,2,3,6,3.0,0,0,1,2.2,2.2,11.0%
59,60,Alec Ingold(LV),0,0,0,0,0,0,3,3,22,7.3,0,0,1,2.2,2.2,0.1%
60,61,Dwayne Washington(NO),3,20,6.7,12,0,0,0,0,0,0,0,0,1,2.0,2.0,0.1%
61,62,Marlon Mack(IND),11,19,1.7,7,0,0,0,0,0,0,0,0,1,1.9,1.9,1.6%
62,63,C.J. Ham(MIN),1,5,5.0,5,0,0,3,3,13,4.3,0,0,1,1.8,1.8,0.1%
63,64,Justin Jackson(LAC),5,15,3.0,5,0,0,2,2,2,1.0,0,0,1,1.7,1.7,42.5%
64,65,Dare Ogunbowale(JAC),1,3,3.0,3,0,0,1,1,13,13.0,0,0,1,1.6,1.6,31.1%
65,66,Brian Hill(SF),1,16,16.0,16,0,0,0,0,0,0,0,0,1,1.6,1.6,0.1%
66,67,LeSean McCoy(FA),6,16,2.7,10,0,0,0,0,0,0,0,0,1,1.6,1.6,2.0%
67,68,Frank Gore(FA),10,15,1.5,9,0,0,0,0,0,0,0,0,1,1.5,1.5,12.2%
68,69,Justice Hill(BAL),4,15,3.8,9,0,0,0,0,0,0,0,0,1,1.5,1.5,0.1%
69,70,Nyheim Hines(IND),2,10,5.0,5,0,0,2,2,2,1.0,0,0,1,1.2,1.2,44.8%
70,71,Ty Montgomery(NO),2,5,2.5,4,0,0,1,1,5,5.0,0,0,1,1.0,1.0,0.6%
71,72,J.D. McKissic(WAS),1,2,2.0,2,0,0,2,3,7,3.5,0,0,1,0.9,0.9,32.9%
72,73,Josh Ferguson(FA),3,9,3.0,7,0,0,0,0,0,0,0,0,1,0.9,0.9,0.0%
73,74,Travis Homer(SEA),2,7,3.5,5,0,0,0,0,0,0,0,0,1,0.7,0.7,0.3%
74,75,David Johnson(HOU),3,6,2.0,5,0,0,0,0,0,0,0,0,1,0.6,0.6,35.4%
75,76,Kerrith Whyte Jr.(FA),1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%
76,77,Devontae Booker(NYG),1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,23.3%
77,78,Zach Line(FA),2,4,2.0,3,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%
78,79,Jaylen Samuels(ARI),2,-1,-0.5,2,0,0,1,1,5,5.0,0,0,1,0.4,0.4,0.1%
79,80,Benny Snell Jr.(PIT),2,1,0.5,2,0,0,0,0,0,0,0,0,1,0.1,0.1,0.9%
80,81,Ryquell Armstead(JAC),1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%
81,82,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
82,83,Jason Huntley(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
83,84,Sewo Olonilua(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
84,85,Pete Guerriero(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
85,86,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
86,87,Chuba Hubbard(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1%
87,88,Antonio Williams(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
88,89,Jonathan Ward(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
89,90,Rico Dowdle(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
90,91,Nathan Cottrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
91,92,Darius Bradwell(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
92,93,Adrian Killins Jr.(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
93,94,DeeJay Dallas(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3%
94,95,Larry Rountree III(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
95,96,Patrick Taylor Jr.(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
96,97,Ty'Son Williams(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2%
97,98,James Robinson(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3%
98,99,JaMycal Hasty(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2%
99,100,Antonio Gibson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.9%
100,101,Raymond Calais(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
101,102,Scottie Phillips(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
102,103,Sandro Platzgummer(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
103,104,Tony Jones Jr.(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9%
104,105,Jaret Patterson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7%
105,106,Trey Ragas(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
106,107,Mekhi Sargent(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
107,108,Gabe Nabers(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
108,109,Jermar Jefferson(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7%
109,110,Pooka Williams Jr.(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
110,111,Josh Hokit(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
111,112,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
112,113,Demetric Felton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
113,114,Deon Jackson(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
114,115,Jonathan Taylor(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0%
115,116,De'Lance Turner(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
