Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Matthew Stafford(LAR),34,49,69.4,352,7.2,3,1,2,4,12,1,0,1,31.3,31.3,97.2%
2,Tom Brady(FA),23,35,65.7,304,8.7,4,0,0,1,3,0,0,1,28.5,28.5,99.1%
3,Matt Ryan(ATL),22,29,75.9,262,9.0,3,0,2,3,18,0,0,1,24.3,24.3,36.3%
4,Alex Smith(FA),18,19,94.7,232,12.2,3,0,4,1,6,0,0,1,21.9,21.9,5.0%
5,Ben Roethlisberger(FA),24,33,72.7,222,6.7,3,0,0,2,6,0,0,1,21.5,21.5,23.8%
6,Russell Wilson(DEN),25,35,71.4,236,6.7,2,1,0,1,9,0,0,1,16.3,16.3,90.4%
7,Blaine Gabbert(TB),27,49,55.1,303,6.2,1,0,2,1,0,0,0,1,16.1,16.1,0.1%
8,Drew Brees(FA),22,42,52.4,213,5.1,2,1,1,2,2,0,0,1,14.7,14.7,35.7%
9,Aaron Rodgers(GB),22,35,62.9,186,5.3,2,0,2,3,4,0,1,1,13.8,13.8,97.4%
10,Cam Newton(CAR),20,39,51.3,314,8.1,0,2,2,5,37,0,0,1,12.3,12.3,20.3%
11,Robert Griffin III(FA),16,34,47.1,177,5.2,1,0,1,6,8,0,0,1,11.9,11.9,0.6%
12,Matt Moore(FA),11,19,57.9,131,6.9,1,0,1,4,-4,0,0,1,8.8,8.8,0.0%
13,Ryan Tannehill(TEN),2,5,40.0,18,3.6,0,0,1,0,0,0,0,1,0.7,0.7,62.7%
14,Feleipe Franks(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
15,Sam Ehlinger(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
16,Trey Lance(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3%
17,Ben DiNucci(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
18,Kyle Trask(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
19,Jalen Morton(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
20,Reid Sinnett(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
21,Mac Jones(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5%
22,Ian Book(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
23,Trevor Lawrence(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9%
24,Justin Fields(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0%
25,Brett Rypien(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
26,Dwayne Haskins(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
27,Drew Lock(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5%
28,Daniel Jones(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6%
