Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Drew Brees(FA),27,37,73.0,377,10.2,4,1,0,1,1,0,0,1,29.2,29.2,35.7%
2,Aaron Rodgers(GB),30,37,81.1,342,9.2,3,0,3,2,0,0,0,1,25.7,25.7,97.4%
3,Robert Griffin III(FA),20,28,71.4,258,9.2,2,1,3,9,89,0,1,1,23.2,23.2,0.6%
4,Ryan Fitzpatrick(WAS),27,35,77.1,225,6.4,3,1,1,2,23,0,1,1,19.3,19.3,6.1%
5,Tom Brady(FA),26,42,61.9,259,6.2,2,0,1,0,0,0,0,1,18.4,18.4,99.1%
6,Matt Schaub(FA),23,37,62.2,256,6.9,2,0,2,1,-2,0,0,1,18.0,18.0,0.0%
7,Cam Newton(CAR),21,37,56.8,233,6.3,1,1,2,6,64,0,1,1,16.3,16.3,20.3%
8,Matthew Stafford(LAR),28,46,60.9,263,5.7,1,1,3,3,21,0,0,1,14.6,14.6,97.2%
9,Ben Roethlisberger(FA),27,37,73.0,278,7.5,1,1,3,1,-1,0,1,1,13.0,13.0,23.8%
10,Alex Smith(FA),14,23,60.9,140,6.1,1,1,2,5,11,0,0,1,8.7,8.7,5.0%
11,Blaine Gabbert(TB),8,12,66.7,110,9.2,1,0,0,0,0,0,0,1,8.4,8.4,0.1%
12,Joe Flacco(NYJ),21,43,48.8,147,3.4,1,2,4,2,7,0,0,1,6.6,6.6,0.3%
13,Andy Dalton(CHI),14,28,50.0,105,3.8,1,1,0,1,-1,0,0,1,6.1,6.1,1.6%
14,Russell Wilson(DEN),9,23,39.1,122,5.3,0,1,2,3,10,0,0,1,3.9,3.9,90.4%
15,Chad Henne(KC),9,20,45.0,71,3.6,0,0,3,3,4,0,0,1,3.2,3.2,0.1%
16,Trey Lance(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3%
