Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Aaron Rodgers(GB),24,37,64.9,338,9.1,6,0,2,2,17,0,0,1,39.2,39.2,97.4%
2,Robert Griffin III(FA),17,22,77.3,182,8.3,1,1,1,13,138,2,0,1,35.1,35.1,0.6%
3,Russell Wilson(DEN),16,27,59.3,293,10.9,3,0,2,5,17,0,1,1,23.4,23.4,90.4%
4,Matthew Stafford(LAR),22,45,48.9,311,6.9,1,1,0,3,7,1,0,1,21.1,21.1,97.2%
5,Tom Brady(FA),36,58,62.1,395,6.8,2,2,1,0,0,0,0,1,19.8,19.8,99.1%
6,Andy Dalton(CHI),31,46,67.4,381,8.3,3,3,2,2,5,0,1,1,19.7,19.7,1.6%
7,Ben Roethlisberger(FA),24,40,60.0,363,9.1,1,1,1,1,14,0,0,1,17.9,17.9,23.8%
8,Ryan Tannehill(TEN),21,29,72.4,185,6.4,2,0,3,4,16,0,0,1,17.0,17.0,62.7%
9,Joe Flacco(NYJ),17,26,65.4,234,9.0,1,0,1,2,2,0,0,1,13.6,13.6,0.3%
10,Matt Ryan(ATL),24,37,64.9,249,6.7,1,3,1,1,15,0,0,1,9.5,9.5,36.3%
11,Ryan Fitzpatrick(WAS),18,32,56.3,153,4.8,0,0,2,3,5,0,0,1,6.6,6.6,6.1%
12,Matt Schaub(FA),20,33,60.6,232,7.0,0,2,3,1,0,0,0,1,5.3,5.3,0.0%
13,Alex Smith(FA),19,30,63.3,200,6.7,0,3,4,2,5,0,0,1,2.5,2.5,5.0%
14,Trey Lance(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3%
15,Mac Jones(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5%
16,Feleipe Franks(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
17,Justin Fields(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0%
18,Kyle Trask(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
19,Sam Ehlinger(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
20,Ben DiNucci(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
21,Jalen Morton(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
22,Reid Sinnett(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
23,Ian Book(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
24,Trevor Lawrence(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9%
25,Chris Streveler(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
26,Brett Rypien(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
27,Dwayne Haskins(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
28,Drew Lock(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5%
29,Daniel Jones(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6%
30,Will Grier(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
31,Easton Stick(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
32,Trace McSorley(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
33,Eric Dungey(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
34,Jake Browning(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
35,John Wolford(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
36,Kyler Murray(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.3%
37,Tim Boyle(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
38,Danny Etling(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
