player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
John Brown,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,7,2021,DEN,CLE,False,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
Diontae Spencer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,7,2021,DEN,CLE,False,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
Diontae Johnson,6.0,13.0,98.0,16.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.8,WR,8,2021,PIT,CLE,False,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
Chase Claypool,4.0,5.0,45.0,11.3,16.0,0.0,0.0,2.0,16.0,0.0,0.0,1.0,6.1,WR,8,2021,PIT,CLE,False,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
Ray-Ray McCloud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,WR,8,2021,PIT,CLE,False,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
James Washington,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,WR,8,2021,PIT,CLE,False,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
Tee Higgins,6.0,8.0,78.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.8,WR,9,2021,CIN,CLE,True,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
Ja'Marr Chase,6.0,13.0,49.0,8.2,15.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.9,WR,9,2021,CIN,CLE,True,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
Mike Thomas,1.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,WR,9,2021,CIN,CLE,True,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
Tyler Boyd,1.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,WR,9,2021,CIN,CLE,True,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
Stanley Morgan Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,9,2021,CIN,CLE,True,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
Kendrick Bourne,4.0,4.0,98.0,24.5,48.0,0.0,1.0,3.0,43.0,0.0,0.0,1.0,20.1,WR,10,2021,NE,CLE,True,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
Jakobi Meyers,4.0,4.0,49.0,12.3,26.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.9,WR,10,2021,NE,CLE,True,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
N'Keal Harry,1.0,1.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,WR,10,2021,NE,CLE,True,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
Nelson Agholor,2.0,4.0,21.0,10.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,WR,10,2021,NE,CLE,True,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
Matthew Slater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,10,2021,NE,CLE,True,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
Amon-Ra St. Brown,4.0,4.0,18.0,4.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,WR,11,2021,DET,CLE,False,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
Kalif Raymond,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,11,2021,DET,CLE,False,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
Josh Reynolds,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,11,2021,DET,CLE,False,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
Marquise Brown,8.0,10.0,51.0,6.4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.1,WR,12,2021,BAL,CLE,True,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
Rashod Bateman,4.0,4.0,31.0,7.8,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,WR,12,2021,BAL,CLE,True,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
Devin Duvernay,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,1.5,WR,12,2021,BAL,CLE,True,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
Sammy Watkins,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,WR,12,2021,BAL,CLE,True,367.0,576.0,63.7,3439.0,6.4,202.3,75.0,29.0,13.0,43.0,273.0,89.4,437.0,1857.0,4.2,109.2,57.0,13.0,9.0,0.0,367.0,3712.0,10.1,218.4,75.0,29.0,10.0,5.0,327.0,108.0,184.0,35.0,86.0,219.0,39.3,16.0,25.0,64.0,98.0,877.0
