Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Ryan Tannehill,QB,MIA,1,44,44,100,7,0,59,59,26.2,59.5
Kirk Cousins,QB,MIN,1,66,66,100,3,0,86,86,10.0,15.2
Russell Wilson,QB,SEA,1,69,69,100,3,0,41,41,15.6,22.6
Lamar Miller,RB,HOU,1,52,52,76,19,12,29,31,9.1,17.5
Mohamed Sanu Sr.,WR,ATL,1,59,59,87,0,12,7,12,11.6,19.7
T.Y. Hilton,WR,IND,1,59,59,100,0,17,8,17,5.0,8.5
Marvin Jones Jr.,WR,DET,1,67,67,92,0,9,6,9,12.9,19.3
Rhett Ellison,TE,NYG,1,54,54,86,0,6,6,6,9.9,18.3
Alfred Morris,RB,SF,1,23,23,34,61,0,61,61,12.7,55.2
Derek Carrier,TE,OAK,1,18,18,24,0,0,0,0,0.0,0.0
Case Keenum,QB,DEN,1,68,68,100,0,0,50,50,5.7,8.4
Cole Beasley,WR,DAL,1,42,42,71,0,12,7,12,4.6,11.0
Chris Hogan,WR,NE,1,48,48,100,0,8,6,8,3.1,6.5
Garrett Celek,TE,SF,1,19,19,28,0,5,5,5,0.7,3.7
Jermaine Kearse,WR,NYJ,1,34,34,52,0,18,9,18,3.5,10.3
Josh Bellamy,WR,CHI,1,19,19,25,0,5,5,5,0.2,1.1
Travis Kelce,TE,KC,1,71,71,93,0,14,11,14,11.4,16.1
Marquise Goodwin,WR,SF,1,42,42,62,2,10,10,12,8.8,21.0
Russell Shepard,WR,NYG,1,1,1,2,0,0,0,0,0.0,0.0
DeAndre Hopkins,WR,HOU,1,68,68,100,0,15,9,15,8.6,12.6
Robert Woods,WR,LAR,1,74,74,96,4,15,18,19,23.7,32.0
Kenny Stills,WR,MIA,1,40,40,91,0,13,8,13,12.1,30.3
Cordarrelle Patterson,RB,NE,1,19,19,40,0,5,5,5,1.2,6.3
Keenan Allen,WR,LAC,1,40,40,77,0,18,8,18,2.4,6.0
Tavon Austin,WR,DAL,1,19,19,32,5,16,21,21,8.0,42.1
Giovani Bernard,RB,CIN,1,57,57,88,21,16,30,37,14.6,25.6
Theo Riddick,RB,DET,1,21,21,29,0,14,14,14,3.6,17.1
Chris Thompson,RB,WAS,1,25,25,41,24,8,28,32,1.7,6.8
Rex Burkhead,RB,NE,1,7,7,15,0,43,29,43,2.6,37.1
Zach Ertz,TE,PHI,1,81,81,99,0,12,6,12,7.3,9.0
Jordan Reed,TE,WAS,1,40,40,66,0,18,10,18,6.5,16.3
Tyler Eifert,TE,CIN,1,42,42,65,0,19,14,19,7.4,17.6
Levine Toilolo,TE,DET,1,37,37,51,0,0,0,0,0.0,0.0
Vance McDonald,TE,PIT,1,32,32,48,0,13,13,13,17.2,53.8
Kyle Juszczyk,RB,SF,1,53,53,78,0,8,4,8,9.8,18.5
Luke Willson,TE,DET,1,39,39,53,0,8,5,8,1.0,2.6
Latavius Murray,RB,MIN,1,38,38,58,5,18,18,24,3.1,8.2
Ryan Griffin,TE,HOU,1,52,52,76,0,8,4,8,4.4,8.5
Demetrius Harris,TE,KC,1,25,25,33,0,12,4,12,7.3,29.2
Zach Line,RB,NO,1,12,12,15,0,17,17,17,6.6,55.0
James Develin,RB,NE,1,8,8,17,0,13,0,13,0.0,0.0
Patrick DiMarco,RB,BUF,1,12,12,18,0,0,0,0,0.0,0.0
Blake Bortles,QB,JAC,1,57,57,100,9,0,68,68,8.9,15.6
Derek Carr,QB,OAK,1,76,76,100,3,0,54,54,13.6,17.9
Carlos Hyde,RB,CLE,1,45,45,58,51,4,56,56,22.3,49.6
Sammy Watkins,WR,KC,1,67,67,88,3,12,10,15,13.5,20.1
Mike Evans,WR,TB,1,58,58,79,0,19,10,19,19.7,34.0
Brandin Cooks,WR,LAR,1,74,74,96,0,11,9,11,9.0,12.2
Davante Adams,WR,GB,1,68,68,99,0,13,10,13,11.2,16.5
Jordan Matthews,WR,PHI,1,33,33,40,0,6,6,6,2.1,6.4
Donte Moncrief,WR,JAC,1,48,48,84,0,6,4,6,-0.4,-0.8
Allen Robinson II,WR,CHI,1,69,69,92,0,10,4,10,5.0,7.2
Odell Beckham Jr.,WR,NYG,1,59,59,94,2,17,17,19,10.9,18.5
Jarvis Landry,WR,CLE,1,66,66,86,0,21,12,21,12.3,18.6
Paul Richardson Jr.,WR,WAS,1,46,46,75,0,4,2,4,10.6,23.0
Eric Ebron,TE,IND,1,52,52,88,0,21,10,21,3.3,6.3
Trey Burton,TE,CHI,1,63,63,84,0,8,6,8,5.5,8.7
James White,RB,NE,1,25,25,52,16,12,28,28,11.1,44.4
Cody Latimer,WR,NYG,1,40,40,63,0,5,3,5,1.5,3.8
Jimmy Garoppolo,QB,SF,1,67,67,99,4,0,49,49,22.3,33.3
John Brown,WR,BAL,1,55,55,76,0,16,9,16,8.6,15.6
Ryan Grant,WR,IND,1,50,50,85,0,10,6,10,9.5,19.0
Damien Williams,RB,KC,1,7,7,9,0,29,29,29,1.6,22.9
Albert Wilson,WR,MIA,1,10,10,23,0,20,30,30,19.5,195.0
Taylor Gabriel,WR,CHI,1,55,55,73,0,18,11,18,3.4,6.2
Willie Snead IV,WR,BAL,1,40,40,56,0,13,8,13,3.9,9.8
Allen Hurns,WR,DAL,1,39,39,66,0,10,5,10,2.2,5.6
Keith Smith,RB,OAK,1,19,19,25,5,5,11,11,0.2,1.1
Adam Thielen,WR,MIN,1,66,66,100,0,29,21,29,10.5,15.9
Cameron Brate,TE,TB,1,31,31,42,0,13,10,13,9.4,30.3
Roosevelt Nix,RB,PIT,1,11,11,17,0,0,0,0,0.0,0.0
Josh Hill,TE,NO,1,49,49,60,0,2,2,2,1.7,3.5
Darren Fells,TE,CLE,1,30,30,39,0,0,0,0,0.0,0.0
Marcus Mariota,QB,TEN,1,53,53,85,13,0,47,47,9.1,17.2
Amari Cooper,WR,OAK,1,60,60,79,0,8,3,8,1.7,2.8
DeVante Parker,WR,MIA,1,33,33,75,0,9,6,9,4.0,12.1
Kevin White,WR,CHI,1,12,12,16,0,0,0,0,0.0,0.0
Melvin Gordon III,RB,LAC,1,40,40,77,38,10,43,48,14.4,36.0
Todd Gurley II,RB,LAR,1,64,64,83,36,9,44,45,19.6,30.6
Devin Funchess,WR,CAR,1,52,52,78,0,13,8,13,12.7,24.4
Maxx Williams,TE,BAL,1,38,38,53,0,3,3,3,0.5,1.3
Tevin Coleman,RB,ATL,1,53,53,78,28,6,32,34,10.7,20.2
Duke Johnson Jr.,RB,CLE,1,29,29,38,7,7,14,14,3.3,11.4
T.J. Yeldon,RB,JAC,1,38,38,67,18,18,34,37,9.0,23.7
Mike Davis,RB,SEA,1,8,8,12,0,13,13,13,0.7,8.8
David Johnson,RB,ARI,1,43,43,84,28,9,37,37,12.1,28.1
Malcolm Brown,RB,LAR,1,13,13,17,38,8,38,46,4.2,32.3
Jesse James,TE,PIT,1,33,33,50,0,3,3,3,0.7,2.1
Tyler Kroft,TE,CIN,1,21,21,32,0,5,5,5,1.6,7.6
Nick Boyle,TE,BAL,1,38,38,53,0,3,3,3,0.2,0.5
MyCole Pruitt,TE,TEN,1,13,13,21,0,0,0,0,0.0,0.0
Nelson Agholor,WR,PHI,1,80,80,98,0,6,5,6,2.4,3.0
Justin Hardy,WR,ATL,1,15,15,22,0,0,0,0,0.0,0.0
Tyler Lockett,WR,SEA,1,61,61,88,2,10,8,11,14.2,23.3
Jamison Crowder,WR,WAS,1,38,38,62,3,11,13,13,10.5,27.6
Ty Montgomery,RB,GB,1,20,20,29,20,35,50,55,6.4,32.0
Phillip Dorsett II,WR,NE,1,45,45,94,0,11,0,11,0.0,0.0
Stefon Diggs,WR,MIN,1,57,57,86,0,18,7,18,1.7,3.0
Chris Manhertz,TE,CAR,1,39,39,58,0,0,0,0,0.0,0.0
C.J. Uzomah,TE,CIN,1,35,35,54,0,6,6,6,7.9,22.6
James O'Shaughnessy,TE,JAC,1,12,12,21,0,8,0,8,0.0,0.0
Chris Conley,WR,KC,1,49,49,64,0,6,4,6,7.3,14.9
Geoff Swaim,TE,DAL,1,55,55,93,0,13,9,13,4.7,8.5
Michael Burton,RB,CHI,1,1,1,1,0,0,0,0,0.0,0.0
J.J. Nelson,WR,ARI,1,6,6,12,0,17,0,17,0.0,0.0
Matt LaCosse,TE,DEN,1,1,1,1,0,0,0,0,0.0,0.0
Tyrell Williams,WR,LAC,1,38,38,73,3,8,8,11,3.6,9.5
Raheem Mostert,RB,SF,1,3,3,4,33,33,67,67,0.8,26.7
Eric Tomlinson,TE,NYJ,1,24,24,37,0,8,4,8,1.4,5.8
Rod Smith,RB,DAL,1,3,3,5,0,0,0,0,0.0,0.0
Darius Jennings,WR,TEN,1,7,7,11,0,14,14,14,0.7,10.0
Adam Humphries,WR,TB,1,53,53,73,2,9,8,11,3.4,6.4
Laquon Treadwell,WR,MIN,1,58,58,88,0,7,7,7,3.3,5.7
Ezekiel Elliott,RB,DAL,1,56,56,95,29,14,34,43,11.8,21.1
Jared Goff,QB,LAR,1,77,77,100,4,0,51,51,25.6,33.2
Josh Doctson,WR,WAS,1,48,48,79,0,6,0,6,0.0,0.0
Derrick Henry,RB,TEN,1,32,32,52,56,3,56,59,5.7,17.8
Carson Wentz,QB,PHI,1,82,82,100,4,0,49,49,11.2,13.7
Michael Thomas,WR,NO,1,76,76,94,0,13,13,13,12.9,17.0
Alex Collins,RB,BAL,1,36,36,50,50,11,58,61,13.4,37.2
Tyler Boyd,WR,CIN,1,51,51,78,2,14,14,16,19.7,38.6
Devontae Booker,RB,DEN,1,26,26,38,19,27,38,46,4.4,16.9
Sterling Shepard,WR,NYG,1,59,59,94,0,12,10,12,14.0,23.7
Austin Hooper,TE,ATL,1,58,58,85,0,7,5,7,4.3,7.4
Jordan Howard,RB,CHI,1,46,46,61,52,4,57,57,14.1,30.7
Rashard Higgins,WR,CLE,1,54,54,70,0,6,6,6,3.2,5.9
Tajae Sharpe,WR,TEN,1,24,24,39,4,4,4,8,1.6,6.7
Dak Prescott,QB,DAL,1,59,59,100,3,0,61,61,8.8,14.9
Jonathan Williams,RB,NO,1,9,9,11,11,11,22,22,0.2,2.2
Tyler Higbee,TE,LAR,1,58,58,75,0,3,3,3,3.5,6.0
William Fuller V,WR,HOU,1,68,68,100,0,16,7,16,16.1,23.7
Kenyan Drake,RB,MIA,1,29,29,66,17,14,24,31,1.0,3.4
Jacoby Brissett,QB,IND,1,1,1,2,0,0,100,100,0.0,0.0
Nick Vannett,TE,SEA,1,35,35,51,0,14,11,14,2.7,7.7
Chris Moore,WR,BAL,1,22,22,31,0,0,0,0,0.0,0.0
Demarcus Robinson,WR,KC,1,11,11,14,0,9,0,9,0.0,0.0
Wendell Smallwood,RB,PHI,1,29,29,35,34,17,45,52,15.1,52.1
Jakeem Grant Sr.,WR,MIA,1,9,9,20,0,33,22,33,19.0,211.1
Robby Anderson,WR,NYJ,1,42,42,65,0,10,5,10,0.2,0.5
Cody Core,WR,CIN,1,6,6,9,0,0,0,0,0.0,0.0
Alex Erickson,WR,CIN,1,7,7,11,0,0,0,0,0.0,0.0
Andy Janovich,RB,DEN,1,13,13,19,8,0,8,8,0.2,1.5
Derek Watt,RB,LAC,1,8,8,15,0,0,0,0,0.0,0.0
Tyreek Hill,WR,KC,1,68,68,89,3,7,6,10,5.6,8.2
Marcus Johnson,WR,IND,1,2,2,3,50,0,50,50,-0.2,-10.0
Ben Braunecker,TE,CHI,1,5,5,7,0,0,0,0,0.0,0.0
Geronimo Allison,WR,GB,1,52,52,75,0,8,4,8,13.6,26.2
Peyton Barber,RB,TB,1,44,44,60,18,5,18,23,3.3,7.5
Chester Rogers,WR,IND,1,40,40,68,0,10,5,10,1.4,3.5
Marvin Hall,WR,ATL,1,12,12,18,0,8,8,8,0.7,5.8
Jalen Richard,RB,OAK,1,20,20,26,0,35,30,35,5.9,29.5
C.J. Ham,RB,MIN,1,17,17,26,0,35,29,35,4.7,27.6
Joshua Perkins,TE,PHI,1,31,31,38,0,13,3,13,1.0,3.2
Elijhaa Penny,RB,NYG,1,6,6,10,0,0,0,0,0.0,0.0
Mike Williams,WR,LAC,1,35,35,67,0,20,11,20,20.1,57.4
O.J. Howard,TE,TB,1,48,48,66,0,17,13,17,7.2,15.0
Mitchell Trubisky,QB,CHI,1,74,74,99,3,0,50,50,5.6,7.6
Corey Davis,WR,TEN,1,52,52,84,0,8,4,8,3.4,6.5
John Ross,WR,CIN,1,31,31,48,0,23,10,23,1.6,5.2
Christian McCaffrey,RB,CAR,1,67,67,100,42,3,45,45,19.4,29.0
Deshaun Watson,QB,HOU,1,68,68,100,7,0,66,66,25.0,36.8
David Njoku,TE,CLE,1,62,62,81,0,3,3,3,3.6,5.8
Chris Godwin,WR,TB,1,38,38,52,0,26,13,26,11.4,30.0
Evan Engram,TE,NYG,1,13,13,21,0,8,8,8,1.9,14.6
Patrick Mahomes II,QB,KC,1,75,75,99,7,0,57,57,25.3,33.7
C.J. Beathard,QB,SF,1,1,1,1,0,0,0,0,0.0,0.0
Alvin Kamara,RB,NO,1,68,68,84,24,29,46,53,19.0,27.9
Wayne Gallman Jr.,RB,NYG,1,16,16,25,38,6,38,44,2.5,15.6
Jamaal Williams,RB,GB,1,30,30,43,17,10,23,27,4.5,15.0
Kareem Hunt,RB,KC,1,46,46,61,39,2,39,41,16.4,35.7
Taywan Taylor,WR,TEN,1,32,32,52,0,16,13,16,3.0,9.4
JuJu Smith-Schuster,WR,PIT,1,55,55,83,0,20,16,20,11.6,21.1
Zay Jones,WR,BUF,1,42,42,62,0,2,2,2,1.7,4.0
Cooper Kupp,WR,LAR,1,75,75,97,1,7,7,8,12.8,17.1
Dede Westbrook,WR,JAC,1,39,39,68,0,10,8,10,3.1,7.9
Josh Reynolds,WR,LAR,1,4,4,5,0,0,0,0,0.0,0.0
Corey Clement,RB,PHI,1,45,45,55,36,9,42,44,7.5,16.7
James Conner,RB,PIT,1,56,56,85,27,11,36,38,9.5,17.0
Tarik Cohen,RB,CHI,1,30,30,40,17,10,27,27,6.8,22.7
Jake Butt,TE,DEN,1,35,35,51,0,11,6,11,0.8,2.3
Gerald Everett,TE,LAR,1,21,21,27,0,10,5,10,0.3,1.4
Jonnu Smith,TE,TEN,1,57,57,92,0,4,2,4,0.9,1.6
Jeremy Sprinkle,TE,WAS,1,24,24,39,0,0,0,0,0.0,0.0
Austin Ekeler,RB,LAC,1,18,18,35,22,17,39,39,5.1,28.3
Kenny Golladay,WR,DET,1,64,64,88,0,11,9,11,11.3,17.7
George Kittle,TE,SF,1,54,54,79,0,13,9,13,9.9,18.3
Antony Auclair,TE,TB,1,16,16,22,0,0,0,0,0.0,0.0
Trent Taylor,WR,SF,1,25,25,37,0,16,12,16,2.4,9.6
Austin Carr,WR,NO,1,13,13,16,0,15,8,15,2.5,19.2
Josh Malone,WR,CIN,1,29,29,45,0,10,3,10,1.2,4.1
Tim Patrick,WR,DEN,1,2,2,3,0,0,0,0,0.0,0.0
Ryan Switzer,WR,PIT,1,7,7,11,0,43,43,43,6.9,98.6
Blake Jarwin,TE,DAL,1,12,12,20,0,8,0,8,0.0,0.0
Aaron Jones,RB,GB,1,17,17,25,35,6,41,41,4.7,27.6
Eric Saubert,TE,ATL,1,5,5,7,0,0,0,0,0.0,0.0
Alex Armah Jr.,RB,CAR,1,17,17,25,6,0,6,6,0.1,0.6
Chad Williams,WR,ARI,1,43,43,84,0,9,2,9,0.8,1.9
Ricky Seals-Jones,TE,ARI,1,42,42,82,0,7,2,7,9.5,22.6
Johnny Mundt,TE,LAR,1,2,2,3,0,0,0,0,0.0,0.0
Chris Carson,RB,SEA,1,51,51,74,63,4,67,67,18.4,36.1
David Moore,WR,SEA,1,23,23,33,0,0,0,0,0.0,0.0
Jason Croom,TE,BUF,1,25,25,37,0,4,4,4,8.6,34.4
Keelan Cole Sr.,WR,JAC,1,53,53,93,0,17,9,17,4.0,7.5
Sean Culkin,TE,LAC,1,20,20,38,0,0,0,0,0.0,0.0
Marcus Kemp,WR,KC,1,1,1,1,0,100,100,100,0.7,70.0
Zach Pascal,WR,IND,1,6,6,10,0,33,17,33,0.3,5.0
Matt Breida,RB,SF,1,29,29,43,34,10,45,45,11.7,40.3
Kendrick Bourne,WR,SF,1,15,15,22,0,13,7,13,2.7,18.0
Taysom Hill,QB,NO,1,5,5,6,60,0,60,60,3.9,78.0
Patrick Ricard,RB,BAL,1,13,13,18,0,0,0,0,0.0,0.0
Lamar Jackson,QB,BAL,1,2,2,3,0,50,0,50,0.0,0.0
Josh Rosen,QB,ARI,1,13,13,25,8,0,62,62,0.6,4.6
Sam Darnold,QB,NYJ,1,63,63,97,0,0,49,49,2.8,4.4
Baker Mayfield,QB,CLE,1,46,46,60,4,0,54,54,9.8,21.3
Saquon Barkley,RB,NYG,1,44,44,70,39,11,50,50,17.7,40.2
Royce Freeman,RB,DEN,1,29,29,43,45,3,48,48,11.8,40.7
Nick Chubb,RB,CLE,1,5,5,6,40,0,40,40,0.6,12.0
Kerryon Johnson,RB,DET,1,32,32,44,50,9,56,59,11.0,34.4
Josh Adams,RB,PHI,1,8,8,10,75,0,75,75,3.0,37.5
Ito Smith,RB,ATL,1,10,10,15,20,40,50,60,3.5,35.0
Courtland Sutton,WR,DEN,1,53,53,78,0,6,4,6,3.7,7.0
James Washington,WR,PIT,1,40,40,61,0,5,5,5,2.5,6.3
Anthony Miller,WR,CHI,1,36,36,48,0,14,11,14,3.5,9.7
Calvin Ridley,WR,ATL,1,42,42,62,2,19,19,21,33.5,79.8
Michael Gallup,WR,DAL,1,25,25,42,0,16,4,16,1.7,6.8
Tre'Quan Smith,WR,NO,1,26,26,32,0,0,0,0,0.0,0.0
Dante Pettis,WR,SF,1,25,25,37,0,0,0,0,0.0,0.0
DJ Moore,WR,CAR,1,33,33,49,0,6,3,6,0.3,0.9
Christian Kirk,WR,ARI,1,37,37,73,0,22,19,22,9.0,24.3
Mark Andrews,TE,BAL,1,27,27,38,0,11,7,11,5.9,21.9
Dallas Goedert,TE,PHI,1,55,55,67,0,13,13,13,13.3,24.2
Mike Gesicki,TE,MIA,1,28,28,64,0,11,11,11,3.1,11.1
Antonio Callaway,WR,CLE,1,69,69,90,0,16,6,16,2.0,2.9
D.J. Chark Jr.,WR,JAC,1,11,11,19,0,9,0,9,0.0,0.0
Nyheim Hines,RB,IND,1,43,43,73,12,12,23,23,4.3,10.0
Josh Allen,QB,BUF,1,67,67,99,15,0,48,48,27.7,41.3
Rashaad Penny,RB,SEA,1,10,10,14,30,0,30,30,0.5,5.0
Sony Michel,RB,NE,1,23,23,48,61,13,65,74,4.9,21.3
Ian Thomas,TE,CAR,1,52,52,78,0,10,6,10,2.0,3.8
Jordan Thomas,TE,HOU,1,15,15,22,0,13,13,13,5.3,35.3
Jordan Akins,TE,HOU,1,25,25,37,0,4,4,4,1.8,7.2
Robert Foster,WR,BUF,1,22,22,32,0,9,0,9,0.0,0.0
DaeSean Hamilton,WR,DEN,1,15,15,22,0,0,0,0,0.0,0.0
Chase Edmonds,RB,ARI,1,8,8,16,63,0,63,63,1.0,12.5
Jordan Wilkins,RB,IND,1,17,17,29,35,12,47,47,2.0,11.8
Phillip Lindsay,RB,DEN,1,11,11,16,36,18,36,55,2.0,18.2
Durham Smythe,TE,MIA,1,9,9,20,0,0,0,0,0.0,0.0
Marquez Valdes-Scantling,WR,GB,1,12,12,17,0,8,0,8,0.0,0.0
Ray-Ray McCloud,WR,BUF,1,14,14,21,0,7,7,7,0.6,4.3
Chris Herndon IV,TE,NYJ,1,34,34,52,0,6,6,6,-0.1,-0.3
Damion Ratley,WR,CLE,1,1,1,1,0,0,0,0,0.0,0.0
Tyler Conklin,TE,MIN,1,9,9,14,0,11,11,11,0.0,0.0
Russell Gage,WR,ATL,1,2,2,3,0,0,0,0,0.0,0.0
Derrick Willies,WR,CLE,1,1,1,1,0,0,0,0,0.0,0.0
Vyncint Smith,WR,HOU,1,41,41,60,0,5,2,5,2.8,6.8
Mike Boone,RB,MIN,1,13,13,20,15,8,23,23,1.1,8.5
Will Dissly,TE,SEA,1,39,39,57,0,8,3,8,0.4,1.0
