Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Jimmy Graham,TE,GB,1,39,39,68,0,3,3,3,1.4,3.6
Antonio Brown,WR,PIT,1,51,51,88,0,12,12,12,15.6,30.6
Logan Paulsen,TE,ATL,1,28,28,37,0,7,7,7,1.3,4.6
Julio Jones,WR,ATL,1,73,73,97,0,15,10,15,16.7,22.9
Cam Newton,QB,CAR,1,54,54,95,4,0,57,57,14.7,27.2
Mark Ingram II,RB,NO,1,31,31,41,42,10,52,52,22.2,71.6
Andy Dalton,QB,CIN,1,37,37,86,3,0,57,57,6.9,18.6
Lance Kendricks,TE,GB,1,35,35,61,0,6,6,6,2.4,6.9
Luke Stocker,TE,TEN,1,34,34,52,0,0,0,0,0.0,0.0
Anthony Sherman,RB,KC,1,4,4,7,0,25,25,25,0.2,5.0
Dion Lewis,RB,TEN,1,49,49,75,41,4,45,45,6.8,13.9
Lee Smith,TE,OAK,1,23,23,37,0,0,0,0,0.0,0.0
Dwayne Harris,WR,OAK,1,2,2,3,0,50,50,50,0.0,0.0
Virgil Green,TE,LAC,1,47,47,84,0,6,4,6,3.0,6.4
Russell Wilson,QB,SEA,1,68,68,99,13,0,51,51,26.2,38.5
Alshon Jeffery,WR,PHI,1,60,60,97,0,13,7,13,4.8,8.0
Mohamed Sanu Sr.,WR,ATL,1,70,70,93,0,11,9,11,2.7,3.9
T.Y. Hilton,WR,IND,1,42,42,75,0,17,7,17,7.7,18.3
Travis Benjamin,WR,LAC,1,13,13,23,8,0,8,8,-0.2,-1.5
Marvin Jones Jr.,WR,DET,1,48,48,61,0,15,6,15,5.5,11.5
Rhett Ellison,TE,NYG,1,33,33,56,0,3,3,3,0.6,1.8
Alfred Morris,RB,SF,1,14,14,19,64,7,64,71,1.9,13.6
Derek Carrier,TE,OAK,1,18,18,29,0,17,6,17,0.5,2.8
Josh Gordon,WR,NE,1,55,55,83,0,22,7,22,8.1,14.7
Cole Beasley,WR,DAL,1,48,48,70,0,10,8,10,3.7,7.7
Chris Hogan,WR,NE,1,54,54,82,0,2,0,2,0.0,0.0
Garrett Celek,TE,SF,1,6,6,8,0,0,0,0,0.0,0.0
Jermaine Kearse,WR,NYJ,1,50,50,89,0,10,4,10,1.6,3.2
Josh Bellamy,WR,CHI,1,6,6,10,0,0,0,0,0.0,0.0
Travis Kelce,TE,KC,1,58,58,98,0,12,10,12,4.6,7.9
Marquise Goodwin,WR,SF,1,61,61,84,0,8,7,8,6.9,11.3
Russell Shepard,WR,NYG,1,1,1,2,0,0,0,0,0.0,0.0
Robert Woods,WR,LAR,1,64,64,98,5,8,11,13,10.6,16.6
Kenny Stills,WR,MIA,1,65,65,96,0,5,3,5,2.6,4.0
Cordarrelle Patterson,RB,NE,1,10,10,15,40,0,40,40,1.1,11.0
Keenan Allen,WR,LAC,1,50,50,89,0,18,12,18,11.7,23.4
Giovani Bernard,RB,CIN,1,12,12,28,17,25,33,42,3.6,30.0
Theo Riddick,RB,DET,1,46,46,58,0,15,13,15,6.0,13.0
Matt Barkley,QB,BUF,1,73,73,100,4,0,38,38,17.1,23.4
Zach Ertz,TE,PHI,1,62,62,100,0,26,23,26,26.5,42.7
Jordan Reed,TE,WAS,1,38,38,66,0,16,11,16,5.1,13.4
Levine Toilolo,TE,DET,1,38,38,48,0,3,3,3,1.6,4.2
Vance McDonald,TE,PIT,1,25,25,43,0,16,16,16,10.4,41.6
Kyle Juszczyk,RB,SF,1,46,46,63,2,4,7,7,1.3,2.8
Demetrius Harris,TE,KC,1,14,14,24,0,0,0,0,0.0,0.0
Zach Line,RB,NO,1,17,17,23,12,6,12,18,1.3,7.6
James Develin,RB,NE,1,12,12,18,8,0,8,8,6.1,50.8
Jack Doyle,TE,IND,1,49,49,88,0,6,6,6,3.6,7.3
Patrick DiMarco,RB,BUF,1,14,14,19,0,0,0,0,0.0,0.0
Teddy Bridgewater,QB,NO,1,11,11,15,27,0,36,36,-0.3,-2.7
Blake Bortles,QB,JAC,1,75,75,97,3,0,53,53,21.6,28.8
Derek Carr,QB,OAK,1,63,63,100,3,0,62,62,7.9,12.5
Logan Thomas,TE,BUF,1,30,30,41,0,3,7,7,0.7,2.3
Carlos Hyde,RB,JAC,1,9,9,12,33,0,33,33,0.5,5.6
Mike Evans,WR,TB,1,55,55,80,0,11,5,11,5.1,9.3
Brandin Cooks,WR,LAR,1,63,63,97,2,19,17,21,16.9,26.8
Davante Adams,WR,GB,1,53,53,93,0,13,8,13,17.7,33.4
Jordan Matthews,WR,PHI,1,38,38,61,0,8,8,8,4.0,10.5
Donte Moncrief,WR,JAC,1,61,61,79,0,7,5,7,15.8,25.9
Allen Robinson II,WR,CHI,1,54,54,92,0,15,11,15,25.3,46.9
Odell Beckham Jr.,WR,NYG,1,56,56,95,0,20,7,20,19.3,34.5
Jarvis Landry,WR,CLE,1,36,36,67,0,14,6,14,2.2,6.1
Eric Ebron,TE,IND,1,21,21,38,5,14,19,19,25.1,119.5
Trey Burton,TE,CHI,1,43,43,73,0,9,9,9,6.0,14.0
James White,RB,NE,1,42,42,64,2,19,14,21,2.6,6.2
Ryan Grant,WR,IND,1,28,28,50,0,4,4,4,0.6,2.1
Damien Williams,RB,KC,1,1,1,2,0,0,0,0,0.0,0.0
Taylor Gabriel,WR,CHI,1,46,46,78,0,7,0,7,0.0,0.0
Allen Hurns,WR,DAL,1,15,15,22,0,13,13,13,4.0,26.7
Bennie Fowler III,WR,NYG,1,26,26,44,0,4,0,4,0.0,0.0
Dontrelle Inman,WR,IND,1,18,18,32,0,22,22,22,4.1,22.8
Keith Smith,RB,OAK,1,9,9,14,0,0,0,0,0.0,0.0
Cameron Brate,TE,TB,1,19,19,28,0,16,5,16,1.4,7.4
Roosevelt Nix,RB,PIT,1,6,6,10,0,33,33,33,1.7,28.3
Josh Hill,TE,NO,1,43,43,57,0,0,0,0,0.0,0.0
Darren Fells,TE,CLE,1,32,32,59,0,0,0,0,0.0,0.0
Seth Roberts,WR,OAK,1,28,28,44,0,11,11,11,3.9,13.9
Marcus Mariota,QB,TEN,1,65,65,100,3,2,42,42,21.3,32.8
Amari Cooper,WR,DAL,1,54,54,78,0,19,11,19,7.5,13.9
DeVante Parker,WR,MIA,1,45,45,66,0,24,11,24,4.3,9.6
Melvin Gordon III,RB,LAC,1,45,45,80,40,13,51,53,22.5,50.0
Todd Gurley II,RB,LAR,1,58,58,89,28,7,33,34,22.0,37.9
Devin Funchess,WR,CAR,1,49,49,86,0,10,6,10,3.2,6.5
Tevin Coleman,RB,ATL,1,50,50,67,22,10,28,32,6.3,12.6
Taylor Heinicke,QB,CAR,1,3,3,5,0,0,0,0,0.0,0.0
Duke Johnson Jr.,RB,CLE,1,17,17,31,18,24,41,41,10.6,62.4
T.J. Yeldon,RB,JAC,1,27,27,35,11,22,30,33,6.3,23.3
Mike Davis,RB,SEA,1,39,39,57,28,15,38,44,14.0,35.9
David Johnson,RB,ARI,1,56,56,76,38,16,50,54,30.3,54.1
Malcolm Brown,RB,LAR,1,8,8,12,0,13,13,13,1.0,12.5
Nick O'Leary,TE,MIA,1,21,21,31,0,5,5,5,0.5,2.4
Jesse James,TE,PIT,1,34,34,59,0,3,3,3,6.8,20.0
MyCole Pruitt,TE,TEN,1,8,8,12,0,0,0,0,0.0,0.0
Blake Bell,TE,JAC,1,26,26,34,0,12,8,12,2.7,10.4
Nelson Agholor,WR,PHI,1,55,55,89,0,13,9,13,8.3,15.1
Justin Hardy,WR,ATL,1,11,11,15,0,9,9,9,0.7,6.4
Tyler Lockett,WR,SEA,1,60,60,87,2,10,10,12,14.5,24.2
Breshad Perriman,WR,CLE,1,13,13,24,0,15,15,15,3.3,25.4
Phillip Dorsett II,WR,NE,1,15,15,23,0,13,13,13,1.8,12.0
Chris Manhertz,TE,CAR,1,16,16,28,0,0,0,0,0.0,0.0
C.J. Uzomah,TE,CIN,1,42,42,98,0,10,7,10,2.3,5.5
James O'Shaughnessy,TE,JAC,1,53,53,69,0,11,9,11,4.6,8.7
Chris Conley,WR,KC,1,54,54,92,0,4,2,4,2.2,4.1
Geoff Swaim,TE,DAL,1,56,56,81,0,5,5,5,1.3,2.3
Michael Burton,RB,CHI,1,7,7,12,0,0,0,0,0.0,0.0
Damiere Byrd,WR,CAR,1,4,4,7,0,0,0,0,0.0,0.0
J.J. Nelson,WR,ARI,1,20,20,27,5,5,5,10,-1.0,-5.0
Tyrell Williams,WR,LAC,1,45,45,80,0,13,9,13,4.6,10.2
Eric Tomlinson,TE,NYJ,1,13,13,23,0,8,0,8,0.0,0.0
Rod Smith,RB,DAL,1,10,10,14,20,10,30,30,2.2,22.0
Darius Jennings,WR,TEN,1,5,5,8,0,20,40,40,0.8,16.0
Adam Humphries,WR,TB,1,54,54,78,0,6,4,6,5.3,9.8
Ezekiel Elliott,RB,DAL,1,61,61,88,31,11,41,43,30.7,50.3
Jared Goff,QB,LAR,1,65,65,100,5,0,65,65,21.0,32.3
Corey Coleman,WR,NYG,1,8,8,14,0,13,13,13,1.1,13.8
Josh Doctson,WR,WAS,1,45,45,78,0,9,9,9,10.6,23.6
Derrick Henry,RB,TEN,1,15,15,23,73,0,73,73,17.8,118.7
Carson Wentz,QB,PHI,1,62,62,100,3,0,74,74,21.1,34.0
Michael Thomas,WR,NO,1,46,46,61,0,17,17,17,19.0,41.3
Tyler Boyd,WR,CIN,1,41,41,95,0,10,7,10,6.5,15.9
Sterling Shepard,WR,NYG,1,56,56,95,2,5,5,7,9.6,17.1
Austin Hooper,TE,ATL,1,61,61,81,0,18,16,18,11.6,19.0
Jordan Howard,RB,CHI,1,30,30,51,37,3,40,40,3.2,10.7
Rashard Higgins,WR,CLE,1,22,22,41,0,5,5,5,8.8,40.0
Tajae Sharpe,WR,TEN,1,54,54,83,0,6,0,6,0.0,0.0
Dak Prescott,QB,DAL,1,69,69,100,9,0,61,61,21.7,31.4
C.J. Prosise,RB,SEA,1,2,2,3,50,0,50,50,-0.3,-15.0
Jeff Driskel,QB,CIN,1,7,7,16,29,0,71,71,11.3,161.4
Tyler Higbee,TE,LAR,1,50,50,77,0,6,6,6,8.5,17.0
Kenyan Drake,RB,MIA,1,34,34,50,24,6,29,29,3.8,11.2
Nick Vannett,TE,SEA,1,41,41,59,0,5,2,5,6.8,16.6
Demarcus Robinson,WR,KC,1,42,42,71,0,10,7,10,3.0,7.1
Seth DeValve,TE,CLE,1,4,4,7,0,0,0,0,0.0,0.0
Wendell Smallwood,RB,PHI,1,21,21,34,10,14,24,24,3.4,16.2
Jakeem Grant Sr.,WR,MIA,1,8,8,12,0,13,0,13,0.0,0.0
Cody Core,WR,CIN,1,20,20,47,0,10,10,10,1.7,8.5
Alex Erickson,WR,CIN,1,16,16,37,0,0,0,0,0.0,0.0
Derek Watt,RB,LAC,1,11,11,20,18,0,18,18,0.2,1.8
Tyreek Hill,WR,KC,1,54,54,92,2,19,15,20,25.7,47.6
DeAndre Washington,RB,OAK,1,6,6,10,0,0,0,0,0.0,0.0
Ben Braunecker,TE,CHI,1,13,13,22,0,8,8,8,2.0,15.4
Dwayne Washington,RB,NO,1,16,16,21,69,0,69,69,4.7,29.4
Peyton Barber,RB,TB,1,33,33,48,39,3,42,42,6.6,20.0
Chester Rogers,WR,IND,1,17,17,30,6,6,6,12,-0.4,-2.4
Marvin Hall,WR,ATL,1,6,6,8,0,17,17,17,1.2,20.0
Jalen Richard,RB,OAK,1,27,27,43,11,22,30,33,5.9,21.9
Elijhaa Penny,RB,NYG,1,7,7,12,0,29,29,29,1.2,17.1
Mike Williams,WR,LAC,1,26,26,46,4,0,4,4,0.0,0.0
Leonard Fournette,RB,JAC,1,39,39,51,62,13,74,74,22.9,58.7
O.J. Howard,TE,TB,1,45,45,65,0,4,2,4,1.5,3.3
Mitchell Trubisky,QB,CHI,1,57,57,97,5,0,58,58,36.0,63.2
Corey Davis,WR,TEN,1,59,59,91,0,17,12,17,18.5,31.4
John Ross,WR,CIN,1,36,36,84,0,17,6,17,9.9,27.5
Christian McCaffrey,RB,CAR,1,54,54,95,26,9,35,35,31.8,58.9
David Njoku,TE,CLE,1,35,35,65,0,3,3,3,1.8,5.1
Chris Godwin,WR,TB,1,34,34,49,0,21,21,21,10.3,30.3
Evan Engram,TE,NYG,1,36,36,61,0,14,11,14,4.6,12.8
Patrick Mahomes II,QB,KC,1,59,59,100,7,0,54,54,20.1,34.1
Joshua Dobbs,QB,PIT,1,8,8,14,0,0,25,25,-0.1,-1.3
Joe Mixon,RB,CIN,1,29,29,67,38,7,45,45,8.5,29.3
Alvin Kamara,RB,NO,1,35,35,47,34,14,46,49,22.2,63.4
Wayne Gallman Jr.,RB,NYG,1,5,5,8,40,20,40,60,0.3,6.0
Jamaal Williams,RB,GB,1,14,14,25,21,0,21,21,0.3,2.1
Kareem Hunt,RB,KC,1,44,44,75,36,5,41,41,9.6,21.8
JuJu Smith-Schuster,WR,PIT,1,42,42,72,2,12,10,14,16.3,38.8
Zay Jones,WR,BUF,1,62,62,85,0,18,13,18,15.3,24.7
Cooper Kupp,WR,LAR,1,54,54,83,0,15,9,15,3.9,7.2
Curtis Samuel,WR,CAR,1,19,19,33,5,21,26,26,-0.1,-0.5
Dede Westbrook,WR,JAC,1,61,61,79,3,16,11,20,4.3,7.0
Josh Reynolds,WR,LAR,1,10,10,15,0,0,0,0,0.0,0.0
Noah Brown,WR,DAL,1,9,9,13,0,0,0,0,0.0,0.0
Marlon Mack,RB,IND,1,33,33,59,36,6,42,42,5.8,17.6
Corey Clement,RB,PHI,1,18,18,29,28,11,33,39,0.8,4.4
James Conner,RB,PIT,1,23,23,40,57,4,61,61,13.3,57.8
Tarik Cohen,RB,CHI,1,31,31,53,23,23,42,45,10.4,33.5
Elijah McGuire,RB,NYJ,1,32,32,57,19,19,28,38,5.7,17.8
Gerald Everett,TE,LAR,1,16,16,25,0,13,13,13,7.5,46.9
Jonnu Smith,TE,TEN,1,60,60,92,0,5,5,5,10.5,17.5
Jeremy Sprinkle,TE,WAS,1,26,26,45,0,4,0,4,0.0,0.0
T.J. Logan,RB,ARI,1,3,3,4,0,67,67,67,1.4,46.7
Austin Ekeler,RB,LAC,1,20,20,36,15,0,15,15,1.9,9.5
Kenny Golladay,WR,DET,1,75,75,95,0,17,8,17,13.8,18.4
George Kittle,TE,SF,1,71,71,97,0,14,13,14,8.3,11.7
Antony Auclair,TE,TB,1,14,14,20,0,0,0,0,0.0,0.0
Trent Taylor,WR,SF,1,7,7,10,0,14,14,14,1.2,17.1
Jacob Hollister,TE,NE,1,22,22,33,0,9,5,9,1.7,7.7
Austin Carr,WR,NO,1,22,22,29,0,9,9,9,2.0,9.1
Mo Alie-Cox,TE,IND,1,23,23,41,0,17,9,17,8.8,38.3
Darrell Daniels,TE,SEA,1,3,3,4,0,0,0,0,0.0,0.0
Isaiah McKenzie,WR,BUF,1,7,7,10,43,14,57,57,4.6,65.7
Ryan Switzer,WR,PIT,1,8,8,14,0,25,25,25,3.1,38.8
Blake Jarwin,TE,DAL,1,3,3,4,0,0,0,0,0.0,0.0
Aaron Jones,RB,GB,1,42,42,74,36,12,43,48,29.2,69.5
Eric Saubert,TE,ATL,1,4,4,5,0,50,25,50,1.7,42.5
Alex Armah Jr.,RB,CAR,1,7,7,12,29,0,29,29,0.3,4.3
Nick Mullens,QB,SF,1,73,73,100,3,0,56,56,10.1,13.8
Ricky Seals-Jones,TE,ARI,1,46,46,62,0,20,11,20,5.1,11.1
David Moore,WR,SEA,1,45,45,65,0,7,2,7,1.6,3.6
Jason Croom,TE,BUF,1,44,44,60,0,0,0,0,0.0,0.0
Anthony Firkser,TE,TEN,1,3,3,5,0,33,33,33,1.1,36.7
Taquan Mizzell,RB,CHI,1,8,8,14,13,0,13,13,0.0,0.0
Keelan Cole Sr.,WR,JAC,1,22,22,29,0,0,0,0,0.0,0.0
Sean Culkin,TE,LAC,1,11,11,20,0,0,0,0,0.0,0.0
Marcus Kemp,WR,KC,1,2,2,3,0,50,0,50,0.0,0.0
Zach Pascal,WR,IND,1,15,15,27,0,0,0,0,0.0,0.0
Matt Breida,RB,SF,1,44,44,60,39,9,45,48,25.2,57.3
Kendrick Bourne,WR,SF,1,69,69,95,0,10,6,10,3.3,4.8
Taysom Hill,QB,NO,1,24,24,32,17,4,21,25,2.4,10.0
Dan Arnold,TE,NO,1,28,28,37,0,11,7,11,2.5,8.9
Josh Rosen,QB,ARI,1,73,73,99,1,0,55,55,8.2,11.2
Baker Mayfield,QB,CLE,1,53,53,98,11,2,49,51,22.6,42.6
Saquon Barkley,RB,NYG,1,54,54,92,37,9,44,46,10.0,18.5
Nick Chubb,RB,CLE,1,42,42,78,48,7,55,55,32.9,78.3
Kerryon Johnson,RB,DET,1,55,55,70,25,11,36,36,18.9,34.4
Josh Adams,RB,PHI,1,19,19,31,37,0,37,37,4.7,24.7
Ito Smith,RB,ATL,1,22,22,29,18,23,36,41,2.6,11.8
Kalen Ballage,RB,MIA,1,5,5,7,0,20,20,20,0.6,12.0
James Washington,WR,PIT,1,46,46,79,0,0,0,0,0.0,0.0
Anthony Miller,WR,CHI,1,42,42,71,0,14,12,14,18.2,43.3
Calvin Ridley,WR,ATL,1,54,54,72,2,9,7,11,4.0,7.4
Michael Gallup,WR,DAL,1,58,58,84,0,5,3,5,3.4,5.9
Tre'Quan Smith,WR,NO,1,51,51,68,0,0,0,0,0.0,0.0
Dante Pettis,WR,SF,1,41,41,56,0,15,10,15,1.2,2.9
DJ Moore,WR,CAR,1,49,49,86,2,10,10,12,2.5,5.1
Christian Kirk,WR,ARI,1,65,65,88,0,9,3,9,0.8,1.2
Dallas Goedert,TE,PHI,1,17,17,27,0,0,0,0,0.0,0.0
Jaylen Samuels,RB,PIT,1,18,18,31,28,22,44,50,8.9,49.4
Mike Gesicki,TE,MIA,1,20,20,29,0,5,5,5,0.5,2.5
Antonio Callaway,WR,CLE,1,39,39,72,0,5,5,5,3.9,10.0
J'Mon Moore,WR,GB,1,5,5,9,0,0,0,0,0.0,0.0
D.J. Chark Jr.,WR,JAC,1,45,45,58,0,4,0,4,0.0,0.0
Nyheim Hines,RB,IND,1,20,20,36,15,20,30,35,2.2,11.0
Richie James Jr.,WR,SF,1,5,5,7,0,0,0,0,0.0,0.0
Auden Tate,WR,CIN,1,7,7,16,0,14,0,14,0.0,0.0
Equanimeous St. Brown,WR,GB,1,33,33,58,0,9,6,9,0.3,0.9
Rashaad Penny,RB,SEA,1,27,27,39,44,0,44,44,16.8,62.2
Sony Michel,RB,NE,1,18,18,27,61,0,61,61,3.1,17.2
Dalton Schultz,TE,DAL,1,8,8,12,0,25,25,25,2.1,26.3
Ian Thomas,TE,CAR,1,10,10,18,0,0,0,0,0.0,0.0
Robert Foster,WR,BUF,1,33,33,45,0,12,9,12,10.5,31.8
Chase Edmonds,RB,ARI,1,17,17,23,12,0,12,12,0.7,4.1
Jordan Wilkins,RB,IND,1,5,5,9,20,0,20,20,5.3,106.0
Darrel Williams,RB,KC,1,1,1,2,0,0,0,0,0.0,0.0
Marquez Valdes-Scantling,WR,GB,1,54,54,95,0,13,11,13,4.4,8.1
Ray-Ray McCloud,WR,BUF,1,19,19,26,0,0,0,0,0.0,0.0
Chris Herndon IV,TE,NYJ,1,36,36,64,0,11,8,11,3.4,9.4
Trenton Cannon,RB,NYJ,1,13,13,23,31,31,38,62,3.5,26.9
Damion Ratley,WR,CLE,1,2,2,4,0,0,0,0,0.0,0.0
Justin Watson,WR,TB,1,6,6,9,0,0,0,0,0.0,0.0
Jordan Franks,TE,CIN,1,1,1,2,0,0,0,0,0.0,0.0
Brandon Powell,WR,DET,1,24,24,30,0,13,4,13,0.6,2.5
Keith Kirkwood,WR,NO,1,34,34,45,0,6,6,6,4.5,13.2
Deon Yelder,TE,KC,1,1,1,2,0,0,0,0,0.0,0.0
Trent Sherfield,WR,ARI,1,39,39,53,0,0,0,0,0.0,0.0
Cameron Batson,WR,TEN,1,34,34,52,0,9,6,9,3.6,10.6
Dontrell Hilliard,RB,CLE,1,9,9,17,0,11,22,22,-1.4,-15.6
KhaDarel Hodge,WR,LAR,1,2,2,3,0,0,0,0,0.0,0.0
