player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1.0,76.0,76.0,100.0,7.0,0.0,59.0,59.0,15.0,19.7,4,2018
Ben Roethlisberger,QB,PIT,1.0,62.0,62.0,100.0,2.0,0.0,77.0,77.0,14.9,24.0,4,2018
Benjamin Watson,TE,NO,1.0,37.0,37.0,52.0,0.0,8.0,3.0,8.0,2.3,6.2,4,2018
Brian Hoyer,QB,NE,1.0,4.0,4.0,5.0,75.0,0.0,75.0,75.0,-0.3,-7.5,4,2018
Chase Daniel,QB,CHI,1.0,3.0,3.0,5.0,67.0,0.0,67.0,67.0,-0.2,-6.7,4,2018
Danny Amendola,WR,MIA,1.0,42.0,42.0,86.0,0.0,7.0,5.0,7.0,2.1,5.0,4,2018
DeSean Jackson,WR,TB,1.0,39.0,39.0,62.0,0.0,21.0,13.0,21.0,11.2,28.7,4,2018
Drew Brees,QB,NO,1.0,70.0,70.0,99.0,6.0,0.0,51.0,51.0,8.6,12.3,4,2018
Eli Manning,QB,NYG,1.0,62.0,62.0,100.0,3.0,0.0,69.0,69.0,14.7,23.7,4,2018
Frank Gore,RB,MIA,1.0,25.0,25.0,51.0,44.0,12.0,52.0,56.0,11.7,46.8,4,2018
Jared Cook,TE,OAK,1.0,76.0,76.0,79.0,0.0,17.0,11.0,17.0,23.0,30.3,4,2018
Joe Flacco,QB,BAL,1.0,76.0,76.0,99.0,3.0,0.0,58.0,58.0,22.2,29.2,4,2018
Larry Fitzgerald,WR,ARI,1.0,52.0,52.0,87.0,0.0,13.0,6.0,13.0,2.8,5.4,4,2018
LeSean McCoy,RB,BUF,1.0,36.0,36.0,62.0,14.0,17.0,22.0,31.0,3.7,10.3,4,2018
Marcedes Lewis,TE,GB,1.0,17.0,17.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2018
Marshawn Lynch,RB,OAK,1.0,50.0,50.0,52.0,40.0,10.0,46.0,50.0,15.7,31.4,4,2018
Matt Ryan,QB,ATL,1.0,70.0,70.0,99.0,3.0,0.0,59.0,59.0,29.3,41.9,4,2018
Matthew Slater,WR,NE,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2018
Matthew Stafford,QB,DET,1.0,54.0,54.0,100.0,4.0,0.0,59.0,59.0,20.8,38.5,4,2018
Michael Crabtree,WR,BAL,1.0,48.0,48.0,62.0,0.0,17.0,6.0,17.0,2.9,6.0,4,2018
Philip Rivers,QB,LAC,1.0,68.0,68.0,100.0,6.0,0.0,63.0,63.0,21.7,31.9,4,2018
Ryan Fitzpatrick,QB,TB,1.0,28.0,28.0,44.0,0.0,0.0,64.0,64.0,3.0,10.7,4,2018
Ted Ginn Jr.,WR,NO,1.0,38.0,38.0,54.0,3.0,8.0,3.0,11.0,0.1,0.3,4,2018
Tom Brady,QB,NE,1.0,77.0,77.0,95.0,0.0,0.0,45.0,45.0,19.0,24.7,4,2018
Golden Tate,WR,DET,1.0,42.0,42.0,78.0,0.0,19.0,19.0,19.0,25.2,60.0,4,2018
Andre Roberts,WR,NYJ,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2018
Emmanuel Sanders,WR,DEN,1.0,54.0,54.0,90.0,2.0,13.0,11.0,15.0,6.3,11.7,4,2018
Jimmy Graham,TE,GB,1.0,54.0,54.0,71.0,0.0,11.0,6.0,11.0,8.1,15.0,4,2018
Rob Gronkowski,TE,NE,1.0,54.0,54.0,67.0,0.0,13.0,7.0,13.0,4.4,8.1,4,2018
Antonio Brown,WR,PIT,1.0,59.0,59.0,95.0,0.0,19.0,8.0,19.0,12.2,20.7,4,2018
Logan Paulsen,TE,ATL,1.0,29.0,29.0,41.0,0.0,3.0,3.0,3.0,7.7,26.6,4,2018
A.J. Green,WR,CIN,1.0,69.0,69.0,93.0,0.0,12.0,6.0,12.0,13.8,20.0,4,2018
Julio Jones,WR,ATL,1.0,54.0,54.0,76.0,0.0,22.0,17.0,22.0,17.3,32.0,4,2018
Kyle Rudolph,TE,MIN,1.0,60.0,60.0,81.0,0.0,10.0,8.0,10.0,5.7,9.5,4,2018
Andy Dalton,QB,CIN,1.0,73.0,73.0,99.0,3.0,0.0,59.0,59.0,24.8,34.0,4,2018
Lance Kendricks,TE,GB,1.0,35.0,35.0,46.0,0.0,6.0,3.0,6.0,0.5,1.4,4,2018
Luke Stocker,TE,TEN,1.0,25.0,25.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2018
Taiwan Jones,RB,BUF,1.0,1.0,1.0,2.0,0.0,100.0,0.0,100.0,0.0,0.0,4,2018
Anthony Sherman,RB,KC,1.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2018
Dion Lewis,RB,TEN,1.0,48.0,48.0,68.0,8.0,19.0,27.0,27.0,6.6,13.8,4,2018
Lee Smith,TE,OAK,1.0,30.0,30.0,31.0,0.0,13.0,10.0,13.0,2.3,7.7,4,2018
Dwayne Harris,WR,OAK,1.0,4.0,4.0,4.0,25.0,0.0,25.0,25.0,-0.1,-2.5,4,2018
Virgil Green,TE,LAC,1.0,50.0,50.0,74.0,0.0,4.0,4.0,4.0,0.9,1.8,4,2018
Ryan Tannehill,QB,MIA,1.0,36.0,36.0,73.0,3.0,0.0,58.0,58.0,0.0,0.0,4,2018
Kirk Cousins,QB,MIN,1.0,74.0,74.0,100.0,5.0,0.0,73.0,73.0,31.7,42.8,4,2018
Russell Wilson,QB,SEA,1.0,66.0,66.0,100.0,6.0,0.0,45.0,45.0,9.0,13.6,4,2018
Lamar Miller,RB,HOU,1.0,46.0,46.0,52.0,30.0,0.0,30.0,30.0,4.9,10.7,4,2018
Alshon Jeffery,WR,PHI,1.0,65.0,65.0,83.0,0.0,14.0,12.0,14.0,16.5,25.4,4,2018
Mohamed Sanu Sr.,WR,ATL,1.0,55.0,55.0,77.0,0.0,16.0,11.0,16.0,11.1,20.2,4,2018
T.Y. Hilton,WR,IND,1.0,43.0,43.0,47.0,0.0,14.0,9.0,14.0,11.5,26.7,4,2018
Travis Benjamin,WR,LAC,1.0,5.0,5.0,7.0,0.0,20.0,20.0,20.0,0.2,4.0,4,2018
Marvin Jones Jr.,WR,DET,1.0,50.0,50.0,93.0,0.0,12.0,6.0,12.0,5.6,11.2,4,2018
Rhett Ellison,TE,NYG,1.0,54.0,54.0,87.0,0.0,9.0,6.0,9.0,2.9,5.4,4,2018
Alfred Morris,RB,SF,1.0,14.0,14.0,23.0,29.0,21.0,36.0,50.0,1.8,12.9,4,2018
Derek Carrier,TE,OAK,1.0,17.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2018
Case Keenum,QB,DEN,1.0,60.0,60.0,100.0,0.0,0.0,55.0,55.0,7.8,13.0,4,2018
Josh Gordon,WR,NE,1.0,18.0,18.0,22.0,0.0,11.0,11.0,11.0,3.2,17.8,4,2018
Cole Beasley,WR,DAL,1.0,38.0,38.0,55.0,0.0,13.0,11.0,13.0,5.3,13.9,4,2018
Chris Hogan,WR,NE,1.0,70.0,70.0,86.0,0.0,1.0,1.0,1.0,2.5,3.6,4,2018
Garrett Celek,TE,SF,1.0,17.0,17.0,28.0,0.0,6.0,0.0,6.0,0.0,0.0,4,2018
