player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1.0,71.0,71.0,100.0,4.0,0.0,69.0,69.0,28.4,40.0,6,2018
Adrian Peterson,RB,WAS,1.0,37.0,37.0,52.0,46.0,3.0,46.0,49.0,9.7,26.2,6,2018
Alex Smith,QB,WAS,1.0,70.0,70.0,99.0,9.0,0.0,60.0,60.0,15.8,22.6,6,2018
Ben Roethlisberger,QB,PIT,1.0,73.0,73.0,100.0,1.0,1.0,66.0,66.0,20.6,28.2,6,2018
Danny Amendola,WR,MIA,1.0,75.0,75.0,96.0,0.0,15.0,11.0,15.0,5.9,7.9,6,2018
DeSean Jackson,WR,TB,1.0,34.0,34.0,52.0,3.0,26.0,15.0,29.0,8.4,24.7,6,2018
Eli Manning,QB,NYG,1.0,65.0,65.0,100.0,0.0,0.0,66.0,66.0,9.2,14.2,6,2018
Frank Gore,RB,MIA,1.0,30.0,30.0,38.0,50.0,3.0,53.0,53.0,11.9,39.7,6,2018
Greg Olsen,TE,CAR,1.0,59.0,59.0,98.0,0.0,12.0,7.0,12.0,4.8,8.1,6,2018
Jared Cook,TE,OAK,1.0,51.0,51.0,85.0,0.0,4.0,4.0,4.0,1.0,2.0,6,2018
Joe Flacco,QB,BAL,1.0,76.0,76.0,100.0,4.0,0.0,53.0,53.0,11.9,15.7,6,2018
Julian Edelman,WR,NE,1.0,71.0,71.0,91.0,1.0,10.0,7.0,11.0,12.1,17.0,6,2018
Larry Fitzgerald,WR,ARI,1.0,49.0,49.0,83.0,0.0,16.0,10.0,16.0,3.9,8.0,6,2018
LeSean McCoy,RB,BUF,1.0,47.0,47.0,76.0,34.0,11.0,40.0,45.0,9.4,20.0,6,2018
Marcedes Lewis,TE,GB,1.0,22.0,22.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2018
Marshawn Lynch,RB,OAK,1.0,30.0,30.0,50.0,43.0,17.0,53.0,60.0,5.9,19.7,6,2018
Matt Ryan,QB,ATL,1.0,67.0,67.0,99.0,1.0,0.0,63.0,63.0,27.5,41.0,6,2018
Matthew Slater,WR,NE,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2018
