Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Alex Collins,RB,BAL,1,33,33,48,33,6,39,39,10.3,31.2
Tyler Boyd,WR,CIN,1,61,61,91,2,16,16,18,19.6,32.1
Devontae Booker,RB,DEN,1,32,32,44,28,13,41,41,10.1,31.6
Sterling Shepard,WR,NYG,1,67,67,94,0,12,6,12,3.4,5.1
Jordan Howard,RB,CHI,1,38,38,58,58,3,58,61,14.1,37.1
Tyler Higbee,TE,LAR,1,62,62,79,0,2,2,2,0.6,1.0
William Fuller V,WR,HOU,1,44,44,72,0,14,11,14,18.4,41.8
Kenyan Drake,RB,MIA,1,37,37,56,32,5,38,38,21.5,58.1
Nick Vannett,TE,SEA,1,31,31,49,0,10,3,10,1.6,5.2
Chris Moore,WR,BAL,1,38,38,55,0,5,5,5,1.9,5.0
Tyler Ervin,RB,HOU,1,35,35,57,0,3,3,3,0.4,1.1
Demarcus Robinson,WR,KC,1,20,20,34,0,5,5,5,0.1,0.5
Seth DeValve,TE,CLE,1,5,5,8,0,40,40,40,8.8,176.0
Wendell Smallwood,RB,PHI,1,31,31,49,26,10,32,35,12.6,40.6
Jakeem Grant Sr.,WR,MIA,1,63,63,95,0,13,6,13,3.6,5.7
Cody Core,WR,CIN,1,6,6,9,0,0,0,0,0.0,0.0
Alex Erickson,WR,CIN,1,51,51,76,0,8,2,8,0.5,1.0
Andy Janovich,RB,DEN,1,18,18,25,0,0,0,0,0.0,0.0
Tyreek Hill,WR,KC,1,48,48,81,0,8,6,8,7.0,14.6
DeAndre Washington,RB,OAK,1,2,2,4,50,0,50,50,0.4,20.0
Geronimo Allison,WR,GB,1,30,30,56,0,3,3,3,1.4,4.7
Peyton Barber,RB,TB,1,43,43,49,44,0,44,44,14.5,33.7
Chester Rogers,WR,IND,1,39,39,50,0,3,0,3,2.0,5.1
Jalen Richard,RB,OAK,1,22,22,43,9,36,45,45,6.4,29.1
C.J. Ham,RB,MIN,1,10,10,14,20,0,20,20,0.1,1.0
Joshua Perkins,TE,PHI,1,7,7,11,0,14,0,14,0.0,0.0
Elijhaa Penny,RB,NYG,1,2,2,3,0,0,0,0,0.0,0.0
O.J. Howard,TE,TB,1,53,53,60,0,8,8,8,12.8,24.2
Mitchell Trubisky,QB,CHI,1,66,66,100,9,0,53,53,21.9,33.2
Christian McCaffrey,RB,CAR,1,64,64,98,22,9,28,31,17.6,27.5
Deshaun Watson,QB,HOU,1,60,60,98,2,0,35,35,31.0,51.7
David Njoku,TE,CLE,1,53,53,83,0,0,0,0,0.0,0.0
Chris Godwin,WR,TB,1,63,63,72,0,11,3,11,5.2,8.3
Evan Engram,TE,NYG,1,62,62,87,0,15,8,15,8.5,13.7
Patrick Mahomes II,QB,KC,1,58,58,98,3,0,62,62,26.0,44.8
Nathan Peterman,QB,BUF,1,2,2,3,0,0,100,100,0.9,45.0
Joshua Dobbs,QB,PIT,1,1,1,1,100,0,100,100,-0.1,-10.0
C.J. Beathard,QB,SF,1,66,66,99,8,0,50,50,12.5,18.9
Joe Mixon,RB,CIN,1,55,55,82,38,7,44,45,25.8,46.9
Alvin Kamara,RB,NO,1,38,38,70,34,21,53,55,19.6,51.6
Wayne Gallman Jr.,RB,NYG,1,2,2,3,50,0,50,50,-0.1,-5.0
Jamaal Williams,RB,GB,1,13,13,24,31,8,31,38,6.9,53.1
Kareem Hunt,RB,KC,1,49,49,83,33,12,43,45,14.6,29.8
JuJu Smith-Schuster,WR,PIT,1,56,56,78,0,11,7,11,3.3,5.9
Zay Jones,WR,BUF,1,60,60,92,0,13,10,13,5.5,9.2
Curtis Samuel,WR,CAR,1,26,26,40,0,12,12,12,2.8,10.8
Dede Westbrook,WR,JAC,1,58,58,91,2,10,5,12,10.0,17.2
Josh Reynolds,WR,LAR,1,69,69,88,1,7,6,9,16.0,23.2
Marlon Mack,RB,IND,1,49,49,63,51,8,55,59,26.9,54.9
Corey Clement,RB,PHI,1,13,13,21,31,8,38,38,0.5,3.8
James Conner,RB,PIT,1,56,56,78,43,11,52,54,33.2,59.3
Tarik Cohen,RB,CHI,1,38,38,58,13,8,16,21,17.0,44.7
Gerald Everett,TE,LAR,1,17,17,22,0,12,6,12,2.2,12.9
Jeremy Sprinkle,TE,WAS,1,20,20,29,0,0,0,0,0.0,0.0
T.J. Logan,RB,ARI,1,1,1,2,0,0,0,0,0.0,0.0
Kenny Golladay,WR,DET,1,54,54,92,0,2,2,2,1.2,2.2
George Kittle,TE,SF,1,60,60,90,0,13,8,13,5.7,9.5
Antony Auclair,TE,TB,1,15,15,17,0,0,0,0,0.0,0.0
Robert Tonyan,TE,GB,1,3,3,6,0,33,0,33,0.0,0.0
Trent Taylor,WR,SF,1,19,19,28,0,11,5,11,0.7,3.7
Austin Carr,WR,NO,1,19,19,35,0,5,0,5,0.0,0.0
Josh Malone,WR,CIN,1,4,4,6,0,0,0,0,0.0,0.0
Tim Patrick,WR,DEN,1,19,19,26,5,5,11,11,9.7,51.1
Mo Alie-Cox,TE,IND,1,25,25,32,0,4,4,4,8.6,34.4
Darrell Daniels,TE,SEA,1,9,9,14,0,0,0,0,0.0,0.0
Isaiah McKenzie,WR,DEN,1,3,3,4,0,0,0,0,0.0,0.0
Ryan Switzer,WR,PIT,1,19,19,26,0,5,0,5,0.0,0.0
Aaron Jones,RB,GB,1,32,32,59,38,6,44,44,14.6,45.6
Alex Armah Jr.,RB,CAR,1,10,10,15,0,0,0,0,0.0,0.0
Chad Williams,WR,ARI,1,47,47,71,0,4,4,4,2.1,4.5
Ricky Seals-Jones,TE,ARI,1,49,49,74,0,8,4,8,1.2,2.4
Chris Carson,RB,SEA,1,42,42,67,60,5,64,64,18.4,43.8
David Moore,WR,SEA,1,45,45,71,0,9,9,9,15.7,34.9
Jason Croom,TE,BUF,1,17,17,26,0,18,6,18,1.4,8.2
Keelan Cole Sr.,WR,JAC,1,15,15,23,0,20,13,20,-0.2,-1.3
Zach Pascal,WR,IND,1,29,29,37,0,3,3,3,-0.4,-1.4
Matt Breida,RB,SF,1,32,32,48,50,0,50,50,4.2,13.1
Victor Bolden Jr.,WR,SF,1,5,5,7,0,0,0,0,0.0,0.0
Kendrick Bourne,WR,SF,1,54,54,81,0,19,13,19,7.1,13.1
Taysom Hill,QB,NO,1,18,18,33,17,6,28,28,2.1,11.7
Dan Arnold,TE,NO,1,10,10,19,0,0,0,0,0.0,0.0
Patrick Ricard,RB,BAL,1,5,5,7,0,0,0,0,0.0,0.0
Brandon Zylstra,WR,MIN,1,1,1,1,0,0,0,0,0.0,0.0
Lamar Jackson,QB,BAL,1,14,14,20,21,0,57,57,8.4,60.0
Josh Rosen,QB,ARI,1,66,66,100,3,0,64,64,19.3,29.2
Sam Darnold,QB,NYJ,1,54,54,100,9,0,63,63,12.3,22.8
Baker Mayfield,QB,CLE,1,64,64,100,2,0,58,58,14.1,22.0
Saquon Barkley,RB,NYG,1,68,68,96,19,15,32,34,11.1,16.3
Ronald Jones II,RB,TB,1,11,11,13,18,9,27,27,0.1,0.9
Nick Chubb,RB,CLE,1,31,31,48,58,10,65,68,7.5,24.2
Kerryon Johnson,RB,DET,1,48,48,81,17,17,29,33,9.1,19.0
Josh Adams,RB,PHI,1,18,18,29,50,6,56,56,6.7,37.2
Kalen Ballage,RB,MIA,1,1,1,2,100,0,100,100,0.5,50.0
Courtland Sutton,WR,DEN,1,49,49,67,0,8,6,8,7.8,15.9
Anthony Miller,WR,CHI,1,48,48,73,2,15,8,17,10.4,21.7
Deontay Burnett,WR,NYJ,1,41,41,76,0,10,10,10,6.1,14.9
Tre'Quan Smith,WR,NO,1,41,41,76,0,10,7,10,1.8,4.4
Dante Pettis,WR,SF,1,7,7,10,0,14,0,14,0.0,0.0
DJ Moore,WR,CAR,1,46,46,71,4,13,15,17,12.9,28.0
Christian Kirk,WR,ARI,1,50,50,76,0,14,6,14,10.2,20.4
Mark Andrews,TE,BAL,1,22,22,32,0,23,18,23,3.1,14.1
Dallas Goedert,TE,PHI,1,30,30,48,0,3,3,3,9.2,30.7
Jaylen Samuels,RB,PIT,1,7,7,10,57,0,57,57,1.7,24.3
Mike Gesicki,TE,MIA,1,16,16,24,0,31,25,31,1.4,8.8
Hayden Hurst,TE,BAL,1,30,30,43,0,10,7,10,8.9,29.7
Antonio Callaway,WR,CLE,1,59,59,92,0,10,8,10,9.6,16.3
D.J. Chark Jr.,WR,JAC,1,48,48,75,0,10,8,10,4.1,8.5
Nyheim Hines,RB,IND,1,28,28,36,39,7,46,46,8.5,30.4
Equanimeous St. Brown,WR,GB,1,6,6,11,0,33,33,33,3.1,51.7
Ian Thomas,TE,CAR,1,8,8,12,0,13,13,13,1.5,18.8
Javon Wims,WR,CHI,1,2,2,3,0,0,0,0,0.0,0.0
Jordan Thomas,TE,HOU,1,54,54,89,0,7,7,7,14.9,27.6
Jordan Akins,TE,HOU,1,34,34,56,0,0,0,0,0.0,0.0
Chase Edmonds,RB,ARI,1,13,13,20,15,15,23,31,2.1,16.2
Jordan Wilkins,RB,IND,1,4,4,5,50,0,50,50,1.4,35.0
Phillip Lindsay,RB,DEN,1,41,41,56,44,7,51,51,17.2,42.0
Durham Smythe,TE,MIA,1,4,4,6,0,25,0,25,0.0,0.0
Marquez Valdes-Scantling,WR,GB,1,32,32,59,0,16,6,16,10.5,32.8
Ray-Ray McCloud,WR,BUF,1,11,11,17,0,9,9,9,1.6,14.5
Chris Herndon IV,TE,NYJ,1,27,27,50,0,7,4,7,7.6,28.1
Trenton Cannon,RB,NYJ,1,29,29,54,21,14,31,34,2.2,7.6
Damion Ratley,WR,CLE,1,32,32,50,0,13,3,13,2.1,6.6
Tyler Conklin,TE,MIN,1,7,7,9,0,0,0,0,0.0,0.0
Justin Watson,WR,TB,1,12,12,14,0,8,8,8,0.5,4.2
Jordan Franks,TE,CIN,1,1,1,1,0,100,100,100,3.2,320.0
Gus Edwards,RB,BAL,1,8,8,12,25,13,38,38,1.9,23.8
Vyncint Smith,WR,HOU,1,8,8,13,0,0,0,0,0.0,0.0
Brandon Powell,WR,DET,1,1,1,2,0,0,0,0,0.0,0.0
Mike Boone,RB,MIN,1,7,7,9,43,0,43,43,1.1,15.7
Dontrell Hilliard,RB,CLE,1,15,15,23,0,7,7,7,2.4,16.0
KhaDarel Hodge,WR,LAR,1,2,2,3,0,0,0,0,0.0,0.0
