rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,New Orleans Saints,2,2,1,0,1,0,0,1,18.0,18.0,79.3,NO,DST,17,2019
2,Baltimore Ravens,2,0,2,2,1,1,0,1,18.0,18.0,51.9,BAL,DST,17,2019
3,Atlanta Falcons,1,2,1,2,1,0,0,1,14.0,14.0,5.8,ATL,DST,17,2019
4,Jacksonville Jaguars,3,0,2,2,1,0,0,1,14.0,14.0,6.9,JAC,DST,17,2019
5,New York Jets,1,2,1,1,0,0,0,1,14.0,14.0,3.3,NYJ,DST,17,2019
6,Tampa Bay Buccaneers,6,0,1,1,1,0,0,1,14.0,14.0,98.0,TB,DST,17,2019
7,Cincinnati Bengals,6,3,0,1,0,0,0,1,12.0,12.0,14.7,CIN,DST,17,2019
8,Miami Dolphins,1,1,1,1,1,0,0,1,11.0,11.0,60.2,MIA,DST,17,2019
9,Los Angeles Rams,1,2,3,1,0,0,0,1,11.0,11.0,74.5,LAR,DST,17,2019
10,Philadelphia Eagles,4,1,1,2,0,0,0,1,9.0,9.0,52.5,PHI,DST,17,2019
11,Chicago Bears,0,2,1,0,0,1,0,1,9.0,9.0,35.9,CHI,DST,17,2019
12,Buffalo Bills,2,1,0,0,0,0,0,1,8.0,8.0,95.9,BUF,DST,17,2019
13,Dallas Cowboys,2,1,1,1,0,0,0,1,7.0,7.0,82.9,DAL,DST,17,2019
14,Pittsburgh Steelers,3,1,1,1,0,0,0,1,7.0,7.0,44.6,PIT,DST,17,2019
15,Tennessee Titans,4,1,0,0,0,0,0,1,7.0,7.0,48.4,TEN,DST,17,2019
16,Kansas City Chiefs,3,2,0,0,0,0,1,1,7.0,7.0,45.7,KC,DST,17,2019
17,Minnesota Vikings,4,0,1,2,0,0,0,1,6.0,6.0,28.0,MIN,DST,17,2019
18,Las Vegas Raiders,2,0,1,2,0,0,0,1,5.0,5.0,7.6,LV,DST,17,2019
19,Denver Broncos,2,0,1,1,0,0,0,1,5.0,5.0,48.5,DEN,DST,17,2019
20,Indianapolis Colts,3,1,0,1,0,0,0,1,4.0,4.0,66.4,IND,DST,17,2019
21,Green Bay Packers,1,1,0,0,0,0,0,1,4.0,4.0,60.6,GB,DST,17,2019
22,Detroit Lions,1,1,0,1,0,0,0,1,3.0,3.0,1.1,DET,DST,17,2019
23,New England Patriots,2,0,0,0,0,0,0,1,2.0,2.0,93.2,NE,DST,17,2019
24,Seattle Seahawks,2,0,0,1,0,0,0,1,2.0,2.0,39.4,SEA,DST,17,2019
25,Cleveland Browns,1,1,0,0,0,0,0,1,2.0,2.0,40.8,CLE,DST,17,2019
26,San Francisco 49ers,1,0,0,1,0,0,0,1,1.0,1.0,79.5,SF,DST,17,2019
27,Washington Commanders,3,0,1,1,0,0,0,1,1.0,1.0,27.5,WAS,DST,17,2019
28,Los Angeles Chargers,0,1,0,0,0,0,0,1,1.0,1.0,44.3,LAC,DST,17,2019
29,New York Giants,1,0,0,0,0,0,0,1,0.0,0.0,4.5,NYG,DST,17,2019
30,Arizona Cardinals,1,0,0,0,0,0,0,1,0.0,0.0,60.9,ARI,DST,17,2019
31,Carolina Panthers,1,0,0,0,0,0,0,1,-3.0,-3.0,27.8,CAR,DST,17,2019
32,Houston Texans,0,0,0,0,0,0,0,1,-4.0,-4.0,6.4,HOU,DST,17,2019
