rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,New England Patriots,7,4,0,0,2,0,0,1,37.0,37.0,93.2,NE,DST,2,2019
2,Cleveland Browns,4,0,1,1,0,0,0,1,13.0,13.0,40.8,CLE,DST,2,2019
3,Kansas City Chiefs,3,2,0,3,0,0,0,1,11.0,11.0,45.7,KC,DST,2,2019
4,Atlanta Falcons,3,2,1,0,0,0,0,1,10.0,10.0,5.8,ATL,DST,2,2019
5,Houston Texans,4,0,1,3,0,0,0,1,10.0,10.0,6.4,HOU,DST,2,2019
6,Green Bay Packers,1,2,2,3,0,0,0,1,10.0,10.0,60.6,GB,DST,2,2019
7,Detroit Lions,1,1,1,1,0,0,0,1,9.0,9.0,1.1,DET,DST,2,2019
8,Jacksonville Jaguars,4,0,0,0,0,0,0,1,8.0,8.0,6.9,JAC,DST,2,2019
9,Los Angeles Chargers,0,2,0,0,0,0,0,1,8.0,8.0,44.3,LAC,DST,2,2019
10,Tennessee Titans,3,1,1,0,0,0,0,1,8.0,8.0,48.4,TEN,DST,2,2019
11,Los Angeles Rams,2,1,0,1,0,0,0,1,8.0,8.0,74.5,LAR,DST,2,2019
12,San Francisco 49ers,4,1,0,0,0,0,0,1,7.0,7.0,79.5,SF,DST,2,2019
13,Philadelphia Eagles,1,3,0,1,0,0,0,1,7.0,7.0,52.5,PHI,DST,2,2019
14,Pittsburgh Steelers,4,0,2,1,0,0,0,1,7.0,7.0,44.6,PIT,DST,2,2019
15,Tampa Bay Buccaneers,3,0,1,1,0,0,0,1,6.0,6.0,98.0,TB,DST,2,2019
16,Carolina Panthers,3,0,0,0,0,1,0,1,6.0,6.0,27.8,CAR,DST,2,2019
17,Buffalo Bills,1,2,0,1,0,0,0,1,6.0,6.0,95.9,BUF,DST,2,2019
18,Minnesota Vikings,2,0,2,1,0,0,0,1,6.0,6.0,28.0,MIN,DST,2,2019
19,New York Jets,3,1,0,0,0,0,0,1,5.0,5.0,3.3,NYJ,DST,2,2019
20,Indianapolis Colts,4,0,0,2,0,0,0,1,5.0,5.0,66.4,IND,DST,2,2019
21,New Orleans Saints,3,0,1,1,0,0,0,1,5.0,5.0,79.3,NO,DST,2,2019
22,Chicago Bears,2,1,0,0,0,0,0,1,5.0,5.0,35.9,CHI,DST,2,2019
23,Baltimore Ravens,3,0,0,0,0,0,0,1,4.0,4.0,51.9,BAL,DST,2,2019
24,Seattle Seahawks,1,1,0,0,0,0,0,1,3.0,3.0,39.4,SEA,DST,2,2019
25,Las Vegas Raiders,2,0,1,1,0,0,0,1,3.0,3.0,7.6,LV,DST,2,2019
26,Miami Dolphins,2,0,1,1,0,0,0,1,3.0,3.0,60.2,MIA,DST,2,2019
27,Arizona Cardinals,2,0,0,1,0,0,0,1,2.0,2.0,60.9,ARI,DST,2,2019
28,New York Giants,3,0,0,0,0,0,0,1,2.0,2.0,4.5,NYG,DST,2,2019
29,Washington Commanders,1,1,0,0,0,0,0,1,2.0,2.0,27.5,WAS,DST,2,2019
30,Denver Broncos,0,0,0,0,0,0,0,1,1.0,1.0,48.5,DEN,DST,2,2019
31,Dallas Cowboys,1,0,0,0,0,0,0,1,1.0,1.0,82.9,DAL,DST,2,2019
32,Cincinnati Bengals,0,1,0,0,0,0,0,1,-2.0,-2.0,14.7,CIN,DST,2,2019
