rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,New England Patriots,5.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,21.0,21.0,93.2,NE,DST,8,2019
2.0,San Francisco 49ers,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,79.5,SF,DST,8,2019
3.0,Jacksonville Jaguars,8.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,15.0,6.9,JAC,DST,8,2019
4.0,Pittsburgh Steelers,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,13.0,13.0,44.6,PIT,DST,8,2019
5.0,Minnesota Vikings,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,12.0,12.0,28.0,MIN,DST,8,2019
6.0,Detroit Lions,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,11.0,11.0,1.1,DET,DST,8,2019
7.0,Tennessee Titans,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,11.0,11.0,48.4,TEN,DST,8,2019
8.0,Philadelphia Eagles,4.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,10.0,10.0,52.5,PHI,DST,8,2019
9.0,Los Angeles Rams,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,74.5,LAR,DST,8,2019
10.0,Seattle Seahawks,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,9.0,9.0,39.4,SEA,DST,8,2019
11.0,Los Angeles Chargers,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,44.3,LAC,DST,8,2019
12.0,New York Giants,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,8.0,4.5,NYG,DST,8,2019
13.0,New Orleans Saints,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,79.3,NO,DST,8,2019
14.0,Denver Broncos,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,7.0,48.5,DEN,DST,8,2019
15.0,Indianapolis Colts,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,7.0,66.4,IND,DST,8,2019
16.0,Washington Commanders,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,6.0,27.5,WAS,DST,8,2019
17.0,Tampa Bay Buccaneers,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,5.0,98.0,TB,DST,8,2019
18.0,Miami Dolphins,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,60.2,MIA,DST,8,2019
19.0,Kansas City Chiefs,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,45.7,KC,DST,8,2019
20.0,Green Bay Packers,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,60.6,GB,DST,8,2019
21.0,Chicago Bears,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,35.9,CHI,DST,8,2019
22.0,Buffalo Bills,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,95.9,BUF,DST,8,2019
23.0,New York Jets,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,3.3,NYJ,DST,8,2019
24.0,Las Vegas Raiders,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,7.6,LV,DST,8,2019
25.0,Cleveland Browns,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,40.8,CLE,DST,8,2019
26.0,Carolina Panthers,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,27.8,CAR,DST,8,2019
27.0,Atlanta Falcons,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.8,ATL,DST,8,2019
28.0,Arizona Cardinals,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,60.9,ARI,DST,8,2019
29.0,Houston Texans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.4,HOU,DST,8,2019
30.0,Dallas Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.9,DAL,DST,8,2019
31.0,Cincinnati Bengals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.7,CIN,DST,8,2019
32.0,Baltimore Ravens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9,BAL,DST,8,2019
