Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,A.J. Green(ARI),10,13,227,22.7,80,3,2,0,0,0,0,1,34.7,34.7,51.8%
2,Steve Smith(FA),13,17,186,14.3,50,3,2,0,0,0,0,1,30.6,30.6,0.0%
3,Julio Jones(TEN),12,20,164,13.7,45,2,2,0,0,0,0,1,28.4,28.4,60.7%
4,Randall Cobb(GB),7,12,91,13.0,29,2,3,1,12,0,0,1,28.3,28.3,7.6%
5,Larry Fitzgerald(FA),9,11,134,14.9,23,3,2,0,0,0,0,1,25.4,25.4,0.3%
6,Keenan Allen(LAC),12,18,133,11.1,34,1,2,0,0,0,0,1,25.3,25.3,99.3%
7,Rishard Matthews(FA),6,10,113,18.8,46,2,2,0,0,0,0,1,23.3,23.3,0.0%
8,Jeremy Maclin(FA),8,11,141,17.6,61,2,1,0,0,0,0,1,20.1,20.1,0.0%
9,James Jones(FA),7,8,139,19.9,52,3,1,0,0,0,0,1,19.9,19.9,0.0%
10,Rueben Randle(FA),7,7,116,16.6,41,2,1,0,0,0,0,1,17.6,17.6,0.0%
11,Kendall Wright(FA),7,12,95,13.6,24,2,1,1,13,0,0,1,16.8,16.8,0.0%
12,DeAndre Hopkins(ARI),8,14,101,12.6,29,1,1,0,0,0,0,1,16.1,16.1,69.3%
13,Marvin Jones Jr.(JAC),5,8,94,18.8,32,2,1,0,0,0,0,1,15.4,15.4,55.4%
14,Brandon Marshall(FA),10,14,109,10.9,20,1,1,0,0,0,1,1,14.9,14.9,2.6%
15,Odell Beckham Jr.(LAR),7,9,79,11.3,30,1,1,0,0,0,0,1,13.9,13.9,90.8%
16,Demaryius Thomas(FA),9,13,92,10.2,45,1,1,0,0,0,1,1,13.2,13.2,0.1%
17,Allen Hurns(MIA),2,4,70,35.0,59,1,1,0,0,0,0,1,13.0,13.0,0.0%
18,Seth Roberts(FA),3,5,56,18.7,36,1,1,0,0,0,0,1,11.6,11.6,0.0%
19,Amari Cooper(DAL),8,11,134,16.8,40,2,0,0,0,0,1,1,11.4,11.4,97.7%
20,Antonio Brown(FA),11,13,108,9.8,19,0,0,0,0,0,0,1,10.8,10.8,84.1%
21,Phillip Dorsett II(HOU),2,3,43,21.5,35,1,1,0,0,0,0,1,10.3,10.3,0.0%
22,Kenny Britt(FA),7,10,102,14.6,26,1,0,0,0,0,0,1,10.2,10.2,0.0%
23,Chris Hogan(FA),3,4,42,14.0,38,1,1,0,0,0,0,1,10.2,10.2,0.0%
24,Mike Evans(TB),7,17,101,14.4,20,1,0,0,0,0,0,1,10.1,10.1,97.8%
25,Danny Amendola(HOU),5,5,39,7.8,12,0,1,0,0,0,0,1,9.9,9.9,0.1%
26,Brian Hartline(FA),5,7,96,19.2,41,1,0,0,0,0,0,1,9.6,9.6,0.0%
27,T.Y. Hilton(IND),4,7,94,23.5,48,2,0,0,0,0,0,1,9.4,9.4,16.8%
28,Ted Ginn Jr.(FA),4,6,93,23.3,55,1,0,0,0,0,0,1,9.3,9.3,0.0%
29,Jeremy Kerley(FA),6,11,33,5.5,9,0,1,0,0,0,0,1,9.3,9.3,0.0%
30,Keshawn Martin(FA),3,3,33,11.0,13,0,1,0,0,0,0,1,9.3,9.3,0.0%
31,Donte Moncrief(FA),4,7,32,8.0,11,0,1,0,0,0,0,1,9.2,9.2,0.0%
32,Emmanuel Sanders(BUF),6,9,87,14.5,34,1,0,0,0,0,0,1,8.7,8.7,46.6%
33,Jarvis Landry(CLE),8,13,67,8.4,13,0,0,1,-1,0,0,1,8.6,8.6,72.5%
34,Travis Benjamin(SF),4,10,45,11.3,17,0,1,0,0,0,1,1,8.5,8.5,0.0%
35,Julian Edelman(FA),8,11,85,10.6,19,0,0,0,0,0,0,1,8.5,8.5,13.1%
36,Dorial Green-Beckham(FA),2,3,22,11.0,19,0,1,0,0,0,0,1,8.2,8.2,0.4%
37,Percy Harvin(FA),7,8,66,9.4,18,0,0,2,16,0,0,1,8.2,8.2,0.1%
38,Brandin Cooks(HOU),7,8,79,11.3,16,0,0,0,0,0,0,1,7.9,7.9,92.7%
39,Calvin Johnson(FA),8,13,77,9.6,25,1,0,0,0,0,0,1,7.7,7.7,0.1%
40,Jermaine Kearse(FA),6,6,76,12.7,22,1,0,0,0,0,0,1,7.6,7.6,0.0%
41,Ty Montgomery(NO),2,2,14,7.0,8,0,1,0,0,0,0,1,7.4,7.4,0.6%
42,Allen Robinson II(CHI),4,9,68,17.0,37,2,0,0,0,0,0,1,6.8,6.8,53.7%
43,Jamison Crowder(NYJ),6,6,45,7.5,15,0,0,0,0,0,0,1,6.5,6.5,23.6%
44,Pierre Garcon(FA),5,12,64,12.8,19,0,0,0,0,0,0,1,6.4,6.4,0.0%
45,Andre Holmes(FA),1,1,3,3.0,3,0,1,0,0,0,0,1,6.3,6.3,0.0%
46,Malcom Floyd(FA),4,7,63,15.8,39,1,0,0,0,0,0,1,6.3,6.3,0.0%
47,John Brown(FA),3,5,62,20.7,27,2,0,0,0,0,0,1,6.2,6.2,1.3%
48,Louis Murphy(FA),3,6,61,20.3,33,1,0,0,0,0,0,1,6.1,6.1,0.0%
49,Cecil Shorts(FA),6,9,58,9.7,18,0,0,0,0,0,0,1,5.8,5.8,0.0%
50,Golden Tate(FA),5,7,57,11.4,33,1,0,0,0,0,0,1,5.7,5.7,0.1%
51,Quincy Enunwa(FA),5,10,50,10.0,26,1,0,0,0,0,0,1,5.0,5.0,0.0%
52,Bennie Fowler III(SF),4,4,50,12.5,13,0,0,0,0,0,0,1,5.0,5.0,0.0%
53,Jordan Matthews(SF),6,8,49,8.2,17,0,0,0,0,0,0,1,4.9,4.9,0.0%
54,Cole Beasley(BUF),4,4,49,12.3,20,1,0,0,0,0,0,1,4.9,4.9,63.2%
55,Mike Wallace(FA),3,4,49,16.3,19,0,0,0,0,0,0,1,4.9,4.9,0.0%
56,Marques Colston(FA),4,6,47,11.8,22,1,0,0,0,0,0,1,4.7,4.7,0.0%
57,Steve Johnson(FA),3,5,46,15.3,30,1,0,0,0,0,0,1,4.6,4.6,0.0%
58,DeVante Parker(MIA),3,7,46,15.3,19,0,0,0,0,0,0,1,4.6,4.6,64.3%
59,Leonard Hankerson(FA),3,6,45,15.0,21,1,0,0,0,0,0,1,4.5,4.5,0.0%
60,Willie Snead IV(FA),5,7,44,8.8,15,0,0,0,0,0,0,1,4.4,4.4,0.1%
61,Nate Washington(FA),4,9,42,10.5,14,0,0,0,0,0,0,1,4.2,4.2,0.0%
62,Vincent Jackson(FA),2,4,40,20.0,21,1,0,0,0,0,0,1,4.0,4.0,0.0%
63,Devin Smith(FA),3,9,39,13.0,16,0,0,0,0,0,0,1,3.9,3.9,0.0%
64,Sammy Watkins(BAL),1,2,39,39.0,39,1,0,0,0,0,0,1,3.9,3.9,7.0%
65,Robert Woods(LAR),4,5,38,9.5,16,0,0,0,0,0,0,1,3.8,3.8,29.9%
66,Tavon Austin(JAC),5,5,38,7.6,12,0,0,0,0,0,0,1,3.8,3.8,0.1%
67,Michael Crabtree(FA),4,9,36,9.0,14,0,0,0,0,0,0,1,3.6,3.6,0.0%
68,Doug Baldwin(FA),3,3,35,11.7,22,1,0,0,0,0,0,1,3.5,3.5,0.0%
69,Mohamed Sanu Sr.(SF),2,4,28,14.0,19,0,0,1,6,0,0,1,3.4,3.4,0.1%
70,Marlon Brown(FA),2,5,29,14.5,21,1,0,0,0,0,0,1,2.9,2.9,0.0%
71,Justin Hunter(FA),1,2,29,29.0,29,1,0,0,0,0,0,1,2.9,2.9,0.0%
72,Jarius Wright(FA),3,4,28,9.3,17,0,0,0,0,0,0,1,2.8,2.8,0.0%
73,Taylor Gabriel(FA),3,5,28,9.3,11,0,0,0,0,0,0,1,2.8,2.8,0.1%
74,Bryan Walters(FA),2,3,28,14.0,23,1,0,0,0,0,0,1,2.8,2.8,0.0%
75,Jordan Norwood(FA),3,3,27,9.0,17,0,0,0,0,0,0,1,2.7,2.7,0.0%
76,Rashad Ross(FA),2,2,27,13.5,20,1,0,0,0,0,0,1,2.7,2.7,0.0%
77,Chris Givens(FA),0,0,0,0,0,0,0,1,24,0,0,1,2.4,2.4,0.0%
78,Ricardo Lockette(FA),1,2,23,23.0,23,1,0,0,0,0,0,1,2.3,2.3,0.0%
79,Harry Douglas(FA),3,6,20,6.7,10,0,0,0,0,0,0,1,2.0,2.0,0.0%
80,Darrius Heyward-Bey(FA),3,3,19,6.3,7,0,0,0,0,0,0,1,1.9,1.9,0.0%
81,Michael Campanaro(FA),2,2,11,5.5,11,0,0,1,8,0,0,1,1.9,1.9,0.0%
82,Andrew Hawkins(FA),2,6,18,9.0,10,0,0,0,0,0,0,1,1.8,1.8,0.0%
83,Andre Roberts(LAC),1,3,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,0.1%
84,Eddie Royal(FA),3,3,17,5.7,9,0,0,0,0,0,0,1,1.7,1.7,0.0%
85,Markus Wheaton(FA),2,3,16,8.0,12,0,0,0,0,0,0,1,1.6,1.6,0.0%
86,Chris Conley(HOU),1,1,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.4%
87,Adam Thielen(MIN),2,4,16,8.0,11,0,0,0,0,0,0,1,1.6,1.6,82.7%
88,Anquan Boldin(FA),2,4,16,8.0,14,0,0,0,0,0,0,1,1.6,1.6,0.1%
89,Marlon Moore(FA),1,1,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,0.0%
90,Devin Funchess(FA),1,4,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%
