Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,T.Y. Hilton(IND),4,15,150,37.5,87,2,2,0,0,0,0,1,27.0,27.0,16.8%
2,Nate Washington(FA),9,16,127,14.1,27,3,2,0,0,0,0,1,24.7,24.7,0.0%
3,Mike Evans(TB),8,12,164,20.5,40,4,1,0,0,0,0,1,22.4,22.4,97.8%
4,Jarvis Landry(CLE),5,5,83,16.6,50,1,2,1,5,0,0,1,20.8,20.8,72.5%
5,Amari Cooper(DAL),5,6,133,26.6,52,2,1,0,0,0,0,1,19.3,19.3,97.7%
6,Stefon Diggs(BUF),6,9,108,18.0,36,2,1,1,9,0,0,1,17.7,17.7,100.0%
7,Allen Robinson II(CHI),6,9,98,16.3,23,3,1,0,0,0,0,1,15.8,15.8,53.7%
8,Julio Jones(TEN),9,17,92,10.2,21,2,1,0,0,0,0,1,15.2,15.2,60.7%
9,Danny Amendola(HOU),8,9,86,10.8,23,1,1,0,0,0,0,1,14.6,14.6,0.1%
10,Calvin Johnson(FA),5,7,86,17.2,46,1,1,0,0,0,0,1,14.6,14.6,0.1%
11,Robert Woods(LAR),9,13,84,9.3,16,0,1,0,0,0,0,1,14.4,14.4,29.9%
12,Tyler Lockett(SEA),5,5,79,15.8,43,1,1,0,0,0,0,1,13.9,13.9,97.5%
13,Rishard Matthews(FA),3,3,75,25.0,53,1,1,0,0,0,0,1,13.5,13.5,0.0%
14,Antonio Brown(FA),6,8,124,20.7,41,4,0,1,6,0,0,1,13.0,13.0,84.1%
15,John Brown(FA),4,6,65,16.3,35,1,1,0,0,0,0,1,12.5,12.5,1.3%
16,Michael Crabtree(FA),6,8,63,10.5,25,1,1,0,0,0,0,1,12.3,12.3,0.0%
17,Chris Conley(HOU),6,7,63,10.5,25,1,1,0,0,0,0,1,12.3,12.3,0.4%
18,Michael Floyd(FA),3,4,59,19.7,33,2,1,0,0,0,0,1,11.9,11.9,0.0%
19,Martavis Bryant(FA),3,8,45,15.0,19,0,1,1,13,0,0,1,11.8,11.8,0.0%
20,Marcus Easley(FA),1,1,58,58.0,58,1,1,0,0,0,0,1,11.8,11.8,0.0%
21,Ryan Grant(FA),3,3,54,18.0,32,1,1,0,0,0,0,1,11.4,11.4,0.0%
22,Allen Hurns(MIA),2,8,53,26.5,31,2,1,0,0,0,0,1,11.3,11.3,0.0%
23,Kendall Wright(FA),4,8,46,11.5,19,0,1,0,0,0,0,1,10.6,10.6,0.0%
24,Ted Ginn Jr.(FA),5,8,59,11.8,20,1,0,1,43,0,0,1,10.2,10.2,0.0%
25,Donte Moncrief(FA),4,6,34,8.5,12,0,1,0,0,0,0,1,9.4,9.4,0.0%
26,Eric Decker(FA),6,12,94,15.7,24,2,0,0,0,0,0,1,9.4,9.4,0.6%
27,Keenan Allen(LAC),9,13,89,9.9,18,0,0,0,0,0,0,1,8.9,8.9,99.3%
28,Jeremy Kerley(FA),3,4,27,9.0,12,0,1,0,0,0,0,1,8.7,8.7,0.0%
29,Devin Street(FA),1,1,25,25.0,25,1,1,0,0,0,0,1,8.5,8.5,0.0%
30,Brandin Cooks(HOU),6,13,81,13.5,47,1,0,0,0,0,0,1,8.1,8.1,92.7%
31,Steve Smith(FA),5,9,78,15.6,29,2,0,0,0,0,0,1,7.8,7.8,0.0%
32,Albert Wilson(MIA),3,6,71,23.7,40,1,0,0,0,0,0,1,7.1,7.1,0.8%
33,Terrance Williams(FA),4,7,70,17.5,27,2,0,0,0,0,0,1,7.0,7.0,0.0%
34,Rueben Randle(FA),2,5,68,34.0,44,2,0,0,0,0,0,1,6.8,6.8,0.0%
35,Brandon Marshall(FA),4,7,67,16.8,29,1,0,0,0,0,0,1,6.7,6.7,2.6%
36,Donteea Dye(FA),1,1,7,7.0,7,0,1,0,0,0,0,1,6.7,6.7,0.0%
37,Tavon Austin(JAC),4,7,43,10.8,20,1,0,1,21,0,0,1,6.4,6.4,0.1%
38,Jermaine Kearse(FA),3,4,64,21.3,36,2,0,0,0,0,0,1,6.4,6.4,0.0%
39,Chris Hogan(FA),6,11,56,9.3,14,0,0,0,0,0,0,1,5.6,5.6,0.0%
40,Pierre Garcon(FA),5,6,55,11.0,21,1,0,0,0,0,0,1,5.5,5.5,0.0%
41,Julian Edelman(FA),5,9,54,10.8,27,1,0,0,0,0,0,1,5.4,5.4,13.1%
42,Miles Austin(FA),4,6,52,13.0,22,1,0,0,0,0,0,1,5.2,5.2,0.0%
43,DeAndre Hopkins(ARI),6,12,50,8.3,11,0,0,0,0,0,0,1,5.0,5.0,69.3%
44,Steve Johnson(FA),4,8,50,12.5,23,2,0,0,0,0,0,1,5.0,5.0,0.0%
45,Andre Roberts(LAC),3,6,49,16.3,38,1,0,0,0,0,0,1,4.9,4.9,0.1%
46,Roddy White(FA),3,4,48,16.0,17,0,0,0,0,0,0,1,4.8,4.8,0.0%
47,Jamison Crowder(NYJ),5,5,48,9.6,18,0,0,0,0,0,0,1,4.8,4.8,23.6%
48,Andre Johnson(FA),4,4,44,11.0,35,1,0,0,0,0,0,1,4.4,4.4,0.0%
49,Dwayne Harris(FA),2,2,43,21.5,38,1,0,0,0,0,0,1,4.3,4.3,0.0%
50,Nick Williams(FA),3,5,43,14.3,21,1,0,0,0,0,0,1,4.3,4.3,0.0%
51,Brice Butler(FA),2,5,41,20.5,26,1,0,0,0,0,0,1,4.1,4.1,0.0%
52,Kenny Britt(FA),1,2,41,41.0,41,1,0,0,0,0,0,1,4.1,4.1,0.0%
53,Larry Fitzgerald(FA),3,5,39,13.0,16,0,0,0,0,0,0,1,3.9,3.9,0.3%
54,Anquan Boldin(FA),3,7,39,13.0,27,1,0,0,0,0,0,1,3.9,3.9,0.1%
55,Corey Brown(FA),3,5,38,12.7,25,1,0,0,0,0,0,1,3.8,3.8,0.2%
56,Greg Jennings(FA),2,2,37,18.5,23,1,0,0,0,0,0,1,3.7,3.7,0.0%
57,Mike Wallace(FA),4,5,36,9.0,17,0,0,0,0,0,0,1,3.6,3.6,0.0%
58,Odell Beckham Jr.(LAR),4,6,35,8.8,10,0,0,0,0,0,0,1,3.5,3.5,90.8%
59,Lucky Whitehead(FA),0,0,0,0,0,0,0,4,35,0,0,1,3.5,3.5,0.0%
60,Jarius Wright(FA),3,6,31,10.3,16,0,0,0,0,0,0,1,3.1,3.1,0.0%
