Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Larry Fitzgerald(FA),8,9,112,14.0,28,3,3,0,0,0,0,1,29.2,29.2,0.3%
2,Antonio Brown(FA),9,11,195,21.7,59,3,1,0,0,0,0,1,27.5,27.5,84.1%
3,Allen Robinson II(CHI),6,12,155,25.8,52,3,2,0,0,0,0,1,27.5,27.5,53.7%
4,Travis Benjamin(SF),3,4,115,38.3,60,2,2,0,0,0,0,1,23.5,23.5,0.0%
5,Julian Edelman(FA),11,19,97,8.8,22,1,2,1,12,0,0,1,22.9,22.9,13.1%
6,Emmanuel Sanders(BUF),8,14,87,10.9,19,0,2,1,0,0,0,1,20.7,20.7,46.6%
7,Odell Beckham Jr.(LAR),7,12,146,20.9,67,2,1,0,0,0,0,1,20.6,20.6,90.8%
8,Torrey Smith(FA),6,7,120,20.0,75,1,1,0,0,0,0,1,20.0,20.0,0.0%
9,Donte Moncrief(FA),7,8,122,17.4,30,3,1,0,0,0,0,1,18.2,18.2,0.0%
10,Michael Crabtree(FA),9,16,111,12.3,37,2,1,0,0,0,0,1,17.1,17.1,0.0%
11,Amari Cooper(DAL),7,11,109,15.6,68,1,1,0,0,0,0,1,16.9,16.9,97.7%
12,Brandon Marshall(FA),7,10,101,14.4,42,1,1,0,0,0,0,1,16.1,16.1,2.6%
13,Eric Decker(FA),8,11,97,12.1,20,1,1,0,0,0,0,1,15.7,15.7,0.6%
14,Doug Baldwin(FA),7,8,92,13.1,32,1,1,0,0,0,0,1,15.2,15.2,0.0%
15,Steve Smith(FA),10,16,150,15.0,37,4,0,0,0,0,0,1,15.0,15.0,0.0%
16,Terrance Williams(FA),4,7,84,21.0,42,1,1,0,0,0,0,1,14.4,14.4,0.0%
17,Calvin Johnson(FA),10,17,83,8.3,18,0,1,0,0,0,0,1,14.3,14.3,0.1%
18,Jordan Matthews(SF),6,9,80,13.3,32,1,1,0,0,0,0,1,14.0,14.0,0.0%
19,Darrius Heyward-Bey(FA),4,5,77,19.3,41,2,1,0,0,0,0,1,13.7,13.7,0.0%
20,Leonard Hankerson(FA),6,11,77,12.8,20,1,1,0,0,0,0,1,13.7,13.7,0.0%
21,Julio Jones(TEN),13,15,135,10.4,37,1,0,0,0,0,0,1,13.5,13.5,60.7%
22,Robert Woods(LAR),3,3,60,20.0,32,2,1,0,0,0,0,1,12.0,12.0,29.9%
23,Sammy Watkins(BAL),6,8,60,10.0,24,1,1,0,0,0,0,1,12.0,12.0,7.0%
24,Anquan Boldin(FA),6,10,60,10.0,14,0,1,0,0,0,0,1,12.0,12.0,0.1%
25,Corey Brown(FA),3,4,57,19.0,36,1,1,0,0,0,0,1,11.7,11.7,0.2%
26,Demaryius Thomas(FA),8,14,116,14.5,22,2,0,0,0,0,0,1,11.6,11.6,0.1%
27,Jarvis Landry(CLE),8,10,110,13.8,36,1,0,1,6,0,0,1,11.6,11.6,72.5%
28,Randall Cobb(GB),8,11,116,14.5,25,2,0,0,0,0,0,1,11.6,11.6,7.6%
29,Rishard Matthews(FA),6,7,115,19.2,48,2,0,0,0,0,0,1,11.5,11.5,0.0%
30,Malcom Floyd(FA),2,4,55,27.5,40,1,1,0,0,0,0,1,11.5,11.5,0.0%
31,Vincent Jackson(FA),3,5,54,18.0,22,1,1,0,0,0,0,1,11.4,11.4,0.0%
32,Marvin Jones Jr.(JAC),2,5,48,24.0,45,1,1,1,3,0,0,1,11.1,11.1,55.4%
33,Josh Bellamy(FA),1,2,48,48.0,48,1,1,0,0,0,0,1,10.8,10.8,0.0%
34,A.J. Green(ARI),3,4,45,15.0,23,1,1,0,0,0,0,1,10.5,10.5,51.8%
35,Steve Johnson(FA),5,6,45,9.0,15,0,1,0,0,0,0,1,10.5,10.5,0.0%
36,Kenny Britt(FA),2,4,44,22.0,40,1,1,0,0,0,0,1,10.4,10.4,0.0%
37,Ted Ginn Jr.(FA),4,9,41,10.3,25,1,1,0,0,0,0,1,10.1,10.1,0.0%
38,James Jones(FA),1,3,29,29.0,29,1,1,0,0,0,0,1,8.9,8.9,0.0%
39,Aaron Dobson(FA),7,8,87,12.4,24,1,0,0,0,0,0,1,8.7,8.7,0.0%
40,Willie Snead IV(FA),4,6,44,11.0,16,0,1,0,0,0,1,1,8.4,8.4,0.1%
41,Pierre Garcon(FA),6,7,23,3.8,6,0,1,0,0,0,0,1,8.3,8.3,0.0%
42,Louis Murphy(FA),3,4,82,27.3,54,2,0,0,0,0,0,1,8.2,8.2,0.0%
43,Golden Tate(FA),6,10,80,13.3,19,0,0,0,0,0,0,1,8.0,8.0,0.1%
44,Jaron Brown(ARI),2,3,20,10.0,14,0,1,0,0,0,0,1,8.0,8.0,0.0%
45,Dorial Green-Beckham(FA),1,2,13,13.0,13,0,1,0,0,0,0,1,7.3,7.3,0.4%
46,Seth Roberts(FA),1,1,12,12.0,12,0,1,0,0,0,0,1,7.2,7.2,0.0%
47,Marques Colston(FA),4,5,69,17.3,24,2,0,0,0,0,0,1,6.9,6.9,0.0%
48,Kamar Aiken(FA),5,7,89,17.8,38,2,0,0,0,0,1,1,6.9,6.9,0.0%
49,Allen Hurns(MIA),4,4,68,17.0,24,1,0,0,0,0,0,1,6.8,6.8,0.0%
50,Markus Wheaton(FA),2,4,67,33.5,48,1,0,0,0,0,0,1,6.7,6.7,0.0%
51,Nate Washington(FA),3,8,63,21.0,48,1,0,0,0,0,0,1,6.3,6.3,0.0%
52,Brandin Cooks(HOU),5,7,62,12.4,21,1,0,1,-4,0,0,1,5.8,5.8,92.7%
53,Percy Harvin(FA),4,5,47,11.8,25,2,0,1,7,0,0,1,5.4,5.4,0.1%
54,DeAndre Hopkins(ARI),5,11,53,10.6,16,0,0,0,0,0,0,1,5.3,5.3,69.3%
55,Jeremy Maclin(FA),4,7,57,14.3,30,1,0,1,-2,0,0,1,5.2,5.2,0.0%
56,Andre Holmes(FA),3,4,50,16.7,21,2,0,0,0,0,0,1,5.0,5.0,0.0%
57,Jarius Wright(FA),1,2,17,17.0,17,0,0,1,29,0,0,1,4.6,4.6,0.0%
58,Tavon Austin(JAC),1,3,6,6.0,6,0,0,4,40,0,0,1,4.6,4.6,0.1%
59,Ryan Grant(FA),3,6,45,15.0,35,1,0,0,0,0,0,1,4.5,4.5,0.0%
60,John Brown(FA),5,5,45,9.0,13,0,0,0,0,0,0,1,4.5,4.5,1.3%
