Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Antonio Brown(FA),17,23,284,16.7,59,3,0,2,22,0,1,1,28.6,28.6,84.1%
2,Cole Beasley(BUF),9,11,112,12.4,30,2,2,0,0,0,0,1,23.2,23.2,63.2%
3,Michael Crabtree(FA),7,12,108,15.4,38,3,2,0,0,0,0,1,22.8,22.8,0.0%
4,Sammy Watkins(BAL),8,8,168,21.0,63,2,1,0,0,0,0,1,22.8,22.8,7.0%
5,Jordan Matthews(SF),9,12,133,14.8,41,3,1,0,0,0,0,1,19.3,19.3,0.0%
6,Allen Hurns(MIA),5,8,122,24.4,30,4,1,0,0,0,0,1,18.2,18.2,0.0%
7,Dez Bryant(FA),5,8,104,20.8,51,1,1,0,0,0,0,1,16.4,16.4,2.6%
8,Randall Cobb(GB),4,12,99,24.8,53,2,1,0,0,0,0,1,15.9,15.9,7.6%
9,Alshon Jeffery(FA),10,16,151,15.1,47,1,0,0,0,0,0,1,15.1,15.1,0.1%
10,Emmanuel Sanders(BUF),6,11,90,15.0,64,1,1,0,0,0,0,1,15.0,15.0,46.6%
11,Amari Cooper(DAL),7,13,88,12.6,21,1,1,0,0,0,0,1,14.8,14.8,97.7%
12,Eric Decker(FA),6,9,79,13.2,25,1,1,0,0,0,0,1,13.9,13.9,0.6%
13,Julio Jones(TEN),10,17,137,13.7,54,1,0,0,0,0,0,1,13.7,13.7,60.7%
14,Mike Evans(TB),8,19,150,18.8,68,2,0,0,0,0,1,1,13.2,13.2,97.8%
15,Devin Funchess(FA),3,4,71,23.7,52,1,1,0,0,0,0,1,13.1,13.1,0.0%
16,Brandin Cooks(HOU),4,6,71,17.8,38,2,1,0,0,0,0,1,13.1,13.1,92.7%
17,Allen Robinson II(CHI),6,11,121,20.2,44,3,0,0,0,0,0,1,12.1,12.1,53.7%
18,Bryan Walters(FA),5,7,54,10.8,20,1,1,0,0,0,0,1,11.4,11.4,0.0%
19,Davante Adams(GB),7,11,93,13.3,40,2,0,0,0,0,0,1,11.3,11.3,100.0%
20,Mohamed Sanu Sr.(SF),3,3,25,8.3,9,0,0,1,25,1,0,1,11.0,11.0,0.1%
21,Odell Beckham Jr.(LAR),9,17,105,11.7,24,1,0,0,0,0,0,1,10.5,10.5,90.8%
22,Brandon Marshall(FA),4,8,44,11.0,20,1,1,0,0,0,0,1,10.4,10.4,2.6%
23,Brandon LaFell(FA),5,9,102,20.4,48,1,0,0,0,0,0,1,10.2,10.2,0.0%
24,Rueben Randle(FA),5,5,40,8.0,13,0,1,0,0,0,0,1,10.0,10.0,0.0%
25,Corey Brown(FA),2,4,50,25.0,39,1,1,1,-12,0,0,1,9.8,9.8,0.2%
